Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,239.95,0.0,44.93,0.0,0.0,80.98,6.12,2.239035591274397
2005,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,276.57,0.0,43.19,0.0,0.0,92.58,6.81,2.348123553677432
2006,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,323.95,0.0,36.97,0.0,0.0,104.69,7.25,2.563694836519564
2007,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,337.69,0.0,42.2,6.81,0.0,109.65,8.02,2.5690490354380895
2008,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,303.96,0.0,45.21,7.45,0.0,138.98,10.27,1.7835845896147402
2009,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,310.16,0.0,52.21,7.69,0.0,123.54,7.91,2.020844427538988
2010,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,315.3,0.0,54.53,7.47,0.0,128.44,6.94,1.9813857290589454
2011,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,353.82,0.0,67.41,7.34,0.0,139.65,8.05,1.9888287068381854
2012,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,327.77,173.62,130.31,7.93,15.05,143.69,7.65,0.11047971455001969
2013,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,354.11,174.94,138.07999999999998,0.0,13.2,167.76,8.86,0.15790963650775694
2014,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,383.01,183.24,142.88,0.0,19.75,172.44,9.02,0.20467320621624593
2015,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,412.42,183.4,160.17000000000002,0.0,17.48,195.21,10.07,0.25024356975837875
2016,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,409.91,208.28,157.12,0.0,12.93,220.62,9.07,0.13748965997649013
2017,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,367.9,195.08,137.38,0.0,12.25,240.75,11.04,0.09210055999046812
2018,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,404.99,189.86,155.88,0.0,12.5,238.95,10.74,0.18723216788818134
2019,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,387.74,189.53,161.23000000000002,0.0,13.81,250.41,10.06,0.08895458210158556
2020,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,393.17,185.81,139.55,0.0,13.87,241.09,0.08,0.22365965916158725
2021,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,330.68,201.19,133.12,0.0,8.95,266.43,0.09,-0.04720096052829054
2022,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,430.8,235.07,145.32,0.0,23.4,288.25,0.12,0.09366438949960129
2023,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,389.33,189.1,162.91,0.0,31.22,266.67,0.11,0.022865282255041582
2024,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,394.08,180.77,174.12,0.0,34.08,267.27,0.11,0.019111377066347413
