Year,CompanyName,Industry,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2018,Link Mobility Group Holding ASA,Software & IT Services,563.57,411.06,367.43,0.0,38.97,2555.34,0.0,-0.09935664138627343
2019,Link Mobility Group Holding ASA,Software & IT Services,2932.71,2179.81,643.7099999999999,0.0,189.4,2340.15,0.0,-0.03427558062517353
2020,Link Mobility Group Holding ASA,Software & IT Services,3539.23,2640.01,681.3100000000001,0.0,204.42,4303.9,0.0,0.003134366504797917
2021,Link Mobility Group Holding ASA,Software & IT Services,4410.14,3209.71,1165.36,0.0,124.19,5089.56,0.0,-0.017510354529664568
2022,Link Mobility Group Holding ASA,Software & IT Services,4913.74,3775.47,945.11,0.0,146.59,5225.52,0.0,0.008912031721244959
2023,Link Mobility Group Holding ASA,Software & IT Services,6282.13,4934.44,1015.38,0.0,142.7,5514.09,0.0,0.03438645361247287
2024,Link Mobility Group Holding ASA,Software & IT Services,6993.81,5466.17,1086.24,0.0,160.77,5378.26,0.0,0.05217858563922167
