Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,2882.14,59.53,1450.79,0.0,102.68,927.58,-0.56,1.3690535263532604
2016,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,3110.41,60.19,1920.86,0.0,105.53,902.43,-3.63,1.139107699154428
2017,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,3250.06,69.72,1894.58,0.0,83.35,1037.99,-3.25,1.1620407058778053
2018,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,3259.0,80.0,2151.0,0.0,236.0,765.0,-4.0,1.040735873850197
2019,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,3987.0,115.0,2667.0,0.0,253.0,1223.0,0.0,0.7784137367130008
2020,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,3534.0,122.0,2586.0,0.0,269.0,886.0,0.0,0.628668171557562
2021,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,3247.0,106.0,2324.0,0.0,284.0,483.0,0.0,1.10351966873706
2022,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,4082.0,147.0,2795.0,0.0,300.0,859.0,0.0,0.9778812572759022
2023,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,4734.0,137.0,2813.0,0.0,395.0,1019.0,0.0,1.3631010794896958
2024,Sats ASA,Hotels & Entertainment Services,Consumer Discretionary,5064.0,143.0,2980.0,0.0,334.0,1344.0,0.0,1.1956845238095237
