Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1998,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,97468.0,62339.0,13081.0,0.0,1738.0,43532.0,1266.0,0.453368453948837
2006,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,100046.0,62790.0,13414.0,0.0,541.0,95831.0,771.0,0.2412061862073249
2007,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,96409.0,58504.0,12440.0,0.0,4025.0,54049.0,959.0,0.389761489237929
2008,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,88065.0,58189.0,12018.0,0.0,11421.0,52808.0,1333.0,0.1188932601909828
2009,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,67367.0,40458.0,11699.0,0.0,337.0,46169.0,1026.0,0.3151393156054667
2010,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,75716.0,49555.0,10282.0,543.0,605.0,56418.0,1025.0,0.27535121772887905
2011,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,77371.0,42694.0,7149.0,248.0,348.0,77457.0,6988.0,0.32480312629522173
2012,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,64181.0,41559.0,16910.0,247.0,1440.0,69663.0,5835.0,0.05985589022225754
2013,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,64877.0,43175.0,15956.0,216.0,3399.0,69981.0,5283.0,0.03405346513605442
2014,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,77907.0,51480.0,17148.0,277.0,4338.0,74030.0,5911.0,0.06527313893996822
2015,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,87694.0,56330.0,19056.0,330.0,5467.0,74169.0,5159.0,0.09039683340056474
2016,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,81953.0,52151.0,19333.0,370.0,1190.0,81906.0,5733.0,0.11009938497700796
2017,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,109220.0,69848.0,25494.0,500.0,1974.0,87032.0,5178.0,0.13451903264288037
2018,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,159377.0,102523.0,42500.0,594.0,3014.0,85820.0,4936.0,0.13149543831812774
2019,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,149766.0,97474.0,43549.0,625.0,4206.0,79932.0,4148.0,0.06139391056137013
2020,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,114291.0,68953.0,34466.0,510.0,6830.0,74279.0,3165.0,0.05877795568410723
2021,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,149654.0,88843.0,38201.0,512.0,1664.0,84064.0,4316.0,0.24279248698800635
2022,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,207929.0,129373.0,44655.0,655.0,3341.0,102455.0,5343.0,0.2895693797658584
2023,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,193619.0,123538.0,51318.0,786.0,4318.0,100579.0,6604.0,0.1421027588330239
2024,NHY.OL,Norsk Hydro ASA,Metals & Mining,Materials,203636.0,129349.0,52658.0,980.0,6314.0,101461.0,5991.0,0.151649108439117
