Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,694.35,557.3100000000001,65.25999999999999,0.0,10.26,408.25,0.0,0.15069197795468456
2005,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,960.2,723.9499999999999,70.94,0.0,0.0,593.89,6.48,0.27534686943051806
2006,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1013.1,724.92,109.69,0.0,31.66,533.49,4.95,0.2726951935220267
2007,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1317.24,776.53,188.17,0.0,76.24,772.96,-3.53,0.3590969938785855
2008,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1424.95,1089.36,87.77,0.0,61.78,861.03,6.92,0.21434414424794077
2009,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1214.79,1010.64,72.37,0.0,36.93,553.79,0.0,0.1712743097564058
2010,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,849.76,828.08,69.0,0.0,45.13,392.73,1.47,-0.23452562151192297
2011,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,6.21,0.0,3.95,0.0,0.0,5.1,0.0,0.44313725490196076
2012,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,3.56,0.0,9.19,0.0,0.0,44.22,0.0,-0.1273179556761646
2013,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,62.28,0.0,83.37,0.0,3.67,128.9,0.0,-0.19208688906128785
2014,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,311.15,0.0,246.75,0.0,5.02,154.18,0.0,0.3851342586587105
2015,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,634.37,0.0,587.06,0.0,3.04,157.44,0.0,0.2811864837398378
2016,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,327.49,0.0,277.83,0.0,4.94,162.95,0.0,0.2744400122737038
2017,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,360.16,206.68,161.43,0.0,3.42,218.08,0.0,-0.0521368305209097
2018,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,675.27,243.11,206.95,0.0,3.23,211.25,0.0,1.050792899408284
2019,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,508.53,184.14,206.57,0.0,11.45,165.83,0.0,0.6414400289453053
2020,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,628.03,169.97,252.67,0.0,6.58,210.15,0.0,0.946038543897216
2021,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,686.6,158.63,265.94,0.0,7.84,286.81,0.0,0.886266169240961
2022,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1162.82,272.8,480.74,0.0,15.41,579.44,0.0,0.6797425100096643
2023,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,1995.9,503.76,619.04,0.23,77.88,928.01,0.0,0.8571567116733658
2024,Reach Subsea ASA,Oil & Gas Related Equipment and Services,Energy,2717.7,756.6,935.84,0.23,122.18,1091.91,0.0,0.8272751417241344
