Year,CompanyName,Industry,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2018,Cadeler A/S,Construction & Engineering,687.97,532.45,87.64,0.0,0.09,105.65,0.0,0.6416469474680546
2019,Cadeler A/S,Construction & Engineering,377.87,439.39,69.35,0.0,6.32,-128.91,0.0,1.0642308587386546
2020,Cadeler A/S,Construction & Engineering,209.11,490.68,99.53,0.0,11.25,2525.42,0.0,-0.15536029650513578
2021,Cadeler A/S,Construction & Engineering,619.23,395.08,106.81000000000002,0.0,34.66,3256.29,0.0,0.025390858922270443
2022,Cadeler A/S,Construction & Engineering,1074.22,500.01,148.13000000000002,0.0,15.22,5667.46,0.0,0.07249455664442273
2023,Cadeler A/S,Construction & Engineering,1239.1,682.82,386.99,0.0,32.52,10726.91,0.0,0.01275017689157454
2024,Cadeler A/S,Construction & Engineering,2890.24,1443.48,634.19,0.0,27.52,14519.17,0.0,0.05406989517995862
