Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,570.58,232.27,260.12,0.0,44.69,637.84,62.29,0.047848256752317506
2005,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,668.9,326.4,326.4,0.0,61.6,1279.07,66.99,-0.03380235650713934
2006,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,855.99,385.02,385.02,0.0,78.03,1524.56,0.0,0.005194941491315557
2007,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,752.95,388.43,388.43,0.0,102.96,1451.88,26.8,-0.08579949684854056
2008,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,965.15,455.39,490.01,0.38,177.09,818.84,0.0,-0.1916857994235748
2009,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,1234.29,492.55,492.55,0.0,0.0,1901.51,0.0,0.13104848252178533
2010,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,1054.71,517.61,517.61,0.0,0.0,1840.14,13.53,0.01051427708276015
2011,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,999.56,518.11,584.97,0.0,90.8,1891.79,41.18,-0.10052923739116494
2012,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,910.02,500.97,552.5600000000001,2.42,0.0,2113.2,67.08,-0.06471187186966819
2013,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,948.43,528.92,555.91,1.75,0.0,2247.55,100.74,-0.05733959604648488
2014,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,984.54,585.12,620.14,1.38,0.0,2081.25,44.13,-0.10320036887521292
2015,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,1123.93,591.8,622.99,0.15,135.59,1989.84,51.97,-0.11083303539506612
2016,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,748.8,478.29,501.8200000000001,0.03,143.75,1416.6,40.45,-0.2573899317113347
2017,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,599.29,462.16,487.2,0.0,125.87,1509.55,32.45,-0.3086511024643321
2018,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,478.73,492.82,519.34,0.03,109.09,1425.76,-0.93,-0.45092396987710825
2019,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,632.86,547.37,566.3399999999999,0.0,131.91,821.75,-92.28,-0.8400071284631305
2020,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,510.45,522.12,526.47,0.0,111.31,581.66,-101.14,-1.3515566469657871
2021,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,569.48,409.08,409.08,0.0,54.38,518.53,2.57,-0.5815774323546343
2022,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,634.72,424.34,424.34,0.0,86.44,864.8,63.25,-0.32368945638704805
2023,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,721.03,554.46,559.6,0.0,81.54,1502.8,112.85,-0.29373317240739033
2024,Eidesvik Offshore ASA,Freight & Logistics Services,Industrials,759.4,582.4599999999999,599.9799999999999,0.0,51.87,1567.3,259.86,-0.2599170297073053
