Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1012.27,896.61,104.45,0.0,10.6,241.73,0.0,0.0025234766061306654
2005,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1299.11,1252.26,103.92,0.0,8.64,174.17,0.0,-0.3772750760750996
2006,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1515.39,1335.69,92.55,0.0,7.12,244.14,0.0,0.32780371917752127
2007,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1511.43,1316.74,97.29,0.0,7.9,275.35,0.0,0.32504085709097524
2008,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1462.12,1356.9,113.3,0.0,10.36,262.26,0.0,-0.0703119042171898
2009,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,987.65,965.9,92.99,0.0,5.51,169.86,0.0,-0.4518426939832803
2010,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1016.77,965.96,80.53999999999999,0.0,6.37,188.29,0.0,-0.19172552976791143
2011,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1044.08,929.17,58.14,0.0,5.75,225.11,0.0,0.22664475145484414
2012,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,884.55,804.96,55.83,0.0,12.33,222.99,0.0,0.05125790394188044
2013,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,818.56,753.11,57.71,0.0,13.51,224.43,0.0,-0.025709575368712153
2014,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,885.53,791.45,63.29,0.0,10.21,258.95,0.0,0.07947480208534438
2015,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1072.27,955.14,75.3,0.0,11.28,300.51,0.0,0.1016605104655419
2016,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1078.27,948.98,70.5,0.0,9.18,301.59,0.0,0.164494843993501
2017,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1138.5,1002.62,70.81,0.0,6.78,369.46,0.0,0.15777080062794346
2018,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1290.99,1130.21,78.07000000000001,0.0,15.79,374.37,0.0,0.1787536394476052
2019,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1638.24,1446.12,76.80000000000001,0.0,20.91,436.25,0.0,0.216412607449857
2020,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1917.79,1687.83,86.94999999999999,0.0,22.19,592.72,0.0,0.20383992441625057
2021,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,2649.23,2294.79,99.95,0.0,26.98,779.67,0.0,0.29180294227044784
2022,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,3503.38,3053.79,110.3,0.0,58.69,1033.97,0.0,0.271381181272184
2023,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,4223.31,3711.95,140.62,0.0,98.87,1405.56,0.0,0.1934246848231314
2024,NOTE.ST,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,3967.3,3439.0,157.64,0.0,111.74,1684.46,0.0,0.1537109815608564
