Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,0.0,0.0,2.0700000000000003,14.93,0.0,-0.13864701942397858
2005,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.09,0.0,0.0,0.0,0.31,51.37,0.0,-0.004282655246252677
2006,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,33.5,0.0,0.0,0.0,3.01,1544.58,0.0,0.019739994043688255
2007,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,99.18,0.0,0.0,0.0,2.18,2451.52,0.0,0.03956728886568333
2008,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,112.72,0.0,0.0,0.0,0.0,2344.83,0.0,0.04807171522029316
2009,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,11.34,0.0,0.0,0.0,0.07,516.86,0.0,0.02180474403126572
2010,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,1.76,0.0,0.0,0.0,4.74,438.99,0.0,-0.0067883095286908595
2011,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,11.04,0.0,0.0,0.0,12.59,413.25,0.0,-0.0037507562008469468
2012,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,5.2,0.0,0.0,0.0,3.44,401.05,0.0,0.00438848023937165
2013,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,160.66,0.0,81.32,0.0,6.07,399.46,0.0,0.18342262053772596
2014,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,153.25,0.0,49.99,0.0,4.82,423.12,0.0,0.23265267536396295
2015,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,181.15,0.0,0.0,0.0,1.06,465.42,0.0,0.38694082763955134
2016,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,234.8,0.0,77.17,0.0,4.55,440.59,0.0,0.3474432011620781
2017,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,8.83,0.0,8.78,395.09,0.0,-0.04457212280746159
2018,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,8.61,0.0,9.12,270.32,0.0,-0.06558893163657886
2019,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,5.86,0.0,50.91,216.26,0.0,-0.26250809211134746
2020,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,4.0,0.0,0.32,147.0,0.0,-0.02938775510204082
2021,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,4.84,0.0,0.5,92.17,0.0,-0.0579364218292286
2022,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,3.14,0.0,5.87,50.62,0.0,-0.17799288818648756
2023,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,2.73,0.0,0.06,39.56,0.0,-0.070525783619818
2024,NEWCAP.CO,Newcap Holding A/S,Investment Banking & Investment Services,Financials,0.0,0.0,3.38,0.0,0.37,18.88,0.0,-0.1986228813559322
