Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,1.13,0.0,17.39,0.0,0.32,-4.83,0.0,3.4327122153209113
2013,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,0.04,0.0,37.06,0.0,1.26,63.15,0.0,-0.6061757719714964
2014,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,6.68,0.0,88.69,27.7,0.01,161.61,0.0,-0.33611781449167744
2015,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,4.57,0.0,124.52,24.78,0.12,172.72,0.0,-0.5517021769337656
2016,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,92.07,0.0,279.37,62.06,0.05,177.17,0.0,-0.7071739007732687
2017,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,98.16,104.01,157.4,36.02,0.02,165.13,0.0,-0.770604977896203
2018,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,108.39,77.61,191.65,45.14,0.03,119.29,0.0,-0.970408248805432
2019,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,84.44,63.87,168.35000000000002,24.89,0.05,134.8,0.0,-0.9120178041543029
2020,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,58.13,49.39,92.09,6.98,0.43,97.19,0.0,-0.7902047535754708
2021,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,50.76,35.53,60.15,5.5,0.11,134.25,0.0,-0.2944506517690875
2022,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,48.29,33.59,55.6,12.09,0.02,96.0,0.0,-0.3003125000000001
2023,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,34.38,22.96,65.59,13.23,0.16,94.35,0.0,-0.4356120826709062
2024,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,71.57,32.42,79.83,22.26,0.0,118.86,0.0,-0.15497223624432108
