Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.15,0.0,13.62,0.0,0.0,7.68,0.0,-1.75390625
2013,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.31,0.0,18.28,0.0,0.11,78.79,0.0,-0.22947074501840337
2014,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.44,0.0,68.77,0.0,0.0,330.21,0.0,-0.20692892401804913
2015,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.44,0.0,182.54,0.0,0.0,712.74,0.0,-0.25549288660661673
2016,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.31,0.0,215.51,0.0,0.0,949.29,0.0,-0.22669574102750475
2017,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.3,0.0,315.34,0.0,0.0,679.61,0.0,-0.46355998293138706
2018,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,337.76,0.0,0.0,363.19,0.0,-0.9299815523555164
2019,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,427.69,0.0,0.77,388.01,0.0,-1.1042498904667406
2020,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,419.27,0.0,0.47,178.67,0.0,-2.349247215537024
2021,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,431.07,0.0,0.41,140.52,0.0,-3.0705949331056077
2022,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,334.92999999999995,202.54,0.07,63.84,0.0,-2.0748746867167913
2023,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,9.41,0.95,0.0,271.93,0.0,-0.031110947670356343
2024,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,72.03,3.31,0.1,337.14,0.0,-0.20412884854956398
