Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,786.17,502.35,239.79,0.0,12.25,260.91,0.0,0.12180445364301844
2005,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1149.83,771.52,310.16,0.0,12.97,394.93,0.0,0.1397209632086697
2006,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1604.03,1111.37,415.21,0.0,29.04,598.06,0.0,0.08094505568003228
2007,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2459.96,1705.92,601.61,0.0,36.42,933.6,0.0,0.12426092544987141
2008,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4196.48,3333.04,735.69,0.0,77.8,989.06,0.0,0.05050249732068788
2009,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3825.32,2900.89,999.72,0.0,178.48000000000002,935.88,0.0,-0.271156558533145
2010,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3240.81,2396.43,775.31,0.0,254.27,802.73,0.0,-0.2307126929353579
2011,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2593.61,1781.26,675.6800000000001,0.0,143.71,840.38,0.0,-0.008377162712106352
2012,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2346.48,1542.17,720.12,0.0,108.26,794.58,0.0,-0.030292733267890035
2013,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2693.17,1911.7,923.44,0.0,64.41,566.67,0.0,-0.3641978576596609
2014,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2453.66,1419.8,942.97,7.46,174.55,610.36,0.0,-0.12484435415164838
2015,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3051.24,1939.68,1127.4799999999998,10.96,95.14,634.51,220.06,-0.11713493335829721
2016,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,202.34,126.28,147.03000000000003,6.66,15.75,471.94,144.49,-0.12987687166426037
2017,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,211.04,137.2,79.57000000000001,3.76,13.9,456.08,151.38,-0.026125176966384615
2018,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,220.31,142.11,76.99,0.0,27.0,357.7,156.53,-0.05015265542656011
2019,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,266.61,160.13,70.38,0.25,15.51,217.5,16.05,0.08923142795975177
2020,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,359.47,198.37,76.68,0.33,8.3,185.6,17.88,0.37571260074700225
2021,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,479.98,236.71,125.04,0.33,11.38,296.95,19.28,0.33893052525060874
2022,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,387.5,209.13,111.07,0.0,48.74,330.88,20.09,0.05288201270763886
2023,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,575.09,304.49,155.23000000000002,0.33,7.280000000000001,404.4,22.55,0.25394074247569975
2024,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,623.51,333.72,247.27000000000004,2.5,35.050000000000004,418.57,70.03,0.020405239459680556
