Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,32126.0,12329.0,15877.0,213.0,419.0,31246.0,448.0,0.1171830630403231
2005,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,47307.0,23840.0,17085.0,0.0,674.0,37177.0,746.0,0.15051551828705534
2006,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,50274.0,24800.0,19247.0,0.0,804.0,47773.0,336.0,0.11272319108690682
2007,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,61417.0,30811.0,23916.0,468.0,1045.0,52663.0,2601.0,0.11061450492182977
2008,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,57845.0,28945.0,23325.0,0.0,866.0,47383.0,2686.0,0.09405021070922127
2009,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,50233.0,23851.0,20372.0,337.0,842.0,48555.0,370.0,0.11251916198262647
2010,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,29692.0,14458.0,11021.0,0.0,0.0,46566.0,365.0,0.08977008800153417
2011,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,30060.0,15289.0,10869.0,0.0,612.0,33436.0,280.0,0.09757978407877566
2012,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,24595.0,11941.0,8870.0,0.0,570.0,30181.0,258.0,0.10558822563159105
2013,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,28015.0,13803.0,10370.0,0.0,465.0,30479.0,301.0,0.10971410006497725
2014,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,29599.0,14406.0,11021.0,0.0,377.0,31059.0,245.0,0.12123051367237414
2015,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,33198.0,16345.0,12187.0,0.0,607.0,33329.0,417.0,0.12028092218336989
2016,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,37758.0,0.0,32314.0,0.0,177.0,33474.0,402.0,0.15547880505372536
2017,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,39561.0,19718.0,14024.0,0.0,536.0,34408.0,430.0,0.15164475572650554
2018,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,40837.0,20348.0,14498.0,0.0,353.0,33629.0,451.0,0.16543427230046948
2019,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,43615.0,21696.0,15088.0,0.0,448.0,34452.0,460.0,0.18283111824014667
2020,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,47137.0,23430.0,16271.0,0.0,352.0,37242.0,462.0,0.18788457458094632
2021,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,50441.0,25171.0,17038.0,0.0,386.0,38441.0,910.0,0.1993850219816523
2022,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,58391.0,28868.0,19855.0,0.0,798.0,41686.0,1470.0,0.2055334136620632
2023,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,67797.0,34798.0,23421.0,0.0,2086.0,45267.0,1481.0,0.16026354068623255
2024,ORK.OL,Orkla ASA,Food & Tobacco,Consumer Staples,70656.0,35167.0,24745.0,0.0,2192.0,48044.0,3328.0,0.16647200809779647
