Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2009,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,57758.26,50820.75,50.42,0.0,4718.02,40822.58,113.71,0.05298648216533549
2010,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,58358.15,33795.97,10021.83,882.63,2257.66,41498.43,3673.77,0.29144739463652425
2011,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,60813.07,32825.42,12050.46,699.93,1840.31,41887.19,8275.45,0.29497669979092017
2012,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,66147.52,47721.43,12077.49,0.0,6727.24,32899.39,6946.86,-0.009502525331743785
2013,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,75617.16,49353.97,11723.960000000005,0.0,10262.92,35326.57,7499.31,0.09985340639818721
2014,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,80538.42,48284.48,12133.07,0.0,10452.31,50668.82,7965.26,0.1648965925618684
2015,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,80009.29,61818.06,8660.84,0.0,14289.6,41280.19,8230.31,-0.0961252663576414
2016,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,71612.78,46943.29,9814.89,0.0,12235.56,47815.41,6292.08,0.048404389115074435
2017,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,74908.76,51053.22,10323.81,0.0,7792.1,72479.45,5036.03,0.07404495205344783
2018,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,97304.51,69600.04,12212.03,0.0,7293.98,90873.07,4495.36,0.08596618398772005
2019,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,92841.4,56492.43,13797.37,0.0,13789.45,96298.86,4279.83,0.08711736054625478
2020,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,72161.74,37100.32,15325.61,0.0,14216.23,114574.75,3831.08,0.04661577896966733
2021,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,106155.03,72584.99,14480.090000000002,0.0,10627.39,86272.13,4148.53,0.09359100010993052
2022,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,155286.87,107630.11,23790.38,2896.27,27568.83,101174.7,5635.31,-0.00754779444361074
2023,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,121375.7,71402.7,37234.33,3531.54,26855.65,85204.95,2860.07,-0.1202002792936401
2024,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,110686.31,56038.12,13511.29,2423.03,24579.300000000003,98059.19,16397.9,0.16583184143507398
