Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2006,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2245.7,1755.6,0.0,0.0,3.2,1333.6,0.0,0.36510197960407914
2007,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2728.1,1984.9,0.0,0.0,33.7,86.9,4.4,7.771084337349394
2008,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3624.7,2610.7,0.0,0.0,148.3,387.1,1.0,2.230610667353775
2009,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3824.8,2538.3,103.1,0.0,96.8,626.8,0.5,1.7321855571496896
2010,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,4331.89,3039.62,151.89,0.0,133.81,3273.11,0.59,0.30747166814307986
2011,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,10390.44,7718.6,515.99,0.0,259.96,7690.69,0.0,0.24651754263921707
2012,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,11947.73,9891.02,487.86,0.0,318.07,5152.45,0.0,0.24275441780124002
2013,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,11998.15,10221.91,360.3,0.0,304.46,3849.67,0.0,0.2887208513976522
2014,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,10074.66,7756.68,483.02,0.0,288.17,4055.8,0.0,0.3813772868484638
2015,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,10651.89,8660.36,444.27,0.0,404.76,1744.09,0.0,0.6550694058219466
2016,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,7420.56,6192.2,323.25,0.0,528.96,255.66,0.0,1.4712899945239792
2017,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,6999.44,5838.1,265.33,0.0,380.22,1644.68,0.0,0.3136111584016339
2018,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,7241.85,5758.64,291.43,0.0,341.09,1271.62,0.0,0.6689812994448028
2019,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,8169.89,6064.51,344.88,0.0,365.12,951.58,0.0,1.4663822274532883
2020,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,7754.54,5607.92,319.03,0.0,315.26,935.85,0.0,1.615996153229684
2021,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,8045.48,5864.15,330.04,0.0,249.25,779.39,0.0,2.0555049461758554
2022,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,9321.13,6645.46,391.02,0.0,332.42,798.41,0.0,2.4451472301198622
2023,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,12337.7,8502.28,493.8,0.0,685.84,1988.51,0.0,1.335562808333878
2024,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,13974.45,9837.01,457.69,0.0,673.64,2358.38,175.03,1.1865864585677013
