Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2002,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,112.76,63.86,51.22,5.05,0.0,16.13,0.0,0.1692498450092997
2003,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,227.91,145.05,65.94,7.54,0.0,26.0,0.0,0.9407692307692302
2004,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,548.5,375.5,113.29,8.79,0.0,85.39,0.0,0.8022016629581918
2005,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,937.19,665.57,221.03,12.63,0.0,160.12,0.0,0.394828878341244
2006,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1517.64,1099.7,231.27,15.73,0.0,317.74,0.0,0.6369988040536289
2007,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,2308.71,1757.43,357.99,24.41,15.31,303.86,0.0,0.6660633186335811
2008,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,2956.56,2317.57,464.09,46.66,24.1,259.58,0.0,0.7606903459434465
2009,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,2480.81,1913.03,495.91,34.62,5.19,388.78,0.0,0.26055867071351396
2010,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,2080.86,1558.67,415.18,29.05,10.34,448.39,0.0,0.28038091839693136
2011,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,2256.58,1715.44,394.51,36.89,0.0,504.0,0.0,0.36412698412698385
2012,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1983.3,1517.94,414.74,50.62,1.67,418.07,0.0,0.23816585739230248
2013,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1806.25,1395.33,353.41,36.29,5.17,477.39,0.0,0.1856553342131173
2014,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1591.58,1245.22,308.95,40.49,45.94,423.03,0.0,0.07555019738552804
2015,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1552.97,1235.69,322.46000000000004,65.25,45.13,259.48,0.0,0.05757669184522866
2016,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1319.74,1022.96,291.42,55.71,33.89,195.86,0.0,0.13877259266823222
2017,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1135.89,883.85,233.12,32.41,25.04,205.65,0.0,0.1278385606613181
2018,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1098.58,851.5,204.45,25.9,30.34,230.29,0.0,0.16583438273481238
2019,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1124.79,878.71,209.68,29.06,29.9,218.14,0.0,0.16301457779407685
2020,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1264.46,1003.92,205.37,29.59,17.46,236.48,0.0,0.28459066305818703
2021,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1424.62,1147.31,220.68,28.18,19.22,254.59,0.0,0.2576299147649159
2022,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1557.81,1228.99,259.29,28.58,21.49,289.64,0.0,0.26453528518160446
2023,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,1977.37,1565.45,326.51000000000005,46.07,17.919999999999998,335.5,0.0,0.3384798807749621
2024,TRAD.ST,TradeDoubler AB,Media & Publishing,Communication Services,2149.32,1683.42,399.63,46.13,23.75,409.75,0.0,0.21635143380109845
