Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,2821.81,2267.81,0.0,0.0,0.0,1097.6,0.0,0.5047376093294461
2005,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,3023.12,2567.29,0.0,0.0,0.0,1220.54,0.0,0.37346584298753005
2006,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,3507.18,2959.9,0.0,0.0,0.0,1432.42,0.0,0.38206671227712524
2007,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,4442.94,3830.41,0.0,0.0,0.0,1602.83,0.0,0.38215531279050163
2008,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,4990.7,4395.14,58.49,0.0,0.0,1988.96,0.0,0.2700255409862438
2009,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5081.9,4413.34,0.0,20.95,0.0,1799.78,0.0,0.3831079354143282
2010,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,4787.33,4250.12,1.96,12.8,0.0,1734.48,0.0,0.31597366357640333
2011,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5081.5,4551.8,195.0,9.35,0.0,1684.07,0.0,0.20429673350870203
2012,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5037.19,4503.54,11.84,12.71,20.53,1708.19,0.0,0.3008974411511598
2013,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5217.84,4663.98,19.62,14.84,7.33,1761.16,0.0,0.3076097572054785
2014,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5345.71,4693.06,81.06,13.37,10.86,1863.82,0.0,0.30802330697170305
2015,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,5780.93,5116.35,18.78,8.05,12.52,2027.53,0.0,0.3163109793689859
2016,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,6146.91,0.0,3457.06,0.0,0.0,2023.05,0.0,1.3296013445045847
2017,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,6619.8,0.0,3705.96,18.66,18.66,2138.36,0.0,1.3626517518097983
2018,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,7702.29,0.0,4156.47,17.28,23.04,2102.41,0.0,1.6838104841586559
2019,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,7721.36,0.0,4188.02,18.71,33.47,1995.67,0.0,1.7631071269298026
2020,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8062.79,0.0,4511.26,18.23,55.76,2017.71,0.0,1.7415783239414975
2021,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8256.37,0.0,4455.9,17.27,63.01,2106.42,0.0,1.7825172567674068
2022,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8520.15,0.0,4721.860000000001,0.0,150.4,2310.73,0.0,1.5786742717669304
2023,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,9149.88,0.0,5314.71,0.0,164.26,2596.05,0.0,1.4140367096165323
2024,LUOTEA.HE,Luotea Oyj,Professional & Commercial Services,Industrials,8955.23,0.0,5324.1,0.0,180.1,2461.65,0.0,1.4019174131172178
