Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,775.77,0.0,517.91,0.0,218.19,1202.76,0.0,0.03298247364395226
2013,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,721.27,0.0,514.83,0.0,177.28,938.57,0.0,0.031068540439178685
2014,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,771.07,0.0,498.7,0.0,135.87,1043.9,0.0,0.13075965130759656
2015,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,702.04,0.0,509.33,0.0,111.36,1243.91,299.17,0.05271923685097336
2016,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,708.4,0.0,519.17,0.0,57.75,1198.19,321.13,0.08653871468814997
2017,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,723.4,0.0,531.67,0.0,42.21,1525.95,347.33,0.0798172189955586
2018,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,718.07,0.0,560.5,0.0,14.99,1544.9,347.92,0.07532676112889763
2019,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,1089.01,0.0,583.0,0.0,17.990000000000002,2265.38,345.98,0.18688346302309905
2020,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,875.58,0.0,635.68,0.0,15.9,2506.43,369.9,0.07787701689305472
2021,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,905.3,0.0,631.58,0.0,15.52,2616.71,353.75,0.08692256418197852
2022,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,794.91,0.0,622.2,0.0,26.58,2853.25,370.5,0.0453291973633191
2023,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,1324.94,0.0,732.32,0.0,96.29,3857.89,394.23,0.11672530408361005
2024,DABA.CO,Danske Andelskassers Bank A/S,Banking Services,Financials,1393.21,0.0,837.65,0.0,175.04,4365.8,414.59,0.07960019998368335
