Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,208.47,180.7,50.06,25.53,0.0,83.84,1.43,0.03799695086196797
2005,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,281.4,225.52,61.120000000000005,32.34,0.0,126.67,2.48,0.20983352690669738
2006,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,356.65,278.58,82.96000000000001,30.64,0.0,321.51,0.06,0.0800758777249121
2007,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,374.68,260.31,99.35,27.68,0.0,299.76,0.06,0.14241878460409585
2008,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,365.23,228.13,77.53,17.48,0.0,453.39,0.06,0.1699195060094829
2009,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,269.38,165.43,70.42,12.82,0.0,415.14,0.06,0.11163294797687859
2010,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,375.54,238.4,72.58,13.52,0.0,474.21,0.06,0.16463196069749303
2011,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,529.44,357.98,89.32,15.88,0.31,600.07,0.06,0.16281472347658013
2012,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,471.99,324.74,72.52,14.8,0.35,602.16,0.06,0.14808541728936273
2013,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,473.47,367.02,85.7,13.73,0.53,652.05,0.0,0.052066559312936196
2014,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,535.56,441.55,109.02,33.73,0.36,632.33,0.0,0.02903547198456493
2015,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,826.81,646.94,117.54,19.03,0.24,716.63,0.0,0.11319648912269915
2016,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,743.97,534.57,126.94,20.01,0.27,691.69,0.0,0.14775405167054603
2017,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,801.58,592.4,132.3,18.15,0.27,719.17,0.0,0.13176300457471818
2018,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,1118.63,863.75,152.29000000000002,24.06,0.23,750.73,0.0,0.1683960944680512
2019,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,933.29,625.31,178.16,33.29,1.23,759.73,0.0,0.21307569794532272
2020,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,1800.8,1367.76,232.04,56.67,1.31,855.25,0.0,0.2997486115171002
2021,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,1769.69,1374.11,227.83,64.65,2.41,776.37,0.0,0.29623761866120557
2022,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,2154.73,1798.41,295.39,49.33,17.79,689.2,0.0,0.13417005223447467
2023,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,2668.49,2216.01,377.54,65.19,53.82,963.65,0.0,0.0895657136927303
2024,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,2601.48,2028.71,338.66,39.05,46.78,1147.05,0.0,0.19735844121877857
