Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,12.9,0.0,0.0,0.0,0.14,46.67,0.05,0.2731164383561644
2016,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,26.04,0.0,0.0,0.0,5.88,36.95,0.04,0.5450121654501217
2017,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,40.4,0.0,0.0,0.0,31.81,360.58,0.03,0.023820748176700594
2018,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,33.35,0.0,0.0,0.0,5.98,425.88,0.02,0.06426391171636535
2019,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,24.88,0.0,0.0,0.0,7.17,518.09,0.02,0.03418193047808381
2020,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,15.4,0.0,0.0,0.0,4.82,552.87,0.02,0.019135813633815044
2021,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,105.02,0.0,0.0,0.0,6.28,799.0,0.01,0.12357792768551082
2022,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,21.45,0.0,0.0,0.0,0.02,1468.23,3.63,0.014559808677455734
2023,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,1480.64,1233.1,0.0,0.0,91.52,1796.17,3.89,0.08667488861482406
2024,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,3433.08,3247.37,230.25,0.0,142.49,3274.28,4.01,-0.05705108455932817
