Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2017,SFAB.ST,Solid FAB,Insurance,Other,783.67,240.86,470.74,0.0,0.0,668.22,0.0,0.10785370087695659
2018,SFAB.ST,Solid FAB,Insurance,Other,783.14,211.84,488.45,0.0,0.0,538.71,0.0,0.1537933210818436
2019,SFAB.ST,Solid FAB,Insurance,Other,846.05,207.47,542.1,0.0,0.0,563.69,0.0,0.17115790594120864
2020,SFAB.ST,Solid FAB,Insurance,Other,943.31,237.65,586.0,0.0,0.0,724.52,0.0,0.16515762159774744
2021,SFAB.ST,Solid FAB,Insurance,Other,992.38,231.53,646.36,0.0,0.0,794.55,0.0,0.14409414133786422
2022,SFAB.ST,Solid FAB,Insurance,Other,1060.8,228.56,677.26,0.0,0.0,846.76,0.0,0.1830270678822807
2023,SFAB.ST,Solid FAB,Insurance,Other,1119.67,261.9,696.23,0.0,0.0,954.2,0.0,0.16929364913016146
2024,SFAB.ST,Solid FAB,Insurance,Other,1179.71,289.45,738.95,0.0,0.0,1020.38,0.0,0.14828789274583973
