Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2017,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,382.17,0.0,186.29,0.0,0.0,0.0,0.0,
2018,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,828.91,369.83,207.72,0.0,56.75,1538.43,0.0,0.12649909323141123
2019,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,1201.12,661.56,311.48,0.0,87.0,1877.51,0.0,0.07514207647362726
2020,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,1531.44,673.74,390.62,0.0,110.96,1857.38,0.0,0.19173244031915926
2021,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,1701.36,705.51,464.03,0.0,119.02,2240.58,0.0,0.18423800980103364
2022,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,2504.41,922.83,518.99,0.0,158.87,2914.89,0.0,0.31003571318300177
2023,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,3029.99,953.44,607.48,0.0,204.13,3665.85,0.0,0.34506049074566597
2024,KCCK.OL,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,2989.56,927.39,664.88,0.0,185.42,4090.12,0.0,0.296292040331335
