Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1488.84,950.42,142.77,0.0,5.19,285.08,0.0,1.3696506243861373
2005,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1810.88,1115.74,171.7,0.0,5.91,410.3,0.0,1.261345357055813
2006,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1919.62,1211.58,182.32,0.0,9.24,503.01,0.0,1.0267787916741218
2007,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2483.8,1596.19,224.6,0.0,11.95,606.8,0.0,1.0729400131839157
2008,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2413.13,1672.49,252.25,0.0,165.39,651.54,0.0,0.49574853424195003
2009,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1280.32,837.65,192.76,0.0,142.85,494.03,0.0,0.2167074873995506
2010,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2100.11,1366.99,53.08,4.23,111.76,585.38,0.0,0.9780142813215349
2011,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2557.31,1668.59,79.59,3.84,130.14,607.82,0.0,1.1234082458622618
2012,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2352.58,1524.22,239.06,3.24,144.29,597.78,0.0,0.7498578072200476
2013,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2442.73,1640.95,245.75,3.47,166.73000000000002,563.24,0.0,0.6973403877565514
2014,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3266.02,2098.07,299.79,5.77,177.09,777.49,0.0,0.8962687622991933
2015,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4131.79,2587.64,360.78,8.54,352.94,1131.96,0.0,0.7411657655747553
2016,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4805.7,3120.9,415.28,7.62,186.85,1360.16,0.0,0.8015895188801316
2017,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5379.37,3503.77,464.03,15.52,266.29,1741.07,0.0,0.6667164444852878
2018,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5880.27,3798.91,529.93,24.34,197.4,1983.07,0.0,0.6950687570282444
2019,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6570.51,4404.51,566.7,20.21,166.96,2284.21,0.0,0.6359091326979568
2020,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6826.69,4486.59,512.8,19.92,209.66,2671.83,0.0,0.6128982757136493
2021,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6181.06,4176.95,559.4,43.72,30.35,2976.08,0.0,0.48993306631542194
2022,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7622.03,5299.63,860.7,38.77,103.71,3373.97,0.0,0.4139811557304895
2023,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9374.61,6097.22,1090.54,71.87,153.23,3599.33,0.0,0.5849672022293039
2024,PON1V.HE,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8719.67,5525.75,1101.46,62.15,246.19,3850.06,0.0,0.495685781520288
