Year,CompanyName,Industry,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2018,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,0.0,2.85,0.01,0.0,0.0,-3.39,0.0,0.8436578171091444
2019,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,123.6,140.98,12.41,0.0,0.0,4767.76,0.0,-0.0062482171921405425
2020,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,890.38,792.58,42.3,0.0,151.24,4349.64,0.0,-0.022011017003706064
2021,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,582.53,511.75,87.21,0.0,168.83,4364.88,0.0,-0.04244332032037537
2022,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,208.12,359.64,73.21,0.0,267.61,4964.86,0.0,-0.09916493113602398
2023,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,2499.86,2216.69,79.49,0.0,485.28,4427.97,0.0,-0.06359573348509585
2024,Northern Ocean Ltd,Oil & Gas Related Equipment and Services,2834.86,2332.75,75.32,0.0,604.88,5070.97,0.0,-0.03511951362362622
