Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Interoil Exploration and Production ASA,Oil & Gas,Energy,52.05,21.1,13.24,0.0,7.86,316.58,0.0,0.031113778507802118
2006,Interoil Exploration and Production ASA,Oil & Gas,Energy,264.12,105.64,73.11999999999999,0.0,0.0,232.4,0.0,0.3672977624784855
2007,Interoil Exploration and Production ASA,Oil & Gas,Energy,406.35,63.71,259.96000000000004,0.0,83.61,-50.0,0.0,0.018599999999999853
2008,Interoil Exploration and Production ASA,Oil & Gas,Energy,650.16,277.55,152.19,0.0,74.64,35.29,0.0,4.130915273448569
2009,Interoil Exploration and Production ASA,Oil & Gas,Energy,630.81,352.48,185.68,0.0,92.16,-272.15,0.0,-0.0018004776777509604
2010,Interoil Exploration and Production ASA,Oil & Gas,Energy,632.98,372.29,98.84,0.0,89.0,-282.06,0.0,-0.2582783804864213
2011,Interoil Exploration and Production ASA,Oil & Gas,Energy,827.06,183.42,96.34,0.0,77.91,-235.39,0.0,-1.9940949063256723
2012,Interoil Exploration and Production ASA,Oil & Gas,Energy,687.7,199.44,148.8,0.0,67.77,-352.37,0.0,-0.7710361267985357
2013,Interoil Exploration and Production ASA,Oil & Gas,Energy,258.74,74.68,90.48,0.0,56.91,-66.57,0.0,-0.5508487306594563
2014,Interoil Exploration and Production ASA,Oil & Gas,Energy,260.7,90.5,138.43,0.0,52.99,-69.08,0.0,0.3071800810654317
2015,Interoil Exploration and Production ASA,Oil & Gas,Energy,152.61,56.34,59.09,0.0,29.62,33.41,0.0,0.22627955701885683
2016,Interoil Exploration and Production ASA,Oil & Gas,Energy,126.64,48.3,45.88,0.0,26.13,-8.33,0.0,-0.759903961584634
2017,Interoil Exploration and Production ASA,Oil & Gas,Energy,137.23,46.44,50.78,0.0,22.87,-54.61,0.0,-0.3138619300494413
2018,Interoil Exploration and Production ASA,Oil & Gas,Energy,173.54,74.85,53.77,0.0,25.53,-119.44,0.0,-0.16234092431346278
2019,Interoil Exploration and Production ASA,Oil & Gas,Energy,144.17,60.05,57.46,0.0,27.35,-90.27,0.0,0.007643735460285942
2020,Interoil Exploration and Production ASA,Oil & Gas,Energy,84.23,56.91,34.03,0.0,33.75,-51.7,0.0,0.7825918762088974
2021,Interoil Exploration and Production ASA,Oil & Gas,Energy,108.83,50.71,28.89,0.0,1.76,-37.01,0.0,-0.7422318292353417
2022,Interoil Exploration and Production ASA,Oil & Gas,Energy,182.53,63.69,50.89,0.0,24.43,-29.15,0.0,-1.4929674099485422
2023,Interoil Exploration and Production ASA,Oil & Gas,Energy,202.67,84.4,114.21,0.0,30.07,-170.06,0.0,0.15294601905209934
2024,Interoil Exploration and Production ASA,Oil & Gas,Energy,180.61,177.62,8.34,0.0,62.71,-366.32,0.0,0.18579384145009825
