Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2000,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,23.15,0.0,15.84,22.28,3.94,148.72,0.0,0.17247175901022055
2001,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,50.74,0.0,23.92,39.4,9.07,332.56,0.0,0.17184868895838346
2002,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,71.41,0.0,31.16,91.61,0.0,314.64,0.0,0.4190821256038648
2003,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,58.57,0.0,32.2,115.05,9.63,282.72,0.0,0.46615025466893034
2004,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,53.91,0.0,28.13,115.7,5.1,194.26,0.0,0.7020488005765471
2005,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,24.36,0.0,24.25,123.04,1.99,185.97,0.0,0.6515029305802011
2006,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,44.23,0.0,25.93,117.79,2.49,100.3,0.0,1.3320039880358923
2007,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,124.32,0.0,24.89,122.09,6.08,180.07,0.0,1.1964236130393735
2008,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,215.66,0.0,26.41,184.26,8.06,205.68,0.0,1.7767891870867365
2009,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,66.38,0.0,29.19,188.62,2.06,45.01,0.0,4.971117529437903
2010,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,69.59,0.0,27.06,142.89,0.79,64.37,0.0,2.868261612552431
2011,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,107.66,0.0,28.12,141.56,3.27,119.7,0.0,1.819799498746867
2012,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,36.91,0.0,33.72,178.14,3.11,40.77,0.0,4.371351483934264
2013,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,73.75,0.0,29.39,62.13,0.62,46.19,0.0,2.292054557263477
2014,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,43.11,0.0,30.84,65.86,0.54,50.25,0.0,1.5440796019900496
2015,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,15.23,0.0,31.67,75.56,0.06,30.83,0.0,1.9156665585468702
2016,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,70.0,0.0,35.99,96.76,0.03,218.53,0.0,0.5982702603761497
2017,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,43.59,0.0,40.8,103.47,0.12,130.31,0.0,0.8145192233903767
2018,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,36.1,0.0,30.9,126.56,0.09,85.51,0.0,1.5398199041047829
2019,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,87.23,0.0,37.4,183.14,1.29,158.87,0.0,1.458299238370995
2020,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,150.83,0.0,44.67,184.16,0.99,776.36,0.0,0.3726750476583029
2021,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,19.43,0.0,53.54,244.89,1.29,1331.83,0.0,0.1572948499433111
2022,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,309.87,0.0,61.39,296.51,6.76,1511.79,0.0,0.35602166967634397
2023,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,71.12,0.0,66.89,373.06,38.52,1318.59,0.0,0.25691837493079733
2024,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,45.45,0.0,77.52,447.29,41.120000000000005,910.7,0.0,0.41078291424179203
