Year,CompanyName,Industry,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2016,SoftwareOne Holding Ltd,Software & IT Services,25928.33,23222.65,2252.5,0.0,36.11,1467.18,-0.92,0.28444477787022787
2017,SoftwareOne Holding Ltd,Software & IT Services,27801.36,24912.79,2273.85,0.0,27.23,1765.7,0.01,0.33272168136330416
2018,SoftwareOne Holding Ltd,Software & IT Services,31122.39,27715.99,2343.73,0.0,19.18,2314.4,0.01,0.45086652753833484
2019,SoftwareOne Holding Ltd,Software & IT Services,67413.72,61086.64,4917.8,0.0,36.71,5775.44,1.69,0.23758682944645554
2020,SoftwareOne Holding Ltd,Software & IT Services,8344.78,1030.37,5579.950000000001,0.0,41.0,7524.93,0.69,0.2250259779260712
2021,SoftwareOne Holding Ltd,Software & IT Services,9069.14,1027.72,6701.879999999999,0.0,29.09,8395.2,1.56,0.15606614932426316
2022,SoftwareOne Holding Ltd,Software & IT Services,9815.94,434.91,8299.18,0.0,48.58,7831.57,0.07,0.13193532899877938
2023,SoftwareOne Holding Ltd,Software & IT Services,11885.03,463.52,9696.78,0.0,129.08,7709.29,0.28,0.20697003853652016
2024,SoftwareOne Holding Ltd,Software & IT Services,12394.79,491.05,10671.23,0.0,221.46,7298.03,0.0,0.1385373861165276
