Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2007,Kmc Properties ASA,Real Estate Operations,Real Estate,4.99,1.54,27.51,0.0,0.0,480.94,0.0,-0.05002703039880235
2008,Kmc Properties ASA,Real Estate Operations,Real Estate,50.46,11.02,71.23,0.0,0.0,507.97,0.0,-0.0625824359706282
2009,Kmc Properties ASA,Real Estate Operations,Real Estate,61.76,14.38,18.65,0.0,0.0,427.32,0.0,0.06723298698867358
2010,Kmc Properties ASA,Real Estate Operations,Real Estate,65.09,16.68,23.17,0.0,17.61,461.81,0.0,0.016521946254953342
2011,Kmc Properties ASA,Real Estate Operations,Real Estate,66.0,17.03,20.99,0.0,16.14,470.54,0.0,0.025162579164364346
2012,Kmc Properties ASA,Real Estate Operations,Real Estate,73.15,17.43,20.61,0.0,18.62,449.03,0.0,0.03672360421352695
2013,Kmc Properties ASA,Real Estate Operations,Real Estate,75.83,16.65,18.3,0.0,16.97,475.82,0.0,0.050250094573578236
2014,Kmc Properties ASA,Real Estate Operations,Real Estate,79.93,14.72,18.59,0.0,19.35,289.81,0.0,0.094096131948518
2015,Kmc Properties ASA,Real Estate Operations,Real Estate,83.57,13.79,14.81,0.0,26.12,194.48,0.0,0.14834430275606747
2016,Kmc Properties ASA,Real Estate Operations,Real Estate,52.03,9.82,17.13,0.0,17.42,94.71,0.0,0.08087847112237356
2017,Kmc Properties ASA,Real Estate Operations,Real Estate,25.08,10.27,8.26,0.0,16.05,82.02,0.0,-0.11582540843696662
2018,Kmc Properties ASA,Real Estate Operations,Real Estate,12.87,10.87,10.19,0.0,14.67,22.78,0.0,-1.0035118525021949
2019,Kmc Properties ASA,Real Estate Operations,Real Estate,25.54,11.13,9.7,0.0,12.36,41.43,0.0,-0.18464880521361332
2020,Kmc Properties ASA,Real Estate Operations,Real Estate,51.8,2.82,18.52,0.0,22.34,1243.12,0.0,0.006531951863054249
2021,Kmc Properties ASA,Real Estate Operations,Real Estate,204.98,2.55,64.05,0.0,82.1,1836.0,0.0,0.03065359477124183
2022,Kmc Properties ASA,Real Estate Operations,Real Estate,273.0,3.0,83.0,0.0,142.0,2377.0,0.0,0.018931426167437947
2023,Kmc Properties ASA,Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,2798.5,0.0,0.0
2024,Kmc Properties ASA,Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
