Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,SalMar ASA,Food & Tobacco,Consumer Staples,871.45,456.87,204.99,0.0,18.67,406.95,0.63,0.46842337700574127
2006,SalMar ASA,Food & Tobacco,Consumer Staples,1248.6,520.6,242.8,0.0,0.0,0.0,0.0,
2007,SalMar ASA,Food & Tobacco,Consumer Staples,1677.69,836.65,415.63000000000005,17.61,47.1,1286.68,0.65,0.30755128832544876
2008,SalMar ASA,Food & Tobacco,Consumer Staples,1714.26,922.02,499.55,15.39,72.18,1314.22,0.9,0.17937526613540966
2009,SalMar ASA,Food & Tobacco,Consumer Staples,2377.3,1137.0,577.6,0.0,0.0,1698.89,0.91,0.38986939639957646
2010,SalMar ASA,Food & Tobacco,Consumer Staples,3429.43,1530.66,830.3600000000001,0.0,0.0,2351.36,118.01,0.4326650117236378
2011,SalMar ASA,Food & Tobacco,Consumer Staples,3833.5,2373.17,1796.6699999999998,6.86,98.79,2092.38,122.23,-0.1933839366750805
2012,SalMar ASA,Food & Tobacco,Consumer Staples,4204.79,2715.06,2121.24,3.32,169.08,2831.41,136.3,-0.2686482169753782
2013,SalMar ASA,Food & Tobacco,Consumer Staples,6245.86,3376.11,1709.35,17.71,168.05,4722.98,337.81,0.19958544021783156
2014,SalMar ASA,Food & Tobacco,Consumer Staples,7185.89,3337.41,1853.38,53.09,124.19,5076.66,60.62,0.3745172542668495
2015,SalMar ASA,Food & Tobacco,Consumer Staples,7326.2,3809.52,2038.07,47.2,98.78,5147.36,79.68,0.2730091983225688
2016,SalMar ASA,Food & Tobacco,Consumer Staples,9029.81,4396.69,2239.33,63.7,106.33,6598.4,82.43,0.3519263325065897
2017,SalMar ASA,Food & Tobacco,Consumer Staples,10817.24,4722.47,2513.93,93.67,106.96,7580.06,88.07,0.46524380781233493
2018,SalMar ASA,Food & Tobacco,Consumer Staples,11342.55,4585.49,2808.48,73.23,116.1,9048.11,91.73,0.427328049506337
2019,SalMar ASA,Food & Tobacco,Consumer Staples,12237.59,5770.03,2681.51,0.0,170.19,9007.71,732.39,0.37123438157719124
2020,SalMar ASA,Food & Tobacco,Consumer Staples,12912.34,5870.58,3222.17,0.0,149.85,9851.02,1135.89,0.33401019941002524
2021,SalMar ASA,Food & Tobacco,Consumer Staples,15043.95,7327.97,3982.3,0.0,184.65,13230.35,2252.83,0.2292184163718306
2022,SalMar ASA,Food & Tobacco,Consumer Staples,20158.28,9599.41,5339.99,0.0,364.25,19355.97,4798.79,0.20098026227542723
2023,SalMar ASA,Food & Tobacco,Consumer Staples,28218.55,12880.23,6521.01,0.0,1223.25,19901.04,3177.81,0.32904845778710806
2024,SalMar ASA,Food & Tobacco,Consumer Staples,26426.0,12728.0,6668.0,0.0,1258.0,17927.0,2313.0,0.28517786561264824
