Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,5901.0,2503.0,2060.0,0.0,79.0,1453.0,18.0,0.8558803535010198
2005,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,5791.0,2330.0,2043.0,0.0,57.0,1495.0,10.0,0.9043189368770764
2006,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,6720.0,0.0,0.0,230.0,0.0,1674.0,10.0,4.1270783847981
2007,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,8559.0,3378.0,2822.0,374.0,59.0,2747.0,11.0,0.9695431472081218
2008,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,11056.0,4822.0,3365.0,464.0,93.0,1878.0,16.0,1.7106652587117213
2009,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,13816.0,6235.0,3787.0,520.0,115.0,3704.0,22.0,1.1269457863660761
2010,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,15497.0,6906.0,4003.0,502.0,41.0,4857.0,24.0,1.034419176398279
2011,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,15128.0,5609.0,4539.0,600.0,35.0,5464.0,20.0,1.011123267687819
2012,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,15652.0,4760.0,5251.0,719.0,37.0,6263.0,11.0,1.007810009563277
2013,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,16323.0,5415.0,5742.0,728.0,43.0,6649.0,8.0,0.878924440438636
2014,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,16613.0,5572.0,6118.0,793.0,30.0,6253.0,29.0,0.9051257561286215
2015,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,17032.0,5983.0,9352.0,745.0,24.0,6086.0,41.0,0.3946466459931451
2016,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,15845.0,5949.0,8909.0,793.0,63.0,6691.0,34.0,0.2553159851301115
2017,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,14490.0,4417.0,8981.0,663.0,110.0,7331.0,34.0,0.22335369993211135
2018,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,14381.0,4297.0,8871.0,665.0,100.0,12606.0,20.0,0.1408205290670046
2019,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,23245.0,8609.0,12523.0,850.0,121.0,12753.0,57.0,0.22185792349726777
2020,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,25612.0,8850.0,13511.0,939.0,99.0,13246.0,55.0,0.30757085933388467
2021,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,27449.0,9577.0,13785.0,1056.0,72.0,13470.0,149.0,0.37234745576033484
2022,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,31803.0,11210.0,15992.0,1204.0,173.0,13535.0,209.0,0.409778812572759
2023,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,40617.0,15334.0,19247.0,1513.0,203.0,15968.0,497.0,0.44615851806863044
2024,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,48872.0,17689.0,23156.0,1779.0,341.0,18677.0,593.0,0.49117799688635183
