PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_PostMean minus Method1_Raw,0.023043432878896673,0.0019202860732413895,0.5309167973226318,0.5957865913438867
LongShort,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.003176692039001277,-0.00026472433658343976,-0.08629830164237075,0.9312747412508797
LongShort,FF3,Method2_PostMean minus Method1_Raw,0.02343509669725613,0.0019529247247713443,0.5390790770634397,0.5901513342619249
LongShort,FF3,Method3_ProbQ5 minus Method1_Raw,0.0007599793877416947,6.333161564514122e-05,0.0202355848813797,0.9838661748227964
LongShort,FF3+MOM,Method2_PostMean minus Method1_Raw,0.009748954241422397,0.0008124128534518665,0.22734535665310912,0.8202794309283545
LongShort,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,-0.006314208066499436,-0.0005261840055416196,-0.17357433089676474,0.8622939129246414
LongShort,FF5,Method2_PostMean minus Method1_Raw,0.025861495402916823,0.002155124616909735,0.565615854245122,0.5719959397197969
LongShort,FF5,Method3_ProbQ5 minus Method1_Raw,0.008091309088371895,0.0006742757573643246,0.20624426070126115,0.8367129454133253
LongShort,FF5+MOM,Method2_PostMean minus Method1_Raw,0.010138759279128034,0.0008448966065940028,0.2299617852384545,0.8182485450151586
LongShort,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,-0.006209125574382679,-0.0005174271311985566,-0.1653246047102517,0.8687787839211984
