PortfolioStrategy,Method,MethodLabel,annualized_return,annualized_excess_return,volatility_ann,excess_volatility_ann,sharpe_ratio,max_drawdown,n_obs
Q5,Method1_ObservedQuality,Observed Quality,0.10899048421052857,0.08984934945875601,0.12512021664677642,0.12552931273852397,0.7157638921031227,-0.21685057019805698,141
Q5,Method2_LatentQuality,Latent Quality,0.10784677461278509,0.08870563986101257,0.12667774594094933,0.12701145953950624,0.6984065861665116,-0.22436726109687655,141
Q5,Method3_ConservativeQuality,Conservative Quality,0.10457013653102214,0.08542900177924957,0.1244976901500139,0.1249033714034118,0.6839607355619869,-0.21602256076683857,141
Q5,Method4_ProbabilisticQuality,Probabilistic Quality,0.10712588706878085,0.08798475231700831,0.12486808425024996,0.1252741190084701,0.7023378253496992,-0.21599144729698905,141
