PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_ObservedQuality,0.03827935580784873,0.0031899463173207278,1.4931112026464874,0.1376744760590478,0.022372410709144863,141
LongShort,FF3,Method1_ObservedQuality,0.038950738545971246,0.0032458948788309373,2.032230697174831,0.04406293421004093,0.2215787319226643,141
LongShort,FF3+MOM,Method1_ObservedQuality,0.004145202384469224,0.00034543353203910204,0.19038398084013422,0.8492921396977837,0.2649236299699609,141
LongShort,FF5,Method1_ObservedQuality,0.027142017018922923,0.0022618347515769104,1.4778866216570585,0.14176739212234724,0.3708116072957395,141
LongShort,FF5+MOM,Method1_ObservedQuality,0.006633908920963431,0.0005528257434136192,0.2869496921460204,0.7745940714054946,0.3856340945977309,141
LongShort,CAPM,Method2_LatentQuality,0.03927378636678268,0.0032728155305652234,1.4146020004096849,0.15942140099565894,0.01584770946502645,141
LongShort,FF3,Method2_LatentQuality,0.039983180051540154,0.0033319316709616797,2.005723248895431,0.04685515064137902,0.2089187687890256,141
LongShort,FF3+MOM,Method2_LatentQuality,0.008785839711662805,0.0007321533093052337,0.3450825902360028,0.7305654021644901,0.24451038961792926,141
LongShort,FF5,Method2_LatentQuality,0.028639614525108707,0.002386634543759059,1.3500979245464235,0.17924379540083102,0.3592488353271497,141
LongShort,FF5+MOM,Method2_LatentQuality,0.012881911874841577,0.001073492656236798,0.48595633200093546,0.6277918455397185,0.36819273642981987,141
LongShort,CAPM,Method3_ConservativeQuality,0.03303184491276549,0.0027526537427304577,1.1613857800875091,0.24747553822901458,0.02594451159549338,141
LongShort,FF3,Method3_ConservativeQuality,0.03438580045625956,0.002865483371354963,1.6312576765507025,0.10513267314439934,0.2263037043238484,141
LongShort,FF3+MOM,Method3_ConservativeQuality,-0.006183792615967455,-0.0005153160513306212,-0.2640510537686634,0.7921402807427893,0.28389973064761553,141
LongShort,FF5,Method3_ConservativeQuality,0.023513343411575578,0.0019594452842979647,1.0752480520291918,0.28418164089611153,0.3518870133153644,141
LongShort,FF5+MOM,Method3_ConservativeQuality,-0.003953633115402472,-0.0003294694262835394,-0.15397964066918796,0.8778574485474073,0.377891093280167,141
LongShort,CAPM,Method4_ProbabilisticQuality,0.03515074930587223,0.002929229108822686,1.339662990008974,0.18254108430922855,0.02042417764305926,141
LongShort,FF3,Method4_ProbabilisticQuality,0.03571932134359504,0.0029766101119662533,1.740215512797074,0.08406666281204056,0.2135208368113206,141
LongShort,FF3+MOM,Method4_ProbabilisticQuality,0.0018010076957555485,0.0001500839746462957,0.07890892104207947,0.9372210535977121,0.25469145660076153,141
LongShort,FF5,Method4_ProbabilisticQuality,0.023526902398918324,0.0019605751999098604,1.1775938797501067,0.2410303831834515,0.3717550838995909,141
LongShort,FF5+MOM,Method4_ProbabilisticQuality,0.004303539052768967,0.0003586282543974139,0.17908229040423723,0.8581435797345929,0.3847809380939531,141
