Ticker,Date,OurTotalReturnNOK,PriceReturn,DividendYield,Dividend,Price,LagPrice,YahooTicker,YahooTotalReturnNOK,YahooAdjCloseLocal,FXRateToNOK,YahooAdjCloseNOK,Diff,DiffBps,AbsDiffBps,Alert
AAK.ST,2010-02-28,0.15588607551139577,0.15588607551139577,0.0,0.0,26.18838571,22.656545714000003,AAK.ST,0.1558860512914837,24.745731353759766,0.8270000000000001,20.46471982955933,2.421991207590679e-08,0.0002421991207590679,0.0002421991207590679,False
AAK.ST,2010-03-31,0.02858524788391792,0.02858524788391792,0.0,0.0,26.9369872072,26.18838571,AAK.ST,0.028585033501147494,25.527170181274414,0.8245999999999999,21.04970453147888,2.14382770424848e-07,0.00214382770424848,0.00214382770424848,False
AAK.ST,2010-04-30,-0.07685668252263322,-0.07685668252263322,0.0,0.0,24.8666997333,26.9369872072,AAK.ST,-0.07685653288667926,23.83404541015625,0.8153,19.431897222900393,-1.496359539610026e-07,-0.001496359539610026,0.001496359539610026,False
AAK.ST,2010-05-31,-0.07048121190577505,-0.21204704242432426,0.1415658305185492,3.5202750000000003,19.5937896,24.8666997333,AAK.ST,-0.19165858153350024,19.03952407836914,0.825,15.70760736465454,0.12117736962772518,1211.773696277252,1211.773696277252,True
AAK.ST,2010-06-30,0.03222113722707309,0.03222113722707309,0.0,0.0,20.2251237835,19.5937896,AAK.ST,0.03222113756360634,19.373550415039062,0.8369,16.21372434234619,-3.3653324571503163e-10,-3.3653324571503163e-06,3.3653324571503163e-06,False
AAK.ST,2010-07-31,0.057881941363199685,0.057881941363199685,0.0,0.0,21.3957932124,20.2251237835,AAK.ST,0.05788166103186354,20.375625610351562,0.8418000000000001,17.152201638793947,2.803313361443571e-07,0.0028033133614435712,0.0028033133614435712,False
AAK.ST,2010-08-31,-0.031280744090951496,-0.031280744090951496,0.0,0.0,20.7265168803,21.3957932124,AAK.ST,-0.03128053030220812,19.44035530090332,0.8547,16.61567167568207,-2.1378874337507625e-07,-0.0021378874337507625,0.0021378874337507625,False
AAK.ST,2010-09-30,0.12139986116488188,0.12139986116488188,0.0,0.0,23.242713152,20.7265168803,AAK.ST,0.12139978664041573,21.377708435058594,0.8715999999999999,18.63281067199707,7.452446615374697e-08,0.0007452446615374697,0.0007452446615374697,False
AAK.ST,2010-10-31,-0.011672121491403953,-0.011672121491403953,0.0,0.0,22.971421380300004,23.242713152,AAK.ST,-0.011672123520473199,21.043682098388672,0.8751000000000001,18.41532620429993,2.029069245956805e-09,2.029069245956805e-05,2.029069245956805e-05,False
AAK.ST,2010-11-30,0.12012593252355197,0.12012593252355197,0.0,0.0,25.730884795,22.971421380300004,AAK.ST,0.12012592340158612,23.381868362426758,0.8822,20.627484269332886,9.12196584934577e-09,9.12196584934577e-05,9.12196584934577e-05,False
AAK.ST,2010-12-31,0.06310167835019431,0.06310167835019431,0.0,0.0,27.354546811,25.730884795,AAK.ST,0.06310162899662042,25.185611724853516,0.8706999999999999,21.929112128829953,4.935357389435069e-08,0.0004935357389435069,0.0004935357389435069,False
AAK.ST,2011-01-31,-0.060391969584218774,-0.060391969584218774,0.0,0.0,25.702551852,27.354546811,AAK.ST,-0.06039192786388492,23.047842025756836,0.894,20.60477077102661,-4.1720333854300407e-08,-0.00041720333854300407,0.00041720333854300407,False
AAK.ST,2011-02-28,-0.02530363433735827,-0.02530363433735827,0.0,0.0,25.0521838784,25.702551852,AAK.ST,-0.025303475341044712,22.780624389648438,0.8815999999999999,20.08339846191406,-1.5899631355953403e-07,-0.0015899631355953403,0.0015899631355953403,False
AAK.ST,2011-03-31,0.050090193401540084,0.050090193401540084,0.0,0.0,26.307052614,25.0521838784,AAK.ST,0.050090076577996134,24.049922943115234,0.8769,21.08937742881775,1.1682354394970673e-07,0.0011682354394970673,0.0011682354394970673,False
AAK.ST,2011-04-30,0.09510776599384196,0.09510776599384196,0.0,0.0,28.809057618,26.307052614,AAK.ST,0.09510787653107844,26.454917907714844,0.873,23.095143333435058,-1.1053723647513891e-07,-0.0011053723647513891,0.0011053723647513891,False
AAK.ST,2011-05-31,0.0869233706011745,-0.05104886204542558,0.1379722326466,3.97485,27.338388010000003,28.809057618,AAK.ST,-0.029317340480055076,25.694046020507812,0.8725,22.418055152893068,0.11624071108122958,1162.4071108122957,1162.4071108122957,True
AAK.ST,2011-06-30,-0.050337422747699256,-0.050337422747699256,0.0,0.0,25.9622440155,27.338388010000003,AAK.ST,-0.050337505888556455,25.07902717590332,0.8489,21.28958616962433,8.3140857198849e-08,0.00083140857198849,0.00083140857198849,False
AAK.ST,2011-07-31,-0.014220374374402489,-0.014220374374402489,0.0,0.0,25.593051186,25.9622440155,AAK.ST,-0.014220253922078485,24.600683212280273,0.8531,20.9868428483963,-1.204523240039279e-07,-0.0012045232400392791,0.0012045232400392791,False
AAK.ST,2011-08-31,-0.053965276963753306,-0.053965276963753306,0.0,0.0,24.211915090399994,25.593051186,AAK.ST,-0.053965317902333276,23.5073184967041,0.8445999999999999,19.854281202316283,4.093857997045092e-08,0.00040938579970450917,0.00040938579970450917,False
AAK.ST,2011-09-30,-0.04109002640581949,-0.04109002640581949,0.0,0.0,23.21704686,24.211915090399994,AAK.ST,-0.04108989814673236,22.345623016357422,0.852,19.038470809936523,-1.282590871287681e-07,-0.001282590871287681,0.001282590871287681,False
AAK.ST,2011-10-31,0.08011656142214463,0.08011656142214463,0.0,0.0,25.0771168208,23.21704686,AAK.ST,0.08011652649986534,24.05400276184082,0.8549,20.563766961097716,3.492227929058345e-08,0.00034922279290583447,0.00034922279290583447,False
AAK.ST,2011-11-30,0.005662893474349007,0.005662893474349007,0.0,0.0,25.219125862,25.0771168208,AAK.ST,0.005662820059604723,24.39567756652832,0.8477,20.680215873146057,7.341474428379513e-08,0.0007341474428379513,0.0007341474428379513,False
AAK.ST,2011-12-31,0.14718025735748652,0.14718025735748652,0.0,0.0,28.930883296700003,25.219125862,AAK.ST,0.10980346614909986,26.377399444580078,0.8701000000000001,22.95097525672913,0.03737679120838666,373.76791208386663,373.76791208386663,True
AAK.ST,2012-01-31,-0.0011187607328841942,-0.0011187607328841942,0.0,0.0,28.8985165605,28.930883296700003,AAK.ST,0.03252240227883085,27.539100646972656,0.8604999999999999,23.697396106719967,-0.03364116301171505,-336.4116301171505,336.4116301171505,True
AAK.ST,2012-02-29,0.037662604961794965,0.037662604961794965,0.0,0.0,29.9869099737,28.8985165605,AAK.ST,0.03766269295380953,29.11081314086914,0.8447,24.589903860092164,-8.799201456355377e-08,-0.0008799201456355377,0.0008799201456355377,False
AAK.ST,2012-03-31,-0.001471200431744979,-0.001471200431744979,0.0,0.0,29.942793218799995,29.9869099737,AAK.ST,-0.0014713484963306822,28.56412696838379,0.8595999999999999,24.553723542022702,1.4806458570326697e-07,0.0014806458570326697,0.0014806458570326697,False
AAK.ST,2012-04-30,0.07026969259096827,0.07026969259096827,0.0,0.0,32.0468640936,29.942793218799995,AAK.ST,0.07026951866813347,30.88751983642578,0.8508,26.279101876831056,1.7392283480077708e-07,0.0017392283480077708,0.0017392283480077708,False
AAK.ST,2012-05-31,0.10293255887270325,-0.021231695962909525,0.1241642548356128,3.979075,31.3664548186,32.0468640936,AAK.ST,-0.0012567473162723442,31.308691024780273,0.8382999999999999,26.2460756860733,0.1041893061889756,1041.893061889756,1041.893061889756,True
AAK.ST,2012-06-30,0.0790878339916492,0.0790878339916492,0.0,0.0,33.8471597902,31.3664548186,AAK.ST,0.07908800692291029,32.98221206665039,0.8587,28.32182550163269,-1.72931261088749e-07,-0.0017293126108874901,0.0017293126108874901,False
AAK.ST,2012-07-31,-0.03168588256880933,-0.03168588256880933,0.0,0.0,32.7746826598,33.8471597902,AAK.ST,-0.031685974538325556,30.89031410217285,0.8878,27.42442085990906,9.196951622492122e-08,0.0009196951622492122,0.0009196951622492122,False
AAK.ST,2012-08-31,0.043188401623676986,0.043188401623676986,0.0,0.0,34.190168817600004,32.7746826598,AAK.ST,0.0431885044507101,32.70329284667969,0.8748,28.60884058227539,-1.0282703311048635e-07,-0.0010282703311048635,0.0010282703311048635,False
AAK.ST,2012-09-30,0.05655194458720203,0.05655194458720203,0.0,0.0,36.12368935,34.190168817600004,AAK.ST,0.05655180301263818,34.655723571777344,0.8722,30.226722099304197,1.415745638499999e-07,0.001415745638499999,0.001415745638499999,False
AAK.ST,2012-10-31,0.03416554033675956,0.03416554033675956,0.0,0.0,37.3578747156,36.12368935,AAK.ST,0.03416561911624605,36.39897155761719,0.8588,31.259436773681642,-7.877948648982169e-08,-0.0007877948648982169,0.0007877948648982169,False
AAK.ST,2012-11-30,0.023790000814175816,0.023790000814175816,0.0,0.0,38.2466185855,37.3578747156,AAK.ST,0.023789743772474337,37.58436965942383,0.8515,32.00309076499939,2.5704170147911043e-07,0.0025704170147911043,0.0025704170147911043,False
AAK.ST,2012-12-31,0.028207985573632133,0.028207985573632133,0.0,0.0,39.3254786508,38.2466185855,AAK.ST,0.028208172275962173,38.49086380004883,0.8549,32.905839462661746,-1.86702330040589e-07,-0.00186702330040589,0.00186702330040589,False
AAK.ST,2013-01-31,-0.010765306900883509,-0.010765306900883509,0.0,0.0,38.9021278041,39.3254786508,AAK.ST,-0.01076525155008401,37.7935676574707,0.8613,32.55159982337951,-5.5350799499365166e-08,-0.0005535079949936517,0.0005535079949936517,False
AAK.ST,2013-02-28,0.1524330665474556,0.1524330665474556,0.0,0.0,44.8320984405,38.9021278041,AAK.ST,0.1524330894582684,42.32600784301758,0.8863,37.513540751266476,-2.2910812802479086e-08,-0.00022910812802479086,0.00022910812802479086,False
AAK.ST,2013-03-31,0.09686214549299543,0.09686214549299543,0.0,0.0,49.174631682400005,44.8320984405,AAK.ST,0.09686205537536874,45.882225036621094,0.8968,41.1471794128418,9.011762669430823e-08,0.0009011762669430823,0.0009011762669430823,False
AAK.ST,2013-04-30,0.02629003088319437,0.02629003088319437,0.0,0.0,50.467434268000005,49.174631682400005,AAK.ST,0.026289897371768678,47.41627502441406,0.8906000000000001,42.22893453674317,1.335114256928449e-07,0.001335114256928449,0.001335114256928449,False
AAK.ST,2013-05-31,0.11368111555926252,0.02097182554158672,0.09270929001767575,4.6788,51.52582849499999,50.467434268000005,AAK.ST,0.036771861015361784,49.353816986083984,0.8870999999999999,43.7817710483551,0.07690925454390074,769.0925454390074,769.0925454390074,True
