FormationYear,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2010,Method1_Raw,1,Q1,63,501070.10000000003,-0.3841402828402346,-0.23085231650535984,0.01587099697200193,0.09239413147889687
2010,Method1_Raw,2,Q2,62,477072.39,0.03459740512129471,0.05786656801544317,0.04582168377149963,0.07949074643190723
2010,Method1_Raw,3,Q3,62,988980.02,0.14222386428949813,0.14168407224819843,0.06961860110632388,0.07046124283468197
2010,Method1_Raw,4,Q4,62,689406.95,0.26763504026353463,0.24595752533135645,0.19369418098989236,0.0626052843636223
2010,Method1_Raw,5,Q5,63,2103071.69,0.6231637037745232,0.5056106925861846,0.7042420337959447,0.08554931449038157
2010,Method2_PostMean,1,Q1,63,682130.4700000001,-0.37596457835338054,-0.23533917005726174,0.007101107497602044,0.08008759254477706
2010,Method2_PostMean,2,Q2,62,288535.2,0.027559014427541655,0.061713683227472504,0.04204835752369675,0.08233866091572954
2010,Method2_PostMean,3,Q3,62,996456.84,0.1409546842949963,0.1423961791937468,0.08230326665875892,0.08011835984843303
2010,Method2_PostMean,4,Q4,62,509428.06,0.2751896586287246,0.23804630946194197,0.1893782629707915,0.07769838307756122
2010,Method2_PostMean,5,Q5,63,2283050.58,0.6157289999865585,0.513396333600529,0.7084894451798218,0.07069578877190198
2010,Method3_ProbQ5,1,Q1,63,1166429.93,-0.2370819548243482,-0.15347294636091177,6.020467419802861e-05,0.04506800388425529
2010,Method3_ProbQ5,2,Q2,62,521209.02,-0.019227976137932278,0.03084827087833427,0.012906116781331172,0.06872702191556224
2010,Method3_ProbQ5,3,Q3,62,382343.91,0.0854779181837081,0.12338936780341354,0.0863264902024022,0.09280436876405687
2010,Method3_ProbQ5,4,Q4,62,410685.25,0.23194479639904206,0.2054239260480167,0.21988946762579717,0.11070996603773121
2010,Method3_ProbQ5,5,Q5,63,2278933.04,0.6200453347464082,0.5127152788487919,0.7102237508240263,0.07413872539609287
2011,Method1_Raw,1,Q1,65,535274.47,-0.3968216397751508,-0.23791533885511085,0.020827046406357953,0.08844924330069706
2011,Method1_Raw,2,Q2,64,380291.48,0.05819580131910903,0.07623262161403371,0.05301991008418924,0.07566468195803903
2011,Method1_Raw,3,Q3,65,646445.24,0.16369084887467747,0.16050349299046163,0.09038574713488545,0.06770782740811734
2011,Method1_Raw,4,Q4,64,1497818.03,0.2784963967247076,0.2585424327981221,0.21838020825439936,0.05943661454540833
2011,Method1_Raw,5,Q5,65,2678959.44,0.626444238195683,0.5131552642520645,0.7301001606461639,0.08074281549050655
2011,Method2_PostMean,1,Q1,65,545485.62,-0.3921293173687333,-0.24150095242641753,0.011346169283675439,0.07845012153970607
2011,Method2_PostMean,2,Q2,64,379060.49,0.053548169877888914,0.0796482805518754,0.058753002717641334,0.0834691261404957
2011,Method2_PostMean,3,Q3,65,662630.17,0.16486463108289012,0.1601963449905306,0.10727469202994791,0.07517471423466833
2011,Method2_PostMean,4,Q4,64,1451005.1,0.28959056973485703,0.2524489907734079,0.20947162233563832,0.07031900761952563
2011,Method2_PostMean,5,Q5,65,2700607.28,0.6142307695747223,0.5196846122472998,0.725818732416242,0.06487570297231986
2011,Method3_ProbQ5,1,Q1,65,973448.55,-0.25899688275399535,-0.1641341700557082,0.00014286882713482492,0.044339245449120886
2011,Method3_ProbQ5,2,Q2,64,383491.39,0.004282853386629912,0.051808128782882,0.023629147051398874,0.06631663582668944
2011,Method3_ProbQ5,3,Q3,65,604559.84,0.11833492369969542,0.14103502549063518,0.1088520578411443,0.08439636811717857
2011,Method3_ProbQ5,4,Q4,64,1103958.96,0.2417086733613199,0.22464565590845617,0.2478241677525095,0.10224555538307088
2011,Method3_ProbQ5,5,Q5,65,2673329.92,0.6232806827023629,0.5162665823699087,0.7322656494609672,0.07521816092219026
2012,Method1_Raw,1,Q1,68,555169.86,-0.49762854771614506,-0.28836059998325597,0.02555204072068057,0.08455046579516712
2012,Method1_Raw,2,Q2,67,678040.76,0.05342148372392234,0.06776508257241796,0.06726849381751437,0.07176335920712158
2012,Method1_Raw,3,Q3,67,390199.69,0.16338115279749116,0.15363082412515577,0.12026294319710991,0.0652543956595554
2012,Method1_Raw,4,Q4,67,509730.08,0.2772685364469602,0.2433995890735603,0.26379126132805897,0.06796610962791536
2012,Method1_Raw,5,Q5,68,2684795.22,0.5816181128021002,0.46582422738826285,0.7007838047884216,0.07399145885888668
2012,Method2_PostMean,1,Q1,68,554317.56,-0.4937769091518741,-0.2902758395693777,0.016583685014647947,0.07694944580354762
2012,Method2_PostMean,2,Q2,67,678893.06,0.049512358016901056,0.0697089078240042,0.07637070557886091,0.0794778272583175
2012,Method2_PostMean,3,Q3,67,263728.61,0.16856027462741974,0.1504276878689174,0.13360049076940098,0.07787948775593438
2012,Method2_PostMean,4,Q4,67,604666.51,0.28554019753925375,0.23923254848846495,0.2475734783940706,0.06907455689955663
2012,Method2_PostMean,5,Q5,68,2716329.87,0.5683651355110872,0.47308601927604754,0.703621683747741,0.06045988330510199
2012,Method3_ProbQ5,1,Q1,68,1029282.63,-0.3250088332787095,-0.22399856991125447,0.001005179980626202,0.04189817162591922
2012,Method3_ProbQ5,2,Q2,67,202263.16999999998,-0.055369755975860496,0.04078977092029693,0.04235201610700623,0.07039985861387077
2012,Method3_ProbQ5,3,Q3,67,459524.38,0.11862108096033178,0.13686179474096366,0.15041447461543564,0.08624705089891316
2012,Method3_ProbQ5,4,Q4,67,416790.66,0.26833856919136856,0.2149043988497371,0.2800633363705087,0.10439136212746843
2012,Method3_ProbQ5,5,Q5,68,2710074.77,0.56909024658672,0.4726393825284545,0.7041398180833597,0.06141367539932247
2013,Method1_Raw,1,Q1,71,352310.49,-0.4874751409631902,-0.29708402554884245,0.02571488611327142,0.08538097919216169
2013,Method1_Raw,2,Q2,70,622446.8200000001,0.02938019936175508,0.0434418257795008,0.050836580001369536,0.06293539841828892
2013,Method1_Raw,3,Q3,70,413042.69,0.1236315916905404,0.11624443890460463,0.08991034781012756,0.0611394463746503
2013,Method1_Raw,4,Q4,70,607721.02,0.23682295295883143,0.20761733113214678,0.237608504420769,0.06118338845348326
2013,Method1_Raw,5,Q5,70,3099639.09,0.5393599387594443,0.4292620458716111,0.7162227393780232,0.06508340999400668
2013,Method2_PostMean,1,Q1,71,349590.22,-0.48433749424985933,-0.29900907409406785,0.01669867740791174,0.0783928298526436
2013,Method2_PostMean,2,Q2,70,624967.36,0.026225507044190147,0.04536821091908062,0.057892004103864435,0.06903239680911998
2013,Method2_PostMean,3,Q3,70,386833.63,0.12610773695403377,0.11450084466861725,0.10858257727447332,0.07053574754035072
2013,Method2_PostMean,4,Q4,70,573956.5499999999,0.24141058431992768,0.20415100359441693,0.21776534336253614,0.06076979016717504
