PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.005124685618345809,-0.00042705713486215074,-0.21987137079995192,0.8260912923436403
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0007823292877233157,-6.51941073102763e-05,-0.03325249590240648,0.9734909744721112
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00010478836681920844,8.732363901600704e-06,0.004403676575349263,0.9964887337213069
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.005500035812442905,-0.0004583363177035754,-0.30871716386984677,0.7577104346795169
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0009616959120963414,-8.014132600802845e-05,-0.052603692819457815,0.9580760633531518
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00016574532709004441,1.3812110590837035e-05,0.00892189850021749,0.9928862578296505
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.002672203405304302,-0.00022268361710869183,-0.1403293302258749,0.8884765671099628
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,1.346498158805165e-07,1.1220817990043042e-08,7.109002214392554e-06,0.9999943316889488
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00018019580943159919,1.5016317452633265e-05,0.009672368009008751,0.9922879285107526
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.004893507154925994,-0.0004077922629104995,-0.2782715807888542,0.7809610299803253
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.00032928193777219394,2.7440161481016162e-05,0.018183005909536917,0.9855027677514128
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-2.4341594249868703e-05,-2.0284661874890586e-06,-0.0013057211167405336,0.9989588969550842
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.002529682475362671,-0.00021080687294688927,-0.14446780227444678,0.8852110331186562
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0008289745268030002,6.908121056691668e-05,0.0468190365139727,0.962683132657584
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,1.903129794297853e-05,1.585941495248211e-06,0.0010611909182803364,0.9991538736392138
