PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_ObservedQuality,0.02195024594705596,0.0018291871622546634,0.6056553665097725,0.5454780089871356,0.027696439845830367,189
LongShort,FF3,Method1_ObservedQuality,0.018595361392222558,0.00154961344935188,0.6054443576397329,0.5456257954486903,0.09541254039551184,189
LongShort,FF3+MOM,Method1_ObservedQuality,-0.02635230835895354,-0.0021960256965794615,-0.7531489381250009,0.4523229820580994,0.13698290355022547,189
LongShort,FF5,Method1_ObservedQuality,-0.0042974807824922145,-0.00035812339854101785,-0.13610358977125797,0.8918889942790322,0.5117308032172502,189
LongShort,FF5+MOM,Method1_ObservedQuality,-0.033026243711818365,-0.0027521869759848635,-1.0048311054708758,0.31631225745127867,0.5280207732607562,189
LongShort,CAPM,Method2_LatentQuality,0.01922120277986152,0.0016017668983217932,0.5738305270821681,0.5667720125942535,0.022508739339179518,189
LongShort,FF3,Method2_LatentQuality,0.015624372780893382,0.0013020310650744486,0.5463884133307463,0.5854573231607847,0.10263067959577965,189
LongShort,FF3+MOM,Method2_LatentQuality,-0.021401538727490083,-0.0017834615606241737,-0.6535053849962533,0.5142463349439548,0.13405314584908656,189
LongShort,FF5,Method2_LatentQuality,-0.005686137884744139,-0.00047384482372867827,-0.20420094974891992,0.8384233857671686,0.518221298724515,189
LongShort,FF5+MOM,Method2_LatentQuality,-0.02684079206164966,-0.0022367326718041383,-0.9228800836412604,0.3572915466155555,0.5280604489113621,189
LongShort,CAPM,Method3_ConservativeQuality,0.027548929632840266,0.002295744136070022,0.7433583843171014,0.4581976374686021,0.02661741583039534,189
LongShort,FF3,Method3_ConservativeQuality,0.024435944853327438,0.0020363287377772863,0.7689215289807795,0.4429204243052558,0.09262162687676934,189
LongShort,FF3+MOM,Method3_ConservativeQuality,-0.020708588493353546,-0.0017257157077794623,-0.5716334032606429,0.5682679902363441,0.13422575858340657,189
LongShort,FF5,Method3_ConservativeQuality,0.0004030551952027108,3.358793293355923e-05,0.012497888314813747,0.9900420019309208,0.5152772128162656,189
LongShort,FF5+MOM,Method3_ConservativeQuality,-0.02909410693010188,-0.002424508910841823,-0.8766386792722243,0.3818385426959776,0.5323146228433875,189
LongShort,CAPM,Method4_ProbabilisticQuality,0.025623245148119873,0.0021352704290099893,0.6910096427186404,0.4904163699250752,0.025931361201556702,189
LongShort,FF3,Method4_ProbabilisticQuality,0.022388125738140707,0.001865677144845059,0.7092436740136879,0.4790661466684618,0.09122167599332232,189
LongShort,FF3+MOM,Method4_ProbabilisticQuality,-0.023973588215379805,-0.001997799017948317,-0.6661086250915587,0.5061759350416941,0.1347448287795141,189
LongShort,FF5,Method4_ProbabilisticQuality,-0.0008369042960985733,-6.97420246748811e-05,-0.02629409351563274,0.9790514168778737,0.505737167536837,189
LongShort,FF5+MOM,Method4_ProbabilisticQuality,-0.031099110858423942,-0.0025915925715353284,-0.9498594016587031,0.3434433134698891,0.5235248571647606,189
