PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0053529639780629384,-0.00044608033150524487,-0.32680273658268755,0.7439999052772523
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0005940711384849889,-4.950592820708241e-05,-0.036818299233389015,0.9706495268294748
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011230329369859016,9.358607808215846e-05,0.07383187876894491,0.9411836321367264
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.005539927932083563,-0.0004616606610069636,-0.3638308720949316,0.7161921142891625
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0007690195253350907,-6.408496044459089e-05,-0.051176156355926754,0.9592127677293516
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011291147612763758,9.409289677303131e-05,0.08045804022705966,0.9359164677778833
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0016402381708684882,-0.00013668651423904069,-0.0937349011899576,0.9253707575961279
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0024005189449242265,0.0002000432454103522,0.13881840900336462,0.8896695801937673
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0006460639225945031,5.383866021620859e-05,0.03921580606191621,0.9687395975636066
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.004779410482055171,-0.00039828420683793095,-0.3232335400269946,0.7467029786472272
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0004789806576348393,-3.991505480290328e-05,-0.03274807097649539,0.9738933405728272
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.000859653339277261,7.163777827310508e-05,0.0629229083192319,0.9498622418490248
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0012249582562033207,-0.00010207985468361006,-0.07421046748633545,0.940883681546131
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0023938316501504187,0.00019948597084586822,0.14676294421006633,0.8834003837070616
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00042604743505893217,3.550395292157768e-05,0.027012183393226405,0.9784648195403884
