PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.0940572399325544,0.06320066827956344,0.09127523487749749,0.10169087953715478,0.04059277700811181,0.19800584269209343,0.036605502661929856,0.027712712606770662,2.061978232260255,1.2918429587731113,2.105243960831604,2.218664027792407,-0.030856571652990883,-0.0027820050550568746,0.007633639604600403,0.6445122723666081,0.9646605697049977,0.905938228245559,-0.4617734437136004,-0.04433558318170806,0.11824346819267695
LongShort,FF3,0.1113037897776282,0.07980623039065987,0.10710749764385871,0.11879852569266752,0.005131827686186918,0.05062486373536945,0.003956421106651842,0.0029117986468993884,2.8324175956973083,1.9674613134071672,2.9182701959029074,3.0170635231819665,-0.031497559386970624,-0.004196292133771734,0.007494735915037555,0.5775259962105594,0.9376216757974274,0.8928132384227532,-0.5574955717685819,-0.07831266636046497,0.13483805247133054
LongShort,FF3+MOM,0.06348474095938117,0.04634532788692523,0.052782533112919576,0.06804758359953708,0.15333228256035314,0.31733862942997737,0.19521029562562142,0.13339385982005192,1.4337797432459556,1.00266636064367,1.3000491597233823,1.5075144016700994,-0.017139413072455006,-0.01070220784646183,0.00456284264015523,0.7895614900987582,0.8589904257635965,0.9426005204409935,-0.26707438870837563,-0.17778400871703112,0.0720509282061928
LongShort,FF5,0.072352072854137,0.04538022042291683,0.06729589430497605,0.07928092081540436,0.021639675113926504,0.16142713054385616,0.02855672967187184,0.011436642228756178,2.316482698565765,1.405975194681376,2.2070168970829984,2.5548657192824114,-0.026971852431245766,-0.005056178549182217,0.0069288479612433914,0.5477713903280406,0.9072712980231448,0.8745014547631895,-0.6016623789571962,-0.11656172937627968,0.15805394698233016
LongShort,FF5+MOM,0.042216560501450784,0.02877651149720099,0.02922574656208877,0.04615080844209423,0.23571877709745648,0.4397526353489791,0.37160645855026453,0.19534261760580973,1.1896878405590756,0.7743092639955064,0.8956806191608289,1.2997144996680066,-0.013440049004251406,-0.01299081393936342,0.003934247940641782,0.7941150742869449,0.7877773135712653,0.9376962093513217,-0.26116226606333387,-0.26939638295154533,0.07821977825405516
Q5,CAPM,0.014299957053713412,0.008946993075650563,0.013705885915228507,0.015422989990699252,0.17981167171369639,0.47767699968746746,0.2643917043398454,0.16385336659068916,1.3463739094846425,0.7114742053418928,1.1194319368586396,1.3977189171972835,-0.0053529639780629384,-0.0005940711384849889,0.0011230329369859016,0.7439999052772523,0.9706495268294748,0.9411836321367264,-0.32680273658268755,-0.036818299233389015,0.07383187876894491
Q5,FF3,0.017140219228332865,0.011600291296276329,0.016371199703024884,0.01826933398963564,0.08238907633229342,0.3266867827347366,0.15683697987277623,0.07661780242375671,1.7464699265829686,0.9834166502531716,1.4215621271344823,1.7806067783997486,-0.005539927932083563,-0.0007690195253350907,0.0011291147612763758,0.7161921142891625,0.9592127677293516,0.9359164677778833,-0.3638308720949316,-0.051176156355926754,0.08045804022705966
Q5,FF3+MOM,0.019561556561370163,0.017921318390501404,0.021962075506294247,0.020207620483964434,0.08989325501673173,0.1799364757193409,0.09361693976769603,0.09387058330377607,1.704940510288332,1.3460685507302224,1.6853462958116283,1.684034711607112,-0.0016402381708684882,0.0024005189449242265,0.0006460639225945031,0.9253707575961279,0.8896695801937673,0.9687395975636066,-0.0937349011899576,0.13881840900336462,0.03921580606191621
Q5,FF5,0.008438543633515466,0.003659133151512468,0.007959562975932982,0.009298196972843415,0.3752344249292725,0.7480578148148442,0.47657794378861773,0.34809201304880855,0.888880109710333,0.3216858814543269,0.7132851435154912,0.9407130579810932,-0.004779410482055171,-0.0004789806576348393,0.000859653339277261,0.7467029786472272,0.9738933405728272,0.9498622418490248,-0.3232335400269946,-0.03274807097649539,0.0629229083192319
Q5,FF5+MOM,0.012468359470352335,0.011243401214149991,0.014862191120503835,0.012894406905412307,0.25140417785269276,0.36428677532929377,0.22108632463600575,0.2541577494704421,1.1506052267898916,0.9095044535386558,1.2278568747355103,1.1439233057754432,-0.0012249582562033207,0.0023938316501504187,0.00042604743505893217,0.940883681546131,0.8834003837070616,0.9784648195403884,-0.07421046748633545,0.14676294421006633,0.027012183393226405
