Method,Portfolio,FactorModel,alpha,t_stat,p_value,r_squared,n_obs
Method1_Raw,Q1,CAPM,4.992961713707628e-05,0.01967346928672458,0.9843244995920246,0.5062916975499752,192.0
Method1_Raw,Q1,FF3,-4.688464006108992e-05,-0.018750373806056528,0.9850601274543713,0.515068039836658,192.0
Method1_Raw,Q1,Carhart,0.0020068536760762053,0.7194205213922003,0.47277996754623386,0.5236848202051456,192.0
Method1_Raw,Q1,FF5,0.0015266490796665697,0.6697856945085666,0.5038250492630811,0.6547328570574817,192.0
Method1_Raw,Q1,FF5_MOM,0.002107876375044288,0.9085682714478521,0.3647601344560214,0.6554185034806056,192.0
Method1_Raw,Q2,CAPM,-0.0019413279273222295,-0.8086091997228569,0.4197513021334498,0.5681291275415989,192.0
Method1_Raw,Q2,FF3,-0.0016147657548979282,-0.736779916355462,0.4621746333479222,0.6139751901135748,192.0
Method1_Raw,Q2,Carhart,-0.0014753274251516223,-0.7257672878696645,0.46888877723688016,0.6140157411956311,192.0
Method1_Raw,Q2,FF5,-0.0008734118736980623,-0.3758049796600405,0.7074901440368535,0.6477923298356721,192.0
Method1_Raw,Q2,FF5_MOM,-0.001488181097723193,-0.7258870115659138,0.46882534741570314,0.6485754271595595,192.0
Method1_Raw,Q3,CAPM,0.0008007177242579268,0.4523560859111666,0.6515285184686117,0.6065326444068847,192.0
Method1_Raw,Q3,FF3,0.0008725642538764852,0.5160099888191236,0.6064537808735657,0.6269024003807231,192.0
Method1_Raw,Q3,Carhart,0.0017788879477965743,0.8517134468845584,0.39546255823809107,0.6297805081778955,192.0
Method1_Raw,Q3,FF5,0.0009112602490021424,0.5834631287865446,0.5602883897918298,0.6275952951612016,192.0
Method1_Raw,Q3,FF5_MOM,0.0019108745325942123,1.0490801993565375,0.29550976602242196,0.6310735283508926,192.0
Method1_Raw,Q4,CAPM,0.0021222295275777838,1.0740054484242072,0.28418231725260057,0.6131874888670499,192.0
Method1_Raw,Q4,FF3,0.0021534578527089257,1.136043359255753,0.25738452168889614,0.6181268386765257,192.0
Method1_Raw,Q4,Carhart,0.0019059006452639374,1.0726842734822186,0.2847951347250004,0.6183191723146755,192.0
Method1_Raw,Q4,FF5,0.0019900728479260573,1.0424443409910613,0.2985587441400601,0.6206674935810292,192.0
Method1_Raw,Q4,FF5_MOM,0.001665219281267668,0.9201392662146858,0.3586982314409839,0.6209965215188857,192.0
Method1_Raw,Q5,CAPM,0.003068680380432824,1.6694955058160004,0.09666597966755153,0.5915763472764725,192.0
Method1_Raw,Q5,FF3,0.002572623534555425,1.6767036743238208,0.09526244388822458,0.6532006540274169,192.0
Method1_Raw,Q5,Carhart,0.0004051769213427303,0.23182939176127937,0.8169240216884313,0.6704736099566222,192.0
Method1_Raw,Q5,FF5,0.001946857646395399,1.155344545640553,0.24943137832797802,0.6796302772342782,192.0
Method1_Raw,Q5,FF5_MOM,9.307095941518338e-05,0.05160014096918304,0.9589029793983239,0.6921831395340632,192.0
Method2_PostMean,Q1,CAPM,0.00036137953468129696,0.13783860459289635,0.890513940321064,0.5127598978389916,192.0
Method2_PostMean,Q1,FF3,0.0002330422754411271,0.09095422467960235,0.9276257990793066,0.5226243901758978,192.0
