PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.08142276028330023,0.07930437461615128,0.09269777811838745,0.1002102802532982,0.0268955908155184,0.014120012190307563,0.011617386431995724,0.007746704264838478,2.230331904267821,2.4770747942726516,2.5482500872790284,2.691549496995537,-0.002118385667148977,0.01127501783508718,0.018787519969997953,0.9653048868380663,0.8271581669327919,0.7186843300253019,-0.043526268916937436,0.21849831520429042,0.3604855820334187
LongShort,FF3,0.07256634650602567,0.070551748314795,0.08345927300200437,0.09197894905779683,0.009322550385229889,0.0039187622571001945,0.002575770184007675,0.001585262259424347,2.6270853914850365,2.9207969458280547,3.055226793818347,3.2053313829548253,-0.002014598191224022,0.010892926495985826,0.019412602551778558,0.9563232424847592,0.7794131968216698,0.6257833079748507,-0.054804601618627685,0.28028474444837015,0.48807203570020075
LongShort,FF3+MOM,0.037091389492702846,0.038722035396418955,0.04685817478812018,0.05442521924124005,0.2025146033009393,0.12324838694903795,0.09837681395219477,0.05764906038235651,1.278907004851455,1.5482684257484605,1.6610612309750736,1.9101123543899536,0.0016306459036958612,0.00976678529539501,0.017333829748515044,0.9660917883634741,0.8093417137407661,0.6699875307984811,0.04253891822742533,0.24144609076924597,0.42650192043848906
LongShort,FF5,0.05789175543788139,0.05576511308431805,0.06928946221905632,0.07941791225607969,0.04772136547555039,0.03157983395322628,0.01619654520927538,0.007365821575855858,1.9930185698028173,2.1660500418153665,2.4265637755819736,2.7096109761091567,-0.0021266423535570363,0.01139770678118254,0.021526156818206903,0.9560754453225904,0.7784255404181242,0.5995953905759266,-0.05511624208165263,0.2815755699801073,0.5254328061940265
LongShort,FF5+MOM,0.03833300642332408,0.040096755196697045,0.04776529442307444,0.057514089957263384,0.1978876473779385,0.13171997747655206,0.10614608591071706,0.046595984160181514,1.2922347988782499,1.5140490435913192,1.623683285543475,2.003380138522391,0.0017637487733728995,0.009432287999748074,0.01918108353393691,0.9644249575361041,0.8203941191081427,0.6403092265013188,0.04463169315647021,0.22719947382454556,0.46765138586296356
Q5,CAPM,0.04095828783066362,0.03921265589275772,0.04093433077263457,0.04556594449182226,0.02175865106932684,0.01145735390481395,0.018514676595646984,0.012585231713533984,2.313620163898616,2.553254231123236,2.3756168598858287,2.519236966577024,-0.00174563193790582,-2.3957058029024092e-05,0.004607656661158609,0.9406106095711626,0.9992260842415555,0.8555331620825048,-0.07455173099164566,-0.0009705980544555524,0.182186951779541
Q5,FF3,0.03659093236957039,0.03540451039224653,0.03671572050581387,0.04131488327079472,0.01617005205204558,0.010214130918817066,0.014941305900381341,0.009470108799279675,2.426939664165407,2.5946917988649703,2.4564029406063708,2.6215370295538167,-0.0011864219773394802,0.00012478813622793933,0.004723950901208827,0.9533804003746893,0.9953029377635663,0.828251232748372,-0.05850130584394926,0.00589084412143094,0.2170960621186602
Q5,FF3+MOM,0.021128489828347845,0.020043522232401016,0.021671438087243394,0.02550077324075571,0.22738396012413897,0.21517259590149362,0.21324723564916837,0.1584053676907764,1.2111037928424884,1.2436843095008179,1.248942660933606,1.4161149248455749,-0.001084967595937139,0.0005429482589045936,0.004372283412416425,0.9635016413851973,0.9823663951293864,0.8613770068232156,-0.045790536267820106,0.022117032049621153,0.1747418897318493
Q5,FF5,0.03153425645531406,0.030318171730909588,0.03151092505251072,0.03626455603883838,0.054241440466689106,0.04350742089503057,0.05397785382982834,0.03371779352904003,1.9371532756252843,2.0326704048463893,1.9392988398088442,2.1392671278267077,-0.0012160847244254772,-2.333140282415047e-05,0.00473029958350385,0.9560312323196389,0.9991901485470305,0.8403611207561841,-0.05517177671425805,-0.0010156808011661535,0.2015725027333602
Q5,FF5+MOM,0.017009404409523116,0.015527211462153988,0.017470911328974784,0.020925221125474437,0.3313534411194152,0.339192207234154,0.31671385022533216,0.2417790181771673,0.9739493590629303,0.9582403044037346,1.0039503943487167,1.1743131884061495,-0.0014821929473676707,0.0004615069194519872,0.003915816715951412,0.9503502246757007,0.9850548687177523,0.8752097696558623,-0.062309228482144347,0.018744705235411975,0.15715327831302028
