PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_ObservedQuality,0.07651041190094662,0.006375867658412219,2.056301510851606,0.04114251611401687,0.007779000749515874,189
LongShort,FF3,Method1_ObservedQuality,0.09245006723871435,0.007704172269892863,3.291697499010298,0.001192743963907672,0.3728651554137724,189
LongShort,FF3+MOM,Method1_ObservedQuality,0.05974767975291971,0.004978973312743309,1.804302450069101,0.0728192898011506,0.38812691006835764,189
LongShort,FF5,Method1_ObservedQuality,0.0546598119464695,0.0045549843288724585,2.2233811066083007,0.02741388959432922,0.65436404063966,189
LongShort,FF5+MOM,Method1_ObservedQuality,0.03841622152926916,0.003201351794105763,1.4072639348438696,0.16105463428536715,0.65829816947117,189
LongShort,CAPM,Method2_LatentQuality,0.08085501104139911,0.0067379175867832595,2.205541933157567,0.028634948252796777,0.013972798387346441,189
LongShort,FF3,Method2_LatentQuality,0.09658456237478481,0.008048713531232068,3.4077785435079133,0.0008036471470911355,0.3730681030342159,189
LongShort,FF3+MOM,Method2_LatentQuality,0.06716207945238525,0.005596839954365438,2.157796039365528,0.03223986574169624,0.38563561890027853,189
LongShort,FF5,Method2_LatentQuality,0.060533839371382764,0.005044486614281897,2.4042336733918193,0.017204028318116515,0.6389260801203118,189
LongShort,FF5+MOM,Method2_LatentQuality,0.04695085096987382,0.003912570914156152,1.7811760954969729,0.0765514976077204,0.641724548685668,189
LongShort,CAPM,Method3_ConservativeQuality,0.09163399923338493,0.0076361666027820775,2.3963918647984332,0.017543041703210083,0.0207185252270905,189
LongShort,FF3,Method3_ConservativeQuality,0.10797200511986416,0.008997667093322012,3.813768602794175,0.00018636236872882073,0.4283065876769184,189
LongShort,FF3+MOM,Method3_ConservativeQuality,0.08329861212383963,0.006941551010319969,2.670880211588333,0.00824321107379089,0.4373453158795786,189
LongShort,FF5,Method3_ConservativeQuality,0.07467557056310986,0.006222964213592488,3.0304019827393485,0.0027960471137957743,0.6722058420190564,189
LongShort,FF5+MOM,Method3_ConservativeQuality,0.064978802923734,0.0054149002436445,2.508639862277883,0.01299355147514869,0.6736644632226022,189
LongShort,CAPM,Method4_ProbabilisticQuality,0.08085689679960724,0.0067380747333006035,2.074618194790207,0.03939122154834207,0.014368095596278718,189
LongShort,FF3,Method4_ProbabilisticQuality,0.09736793245887149,0.008113994371572624,3.010745510838585,0.0029701355662896667,0.38788699221151723,189
LongShort,FF3+MOM,Method4_ProbabilisticQuality,0.06546941268458432,0.005455784390382027,1.8304193865965401,0.0688050458737901,0.4010593025081709,189
LongShort,FF5,Method4_ProbabilisticQuality,0.05747613400883419,0.004789677834069516,2.1670574823351925,0.0315227000888223,0.660429394157686,189
LongShort,FF5+MOM,Method4_ProbabilisticQuality,0.04251750764403974,0.003543125637003312,1.585282536087312,0.11463812844745713,0.6634559123646251,189
