Method,Portfolio,FactorModel,alpha,t_stat,p_value,r_squared,n_obs
Method1_Raw,Q1,CAPM,4.9828573844178865e-05,0.019633628270756088,0.9843562401612904,0.5062921098205271,192.0
Method1_Raw,Q1,FF3,-4.6988031678831275e-05,-0.018791688174219456,0.9850272129938591,0.5150686935828807,192.0
Method1_Raw,Q1,Carhart,0.002006721870242643,0.7193734228737498,0.4728089103862001,0.5236852892724405,192.0
Method1_Raw,Q1,FF5,0.0015265339475392674,0.6697383736269472,0.5038551512525442,0.6547331463639783,192.0
Method1_Raw,Q1,FF5_MOM,0.0021077357474368367,0.9085159404981678,0.36478769576514836,0.655418736913638,192.0
Method1_Raw,Q2,CAPM,-0.0019408254594061375,-0.8085235054296921,0.41980048930860514,0.5680873132091309,192.0
Method1_Raw,Q2,FF3,-0.0016139051469508572,-0.7364962036464473,0.4623468017181742,0.614012863599455,192.0
Method1_Raw,Q2,Carhart,-0.0014712335757957752,-0.7241563031957432,0.46987477399710564,0.6140553425306783,192.0
Method1_Raw,Q2,FF5,-0.0008731738759496858,-0.3757133598029985,0.707558147762231,0.6478058117024533,192.0
Method1_Raw,Q2,FF5_MOM,-0.001484208006989396,-0.7241176223855972,0.4699082353684607,0.6485798866873962,192.0
Method1_Raw,Q3,CAPM,0.0008006856657467828,0.45232735879635705,0.6515491732053069,0.6065202425863813,192.0
Method1_Raw,Q3,FF3,0.000872695078361104,0.5160605443670354,0.6064185405196634,0.626896820948571,192.0
Method1_Raw,Q3,Carhart,0.001778548743140102,0.8515556005148808,0.39554996907140416,0.6297725072914047,192.0
Method1_Raw,Q3,FF5,0.0009114244621936254,0.5835715510823577,0.5602155768840227,0.6275954113180058,192.0
Method1_Raw,Q3,FF5_MOM,0.0019109117983498393,1.0491506005380038,0.29547745493377864,0.6310734420518205,192.0
Method1_Raw,Q4,CAPM,0.002124032645319845,1.0749416535912677,0.28376401739029045,0.613257192653321,192.0
Method1_Raw,Q4,FF3,0.0021552139584968127,1.1369913027841292,0.2569890326922879,0.6181974784114159,192.0
Method1_Raw,Q4,Carhart,0.0019068226102396365,1.073255101255107,0.28453968561503107,0.6183910849649784,192.0
Method1_Raw,Q4,FF5,0.0019914203894295115,1.0431536783103241,0.2982310274792881,0.6207490747285869,192.0
Method1_Raw,Q4,FF5_MOM,0.001665608045531211,0.9203952351275648,0.3585648584026806,0.6210800043122724,192.0
Method1_Raw,Q5,CAPM,0.0030684980654433216,1.6694147664354417,0.09668199297161695,0.591577939780954,192.0
Method1_Raw,Q5,FF3,0.002572449160922816,1.6766171202442708,0.09527940693815973,0.6532019939260358,192.0
Method1_Raw,Q5,Carhart,0.00040521930973509045,0.23185184263925632,0.8169066092186006,0.6704720591843774,192.0
Method1_Raw,Q5,FF5,0.0019466765931199699,1.1552601194820784,0.2494658517289321,0.6796325935771431,192.0
Method1_Raw,Q5,FF5_MOM,9.31026524917461e-05,0.05161714915137058,0.9588894452916326,0.6921829847149995,192.0
Method2_PostMean,Q1,CAPM,0.0008222361770041075,0.30977352730127644,0.7570726674208101,0.5085632084251221,192.0
Method2_PostMean,Q1,FF3,0.0006474655988538323,0.24853388164434537,0.8039926402919964,0.5186941576150433,192.0
Method2_PostMean,Q1,Carhart,0.0027508878451882332,0.9393749478452943,0.34875004772296947,0.5277461764644338,192.0
Method2_PostMean,Q1,FF5,0.002216928109499749,0.9316762074837057,0.3527116155540351,0.6539021438320292,192.0
Method2_PostMean,Q1,FF5_MOM,0.002889644836598585,1.1789651308066216,0.23992611786289553,0.6548219797780805,192.0
Method2_PostMean,Q2,CAPM,-0.0026613308636871287,-1.134382490165763,0.25806329219733826,0.5701705114997828,192.0
Method2_PostMean,Q2,FF3,-0.002326218461743345,-1.0858899643466031,0.27891807662818024,0.611619787561056,192.0
Method2_PostMean,Q2,Carhart,-0.0023142165109529783,-1.142660695090861,0.2546403558989181,0.6116200936539289,192.0
Method2_PostMean,Q2,FF5,-0.0016588628133866329,-0.728408010228865,0.46727992625745784,0.6447201004933891,192.0
Method2_PostMean,Q2,FF5_MOM,-0.002419226130452085,-1.1602481772142148,0.24744288043415508,0.6459406214683414,192.0
Method2_PostMean,Q3,CAPM,0.00199503603732435,1.216663447676533,0.22524148144083833,0.6035757958628818,192.0
Method2_PostMean,Q3,FF3,0.001986828587470369,1.2393683961528785,0.21675404047973434,0.6244953950387114,192.0
Method2_PostMean,Q3,Carhart,0.0034402116573383737,1.5677844118176616,0.11862204472754034,0.6311945555587408,192.0
Method2_PostMean,Q3,FF5,0.002131333092359338,1.4048037359542223,0.16174748030633523,0.625632457844091,192.0
Method2_PostMean,Q3,FF5_MOM,0.00355059337696981,1.8138070862665905,0.07132777758120135,0.6319790076195861,192.0
Method2_PostMean,Q4,CAPM,0.002302561609778692,1.045003071444936,0.2973492271526015,0.5544584623149298,192.0
Method2_PostMean,Q4,FF3,0.0023699796982908036,1.1604231752598462,0.24734801280340113,0.5650033975226825,192.0
Method2_PostMean,Q4,Carhart,0.0013053139887418872,0.6843765757853607,0.4945846886606782,0.5686768614814951,192.0
Method2_PostMean,Q4,FF5,0.002212835882940911,1.0893657952998033,0.27740198620989487,0.5669111239463658,192.0
Method2_PostMean,Q4,FF5_MOM,0.001083894967111947,0.572657581096613,0.5675718750398726,0.5710145354979781,192.0
Method2_PostMean,Q5,CAPM,0.0026454180856045717,1.586530414540855,0.11428187305516957,0.6210288606112144,192.0
Method2_PostMean,Q5,FF3,0.002184634873043438,1.5723864907795553,0.11754237160060876,0.67490813038914,192.0
Method2_PostMean,Q5,Carhart,0.00023892475870211622,0.15386095094912397,0.8778852908798032,0.6885980719397393,192.0
Method2_PostMean,Q5,FF5,0.0015752731774192443,1.0250484387094114,0.3066715928218815,0.699035779507447,192.0
Method2_PostMean,Q5,FF5_MOM,-7.786634826119212e-05,-0.04871379668607952,0.9611999314531192,0.7088536599827253,192.0
Method3_ProbQ5,Q1,CAPM,0.0022521993643903463,1.537803836124465,0.12576024988857992,0.5620323308094624,192.0
Method3_ProbQ5,Q1,FF3,0.002299341677510945,1.645860307835204,0.10146328465046395,0.5661210323300154,192.0
Method3_ProbQ5,Q1,Carhart,0.0033762555082083616,1.834890205229895,0.06811067151761008,0.5698693445521328,192.0
Method3_ProbQ5,Q1,FF5,0.003260134095300619,2.4623873337615763,0.014711905423696825,0.6483941017636949,192.0
Method3_ProbQ5,Q1,FF5_MOM,0.0034344560400021385,2.268696800175809,0.024441657446408582,0.6484916751492854,192.0
