Year,Ticker,firm_idx,is_portfolio_year,cfo_t1_source,expected_wca_mean,expected_wca_median,expected_wca_std,expected_wca_q05,expected_wca_q95,observed_wca_scaled,cfo_t1_scaled_used
2013,AAK.ST,3,False,hybrid,0.08083817855083231,0.08081811698586505,0.009338677723839594,0.06547151591890901,0.09641242542199768,0.04945440840437077,0.2155082467367686
2013,AAK.ST,3,False,hybrid,-0.12353780001327547,-0.1233491515221988,0.008072933989610835,-0.1369577545336691,-0.11057292017168309,-0.11641322387121675,0.07595995416642272
2013,AAK.ST,3,False,hybrid,0.01858127574194469,0.018612313534479258,0.006504519764573645,0.007801218326898561,0.029047206397267104,0.014744363760456342,0.03346981300697997
2013,AAK.ST,3,False,hybrid,0.06414024626836189,0.06421900562226794,0.006121260048741312,0.053889369200862826,0.07411088729788166,0.06742684365498787,0.15857135321254903
2013,AAK.ST,3,False,hybrid,-0.043268914126766755,-0.04314629876555694,0.0048158632777777575,-0.051268018870073595,-0.035550910709796005,-0.059293166476379514,0.13795564564963567
2013,ABB.ST,4,False,hybrid,0.009273385278894998,0.009258478552783831,0.0039560555910883805,0.002985784061680377,0.015611102092927601,-0.044489432786117805,0.1271848923713678
2013,ABB.ST,4,False,hybrid,-0.0048454880848236475,-0.004881080439717609,0.0037166413557112297,-0.010812281299191468,0.0012289742485010052,0.025546264558401536,0.11779187366205576
2013,ABB.ST,4,False,hybrid,-0.013180854130794898,-0.013219689806910814,0.0039035439274133286,-0.019355564248450013,-0.006811988134854772,0.11652226062237822,0.09811657792184508
2013,ABB.ST,4,False,hybrid,0.016869923252688872,0.01681745703799873,0.0038834746454624496,0.01070954998453554,0.023167190323927847,-0.03370324533302998,0.09804184588551436
2013,ABB.ST,4,False,hybrid,0.0027321233340818767,0.0027220822386058788,0.0037435491958981103,-0.0031808169035268774,0.008825863217137617,0.04306797716932094,0.08421144077406478
2013,AFRY.ST,16,False,hybrid,0.018196534773389225,0.01824447588485493,0.0043254925639518585,0.011122776494855593,0.025210360906262382,0.040156309288102196,0.09052703132839515
2013,AFRY.ST,16,False,hybrid,-0.008577582273971025,-0.008562433013076966,0.00368798117968712,-0.01462968377621103,-0.002576551593205776,-0.05474809850139323,0.055350553505535055
2013,AFRY.ST,16,False,hybrid,0.010043682110869057,0.010038411440366792,0.0042801189467161355,0.003114825787029835,0.01706875543957586,-0.0016471079187637457,0.11301499785022384
2013,AFRY.ST,16,False,hybrid,0.012483440405814757,0.012533547360248323,0.004546727583575652,0.005035016747896285,0.019922200032423815,0.04986938833773466,0.11843266005281564
2013,AFRY.ST,16,False,hybrid,0.006499955737090802,0.006462571636371112,0.003842473890075681,0.00035231944174411224,0.0127073467138699,0.023598272030364253,0.07664194571378631
2013,AKRBP.OL,22,False,hybrid,-0.028473913059152443,-0.02846316546858091,0.009032372580015125,-0.0431320019271098,-0.013411144464837379,0.1371908951314794,0.17304241826574077
2013,AKRBP.OL,22,False,hybrid,0.01297945535082496,0.01291647454058956,0.007068012949752104,0.0014035399194596955,0.024563310189706495,0.1542978975476932,0.236912742854624
2013,AKRBP.OL,22,False,hybrid,-0.038602433526328764,-0.03864272057338984,0.005511440952157254,-0.0474559893161774,-0.029476057380904776,0.06474083126574183,0.18825720341536525
2013,AKRBP.OL,22,False,hybrid,-0.002465621460043847,-0.002558406058873166,0.004849019790695885,-0.010279993113972673,0.005570498792220156,-0.08170463085335199,0.18386327709969164
2013,AKRBP.OL,22,False,hybrid,-0.017018158218965945,-0.016999666294837405,0.005103903867020421,-0.025331018718849276,-0.008718457963209428,-0.09439051070151733,0.11390491423425866
2013,ALFA.ST,25,False,hybrid,0.009144837765497802,0.00906708182130607,0.004147298627575433,0.00263591885940518,0.01609402648387207,0.04179312963013179,0.19403282205809505
2013,ALFA.ST,25,False,hybrid,-0.034883627333409384,-0.0349783401422402,0.004684384552898997,-0.042289019814144034,-0.027068615299286638,-0.0950008283781292,0.1463879204391191
2013,ALFA.ST,25,False,hybrid,0.0003036821541069952,0.00015871216863516495,0.004318922565636154,-0.006461327841688668,0.007686677130408188,0.05149303447109935,0.13228285190610434
2013,ALFA.ST,25,False,hybrid,0.02088629808381328,0.020767918231069382,0.0041293631373402985,0.014478657377579448,0.02770069175506065,0.0074432032038623565,0.11530641947280243
2013,ALFA.ST,25,False,hybrid,0.005148357759357161,0.005010402634884219,0.003759081205926201,-0.000771657619939838,0.011576954586522031,-0.009782287014635134,0.1277539329956979
2013,ALIVsdb.ST,28,False,hybrid,-0.0060193400791695925,-0.006074814823518626,0.0038631951925228135,-0.012234002499707297,0.0004629419264883943,-0.0025983374394943034,0.09699864789819491
2013,ALIVsdb.ST,28,False,hybrid,-0.00014170332915291485,-0.00019257037638098495,0.004962376729637206,-0.008229471431012292,0.008082786651228344,-0.031756563128288416,0.1687086865797409
2013,ALIVsdb.ST,28,False,hybrid,0.007420737423845771,0.007562048018317112,0.005580922267336249,-0.0018081381141473493,0.01637134465247543,0.00856587249890312,0.1348092704124177
2013,ALIVsdb.ST,28,False,hybrid,0.015211758437291382,0.015292763377263388,0.0035673464920806183,0.009338407221860832,0.02090892510337933,0.018439635740042367,0.11514554939188146
2013,ALIVsdb.ST,28,False,hybrid,0.01036278827545404,0.01031328856727249,0.0033055749402284276,0.005066134744295383,0.01576574357423235,0.00048173167354291247,0.13472429136751066
2013,ALKb.CO,29,False,hybrid,0.024477937463160668,0.024575439112007078,0.0040453872346577924,0.017692359777811355,0.030963193536416682,0.01503306799730707,0.09657914538038097
2013,ALKb.CO,29,False,hybrid,-0.003727281117036279,-0.0034990296854847842,0.003871926286785767,-0.010406956701835193,0.002183079858514371,-0.014882875122628201,0.09397746034024836
2013,ALKb.CO,29,False,hybrid,0.007948683903299144,0.008177365660583358,0.0039300114926130465,0.0011137403975041524,0.013875083690962287,0.0007133849269541575,0.1524547541526779
2013,ALKb.CO,29,False,hybrid,-0.037997733843420076,-0.03802147733877685,0.005214618285505196,-0.046558695971180175,-0.02928006461667564,-0.044238290639645426,0.028348732836455108
2013,ALKb.CO,29,False,hybrid,0.02466051934734082,0.02469883693379541,0.0046200957175247855,0.01700697815268368,0.03228054501279336,0.02249480249480252,0.04541431541431541
2013,ASPO.HE,51,False,hybrid,0.03835580250082198,0.038546687865695775,0.011708038051502539,0.019062319518969688,0.057194331746725974,-0.1283501974333662,0.06977418558736426
2013,ASPO.HE,51,False,hybrid,0.009705177966797826,0.009538860065479847,0.004349384188374384,0.0029530106221036185,0.016824690554311166,0.03357578350625737,0.039886618889720823
2013,ASPO.HE,51,False,hybrid,0.03661438148151698,0.03648549500591922,0.004402795637528939,0.029570331737285443,0.044050362407067015,0.046608810403130446,0.0985939156227185
2013,ASPO.HE,51,False,hybrid,0.007821103300507675,0.007874413190691137,0.005654490703450076,-0.0013873477243374266,0.01708632803270195,0.030733341180750967,0.035275925906109215
2013,ASPO.HE,51,False,hybrid,0.009674724807127489,0.009583704901390978,0.003930722218477459,0.00354870352252542,0.01630953824663016,0.002281886267672645,0.05738165006036919
2013,ASSAb.ST,52,False,hybrid,0.003657900738924791,0.0035762721318162716,0.004170765595880193,-0.0029404649797007535,0.010565722789983223,0.030910522136067597,0.135973053380773
2013,ASSAb.ST,52,False,hybrid,-0.014550785311268648,-0.014628960629223406,0.004223901651234565,-0.02121388125346338,-0.0073955509709882775,-0.04008470862641779,0.12922725604403087
2013,ASSAb.ST,52,False,hybrid,0.003410840637157082,0.003320490537930319,0.004066029289953957,-0.002972411542877367,0.010224609872264563,-0.009737254950804707,0.12504420240450248
2013,ASSAb.ST,52,False,hybrid,0.015187255501207517,0.015147983019867813,0.004184159070038504,0.008467382108778327,0.022165908592040554,-0.008461129988719812,0.11734797212007747
2013,ASSAb.ST,52,False,hybrid,0.006231842314892994,0.0061483791870657325,0.004087478004960579,-0.0002934446618507379,0.013015536574091692,-0.008434227997648657,0.11246598358883349
2013,ATCOa.ST,53,False,hybrid,0.026409332201731233,0.02625425331334575,0.004655894692957845,0.01914090802746866,0.03433036628675499,0.09268195881088587,0.20958835647754986
2013,ATCOa.ST,53,False,hybrid,-0.054124461725000385,-0.05430159219517525,0.005563764031344692,-0.06291014435420725,-0.04477224549574205,-0.1192701472303119,0.14908108350988036
2013,ATCOa.ST,53,False,hybrid,0.016613714621226534,0.016402561379668626,0.00486769310350387,0.00917658365701111,0.024938147439554175,0.03451433958611802,0.12426317205290818
2013,ATCOa.ST,53,False,hybrid,0.041270398001051894,0.04107427825498193,0.004681497350933672,0.03403264428083748,0.04934756519419512,0.08844876255508252,0.18501182530361274
2013,ATCOa.ST,53,False,hybrid,-0.011346466401278626,-0.01153562290533178,0.004325186226582383,-0.017897598930543268,-0.004028732739490038,-0.007835794174585548,0.15945515838708088
2013,ATEA.OL,54,False,hybrid,0.02587942965593105,0.02626335124070607,0.005643206082463707,0.015874605814667382,0.03424828763816199,0.05668134899744781,0.09682341887290344
2013,ATEA.OL,54,False,hybrid,-0.018969157464312,-0.01852213484850755,0.004940891266172203,-0.028001961725171297,-0.01169330931186525,-0.049353823078763105,0.07583447009613457
2013,ATEA.OL,54,False,hybrid,0.04687854695350512,0.04721965433585692,0.006396795979178746,0.035760351324000586,0.056735107164439205,-0.03239810178522576,0.12445438218818018
2013,ATEA.OL,54,False,hybrid,0.01405891269691821,0.014439497015865624,0.006529075133892539,0.0026948162437957653,0.02402345928677354,-0.01604754829123336,0.08183947414813508
2013,ATEA.OL,54,False,hybrid,0.011288001480397932,0.011770906366800863,0.0050068304519105015,0.0023220288314370024,0.018472021434661336,-0.007227857199904159,0.08723344780768309
2013,ATRAV.HE,58,False,hybrid,0.018089144634475172,0.01842936579757435,0.0045753009273174616,0.010048046380420571,0.02505302751106453,0.05436873528568913,0.05686921157945345
2013,ATRAV.HE,58,False,hybrid,-0.010812198400533709,-0.010517890180512517,0.004308705799271042,-0.018438609877203,-0.004278793387455341,-0.019493581799240323,0.035504961492780734
2013,ATRAV.HE,58,False,hybrid,-0.012134249779671659,-0.01188597540975856,0.004423891016609346,-0.019954966572848863,-0.0053783914447670875,-0.0025551714117574903,0.04405394300719955
2013,ATRAV.HE,58,False,hybrid,-0.0006705087782492692,-0.00041647682080282224,0.004395892409412402,-0.008307277129410994,0.006020179856298349,-0.016140769453132697,0.08801519492887576
2013,ATRAV.HE,58,False,hybrid,-0.020290321536201,-0.01994916650810883,0.004185976694960015,-0.027799206414600947,-0.014028942119370768,-0.03970081348250745,0.08730381289273575
2013,ATRLJb.ST,59,False,hybrid,-0.001645746617207288,-0.0017015491569564523,0.004020290434760313,-0.00821640720922939,0.00496070101138358,-0.027479896392885783,0.028520188016741627
2013,ATRLJb.ST,59,False,hybrid,0.0011927676194460112,0.0011453297916894055,0.004000033565023249,-0.005344811681386287,0.007799706092101373,0.006196421737325587,0.033209426503962476
2013,ATRLJb.ST,59,False,hybrid,-0.0011974494286861538,-0.0012449162674174426,0.0039949532568675766,-0.007681903001959611,0.005359908590579697,-0.0011524248819272439,0.03207689025257554
2013,ATRLJb.ST,59,False,hybrid,0.002638546213570168,0.0025898642432897368,0.004001055078589957,-0.0038991067408142453,0.009251402679717175,-0.006291468711303105,0.037128234049906436
2013,ATRLJb.ST,59,False,hybrid,-0.001379357561602351,-0.0014337955725908414,0.0039918504102839335,-0.007915513258093173,0.005176362729436291,0.0009081306324201694,0.03678955062804415
2013,AUSS.OL,61,False,hybrid,0.021168558474463754,0.021211224674895314,0.005443680841869599,0.01226900729659291,0.029979332052426002,0.19188730558665168,0.135424765542583
2013,AUSS.OL,61,False,hybrid,0.03296532378685676,0.033101621066822164,0.007215609310416723,0.02081481142188881,0.0445369922341453,-0.006416560240377832,0.13080735881243752
2013,AUSS.OL,61,False,hybrid,-0.014838398564327853,-0.014798950870452729,0.004783350921127728,-0.022797885491045826,-0.007081440699406294,0.025721801861974983,0.058395090204890844
