Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.04170702878307127,0.18261254700093357,0.2283908168854249,-0.34223235511809286
Method1_Raw,Q2,0.03407379106575103,0.16672504298835694,0.20437116377370215,-0.422346103688706
Method1_Raw,Q3,0.07493817064485604,0.13969943022181036,0.5364243112936937,-0.2928738832683034
Method1_Raw,Q4,0.07893355336553659,0.1443736101594948,0.5467311739197753,-0.290700861221453
Method1_Raw,Q5,0.07240244740891387,0.12772100976216366,0.5668796977391461,-0.2325769750176624
Method2_PostMean,Q1,0.06042275021232381,0.17958573328159422,0.33645629364989516,-0.3425100581241665
Method2_PostMean,Q2,0.012917725244601,0.16672279021604225,0.07748026066419589,-0.46086940156898343
Method2_PostMean,Q3,0.08567640923255807,0.1424698064441568,0.6013653795910802,-0.26427905655558487
Method2_PostMean,Q4,0.09243342296141878,0.14643116855843988,0.6312414486027208,-0.2873838147954572
Method2_PostMean,Q5,0.06763219024097517,0.1288046395076652,0.5250757309634826,-0.23115949827477733
Method3_ProbQ5,Q1,0.06507072898977943,0.14161521757540294,0.45948966575666605,-0.2599584232376264
Method3_ProbQ5,Q2,0.04815276451628194,0.16573987151636535,0.2905321699343014,-0.29898683027119594
Method3_ProbQ5,Q3,0.05513843720167366,0.15922970152811997,0.34628236235144993,-0.35859016393135573
Method3_ProbQ5,Q4,0.0784119605738357,0.1538119157683181,0.5097911964892571,-0.30233839062308754
Method3_ProbQ5,Q5,0.07245816265238303,0.127249882431871,0.5694163426137293,-0.23034190798504975
