FormationYear,Exchange,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2013,Stockholm,Method2_LatentQuality,4,Q4,25,270741.14,0.25920972072069015,0.24792610540000637,0.23535498770043617,0.32854722903559674,0.034311554455482784,0.08512654568136183
2013,Stockholm,Method2_LatentQuality,5,Q5,25,1325932.3900000001,0.5181822147363878,0.47504155699508294,0.4818127395680412,0.8245627861442496,0.007346797646517656,0.1087840294787074
2013,Stockholm,Method3_ConservativeQuality,1,Q1,26,292739.06,-0.5888337315603258,-0.5140869790651049,-0.6674332092276474,0.06420814246438106,0.7738225690195928,0.17273153945174527
2013,Stockholm,Method3_ConservativeQuality,2,Q2,25,242709.02000000002,0.07154668993361714,0.06711633894679608,0.028795394266145632,0.10039434683424835,0.2922142356850212,0.11616403612192223
2013,Stockholm,Method3_ConservativeQuality,3,Q3,25,157989.31,0.15551501896567685,0.14890643957491478,0.12923730288634025,0.12483934496666681,0.09586272611362584,0.08610386110853314
2013,Stockholm,Method3_ConservativeQuality,4,Q4,25,285426.88,0.25792170372267975,0.2475179442067597,0.2363998358185582,0.31615896174341024,0.028152207320325005,0.08109408890710648
2013,Stockholm,Method3_ConservativeQuality,5,Q5,25,1314913.7,0.5178101019092558,0.4749804320857045,0.4819012007887262,0.8239441114910432,0.007132613112130296,0.10765630500174168
2013,Stockholm,Method4_ProbabilisticQuality,1,Q1,25,294311.0,-0.6221795000429391,-0.544225881714421,-0.6842841779977491,0.035027931844016334,0.7953592195187461,0.14690006974967804
2013,Stockholm,Method4_ProbabilisticQuality,5,Q5,25,1325932.3900000001,0.5181822147363878,0.47504155699508294,0.4818127395680412,0.8245627861442496,0.007346797646517656,0.1087840294787074
2014,Copenhagen,Method1_ObservedQuality,1,Q1,14,34782.06,-0.3358410501226216,-0.29062454368635476,-0.4001600178351995,0.07662213213523213,0.6493857434766468,0.13894058338746654
2014,Copenhagen,Method1_ObservedQuality,2,Q2,13,10595.130000000001,0.024344247534251493,0.02615324291695709,-0.0019540090940307546,0.09479127947012725,0.3024047137728922,0.07827342494550812
2014,Copenhagen,Method1_ObservedQuality,3,Q3,14,187441.48,0.10316502563119302,0.09894009949781703,0.06675022143790858,0.1717187399870093,0.1822398789813153,0.09102237715002562
2014,Copenhagen,Method1_ObservedQuality,4,Q4,13,269569.10000000003,0.2016057845132909,0.19186635699524254,0.17559125142113577,0.3653760392864402,0.10408440905894484,0.0840991029953197
2014,Copenhagen,Method1_ObservedQuality,5,Q5,14,837378.67,0.4905977644802802,0.44634477378190957,0.4512407787455312,0.8116727612792243,0.039771589878912314,0.0967267150229235
2014,Copenhagen,Method2_LatentQuality,1,Q1,14,34782.06,-0.3358410501226216,-0.29062454368635476,-0.4001600178351995,0.07662213213523213,0.6493857434766468,0.13894058338746654
2014,Copenhagen,Method2_LatentQuality,2,Q2,13,10595.130000000001,0.024344247534251493,0.02615324291695709,-0.0019540090940307546,0.09479127947012725,0.3024047137728922,0.07827342494550812
2014,Copenhagen,Method2_LatentQuality,3,Q3,14,187441.48,0.10316502563119302,0.09894009949781703,0.06675022143790858,0.1717187399870093,0.1822398789813153,0.09102237715002562
2014,Copenhagen,Method2_LatentQuality,4,Q4,13,59644.71,0.20284589190372232,0.19009718249205665,0.17189012137321583,0.3658190211946421,0.1151944861332084,0.09151685727851579
2014,Copenhagen,Method2_LatentQuality,5,Q5,14,1047303.06,0.48944623618916533,0.4479875786777251,0.45467754236145685,0.8112614209358939,0.0294550897385247,0.08983880033138428
2014,Copenhagen,Method3_ConservativeQuality,1,Q1,14,21412.449999999997,-0.3261126783855307,-0.28177241370900014,-0.4023576401742334,0.10602501681104912,0.6419315563621646,0.15586164750252407
2014,Copenhagen,Method3_ConservativeQuality,2,Q2,13,22434.18,0.016599021472641192,0.018083154058899306,-0.015972829049788292,0.11219476530783508,0.35099559613146086,0.08957883688522203
2014,Copenhagen,Method3_ConservativeQuality,3,Q3,14,167699.77000000002,0.10088386719606826,0.0977618794546863,0.08189459080109021,0.1324316985383756,0.14766909849157164,0.06473006259587795
2014,Copenhagen,Method3_ConservativeQuality,4,Q4,13,104646.37,0.20738417078723603,0.19119191066028618,0.17130106796076056,0.37102652032577466,0.12354515833258463,0.09997460203945584
2014,Copenhagen,Method3_ConservativeQuality,5,Q5,14,1023573.67,0.4849769024097174,0.446790789384056,0.4552952491792211,0.8001496630947874,0.01860575668180181,0.08085854811986715
2014,Copenhagen,Method4_ProbabilisticQuality,1,Q1,13,34251.82,-0.360095762331459,-0.3117940931596216,-0.4271764630272589,0.07594484137463278,0.6642374469261811,0.14256828915435357
2014,Copenhagen,Method4_ProbabilisticQuality,5,Q5,13,811567.74,0.5060003163719311,0.46214362691495925,0.4699770595524654,0.8334049748262954,0.02948118286052365,0.09113398084658891
2014,Helsinki,Method1_ObservedQuality,1,Q1,17,37380.71,-0.9822010022186101,-0.8357279211264942,-1.0231905686985496,0.03496490832314105,0.7610022556642269,0.10584099282999995
2014,Helsinki,Method1_ObservedQuality,2,Q2,16,318090.86,0.02818258526971737,0.030517207613333527,-0.005293383145999931,0.11603670123127827,0.31852932615066704,0.09152423627991013
2014,Helsinki,Method1_ObservedQuality,3,Q3,16,134757.71,0.10154776366957466,0.09745453902708993,0.07075977957925812,0.17251187940536228,0.1946577436387725,0.08716692731361901
2014,Helsinki,Method1_ObservedQuality,4,Q4,16,270471.98,0.17407047359237576,0.16586891287112077,0.14588934609576604,0.31979881680336814,0.13653667754447832,0.08851702272526447
2014,Helsinki,Method1_ObservedQuality,5,Q5,17,372157.94,0.4233302240671004,0.37169836397294087,0.37415017107780113,0.6961464200641082,0.05391687590658316,0.11793731921405207
2014,Helsinki,Method2_LatentQuality,1,Q1,17,37380.71,-0.9822010022186101,-0.8357279211264942,-1.0231905686985496,0.03496490832314105,0.7610022556642269,0.10584099282999995
2014,Helsinki,Method2_LatentQuality,2,Q2,16,318090.86,0.02818258526971737,0.030517207613333527,-0.005293383145999931,0.11603670123127827,0.31852932615066704,0.09152423627991013
2014,Helsinki,Method2_LatentQuality,3,Q3,16,134757.71,0.10154776366957466,0.09745453902708993,0.07075977957925812,0.17251187940536228,0.1946577436387725,0.08716692731361901
2014,Helsinki,Method2_LatentQuality,4,Q4,16,225366.44,0.17571827953315897,0.16473871316635846,0.1422025945870541,0.3260401894192086,0.14914684483578103,0.09678063920191948
2014,Helsinki,Method2_LatentQuality,5,Q5,17,417263.48,0.4217793478875398,0.37276208134212885,0.37762005485070654,0.6902721870139055,0.04204848316182767,0.11015979782425911
2014,Helsinki,Method3_ConservativeQuality,1,Q1,17,29737.36,-0.9780158833490397,-0.8311283604102282,-1.0233617989717154,0.048541710750409424,0.7530310701869851,0.11300223205807955
2014,Helsinki,Method3_ConservativeQuality,2,Q2,16,97793.49,0.03253691303793861,0.03267475048569871,-0.008771442986727402,0.1528433541932863,0.3645752122286416,0.10596341153453981
2014,Helsinki,Method3_ConservativeQuality,3,Q3,16,300445.91,0.09709226714731668,0.09306682926922188,0.07179884450544827,0.16716449738254888,0.1906900293503104,0.07891202897770211
2014,Helsinki,Method3_ConservativeQuality,4,Q4,16,284518.11,0.1728395963475208,0.16264097915383388,0.14440431784007374,0.28756028502116937,0.1224516210356204,0.08661554150412684
2014,Helsinki,Method3_ConservativeQuality,5,Q5,17,420364.32999999996,0.42039879554942794,0.37223583911812397,0.3780145996288304,0.6833030396067261,0.03554159994320886,0.1067452134470782
2014,Helsinki,Method4_ProbabilisticQuality,1,Q1,16,37319.81,-1.0386617228021784,-0.8840938280481242,-1.0789578974173104,0.03018055842206207,0.7741834392231419,0.10443026837266783
2014,Helsinki,Method4_ProbabilisticQuality,5,Q5,16,371198.47,0.43501880999866854,0.38131382363595273,0.3852609124691972,0.7112391292327681,0.04926030231407419,0.11840032677422271
2014,Oslo,Method1_ObservedQuality,1,Q1,16,19509.66,-0.4628497731942442,-0.3893205369293093,-0.5224462191874535,0.038173993377573844,0.8536013435895629,0.1318410118930353
2014,Oslo,Method1_ObservedQuality,2,Q2,15,87162.17,-0.05805722543402294,-0.040093473923292426,-0.10916827311387076,0.09378917163764207,0.5081364565992674,0.12142612486589069
2014,Oslo,Method1_ObservedQuality,3,Q3,15,124162.25,0.06588024657085984,0.0643145220625528,0.03210889266068563,0.12480935731023543,0.2336571302714963,0.08899709290186696
2014,Oslo,Method1_ObservedQuality,4,Q4,15,320971.54,0.17207155626601225,0.16398024912308454,0.14332931412019953,0.2997884801577093,0.14049271542215636,0.08529903580488706
2014,Oslo,Method1_ObservedQuality,5,Q5,16,635818.96,0.8164354768642401,0.7800582652033149,0.783222989774944,0.7271898381440756,0.04095316893635436,0.09357546381127001
2014,Oslo,Method2_LatentQuality,1,Q1,16,21318.87,-0.4618349388352149,-0.3939326479554101,-0.5104487131180431,0.023095190360839915,0.8654974702992729,0.11643573933396494
2014,Oslo,Method2_LatentQuality,2,Q2,15,85352.96,-0.05913971541698745,-0.035173888828784874,-0.12196561292124176,0.10987322818882493,0.4954472547755767,0.13785841559556572
2014,Oslo,Method2_LatentQuality,3,Q3,15,124162.25,0.06588024657085984,0.0643145220625528,0.03210889266068563,0.12480935731023543,0.2336571302714963,0.08899709290186696
2014,Oslo,Method2_LatentQuality,4,Q4,15,110082.25,0.17250763197284752,0.16276017516913813,0.1405644166253995,0.3081601598256681,0.14946713309947296,0.09250853938964777
2014,Oslo,Method2_LatentQuality,5,Q5,16,846708.25,0.8160266558890821,0.7812020845351397,0.7858150811763189,0.7193413884553642,0.03253965236387005,0.08681655420055685
2014,Oslo,Method3_ConservativeQuality,1,Q1,16,19185.13,-0.4619681475262399,-0.37931897724806807,-0.5403324581368405,0.061473654387396603,0.829101765623206,0.16077360086593087
2014,Oslo,Method3_ConservativeQuality,2,Q2,15,33046.94,-0.054285873359246596,-0.04670049785549348,-0.0990597223734818,0.10121101529273682,0.5491615804760189,0.11185438481721471
2014,Oslo,Method3_ConservativeQuality,3,Q3,15,186976.82,0.0657852232373874,0.06390194109905618,0.04020273582352162,0.12986774367699866,0.249461995598235,0.0797053988906285
2014,Oslo,Method3_ConservativeQuality,4,Q4,15,106120.48,0.17198216880530617,0.1600243763962579,0.14089297202695095,0.2767578845166445,0.12804212849958962,0.08773907949872548
2014,Oslo,Method3_ConservativeQuality,5,Q5,16,842295.21,0.8121910937456754,0.7803462157931903,0.7863285551524782,0.7137811449022593,0.023847057264345446,0.08003980330657068
2014,Oslo,Method4_ProbabilisticQuality,1,Q1,15,23393.15,-0.47899269097844394,-0.41179014140776327,-0.5208318125349567,0.0092947478176731,0.8847980914984703,0.105725211262226
2014,Oslo,Method4_ProbabilisticQuality,5,Q5,15,633281.07,0.8536494825738589,0.8165332180933409,0.8214836053685848,0.742937725861068,0.034708962521461335,0.09155534998720713
2014,Stockholm,Method1_ObservedQuality,1,Q1,26,415902.72,-0.5561524403842347,-0.5109995833621523,-0.5987509511894986,0.05927829738443518,0.7049420864824191,0.1074181395386638
2014,Stockholm,Method1_ObservedQuality,2,Q2,25,388161.26999999996,0.06578487783408982,0.06496423025727587,0.023440980881286055,0.15199476263685352,0.25302991367995803,0.10256100395030378
2014,Stockholm,Method1_ObservedQuality,3,Q3,26,146699.49,0.14370663468531397,0.13569176404859962,0.10680839580338823,0.2425567033932879,0.15609609641401093,0.09570664751470992
2014,Stockholm,Method1_ObservedQuality,4,Q4,25,465053.82999999996,0.21935495388580345,0.20840566446053285,0.19230828671287903,0.3888492943285399,0.07665961870604805,0.08259097057020645
2014,Stockholm,Method1_ObservedQuality,5,Q5,26,1588645.82,0.4040335462418253,0.3541669963104334,0.3595895267577204,0.7050923732729603,0.044170624086400385,0.11223433348641178
2014,Stockholm,Method2_LatentQuality,1,Q1,26,415902.72,-0.5561524403842347,-0.5109995833621523,-0.5987509511894986,0.05927829738443518,0.7049420864824191,0.1074181395386638
2014,Stockholm,Method2_LatentQuality,2,Q2,25,308727.70999999996,0.06754724193877222,0.06461177772270871,0.014562820780041077,0.17248700977536113,0.2711841870386107,0.11909966045068192
2014,Stockholm,Method2_LatentQuality,3,Q3,26,224138.83000000002,0.14363548459329786,0.1341480311034755,0.10741058307080073,0.243314987418549,0.1623849361172058,0.09461815516117172
2014,Stockholm,Method2_LatentQuality,4,Q4,25,379075.68,0.21844356002249452,0.20686339513290172,0.19372043995501464,0.3688045958078462,0.06595316116777314,0.07876799348536637
2014,Stockholm,Method2_LatentQuality,5,Q5,26,1676618.19,0.40328645571713617,0.357532577199979,0.36616619223945146,0.7039037540382627,0.03072042301745769,0.10109621101731722
2014,Stockholm,Method3_ConservativeQuality,1,Q1,26,421766.93,-0.5477813554228732,-0.5044528577930533,-0.609359000578599,0.09528702308821056,0.7093048783938174,0.13457566450560848
2014,Stockholm,Method3_ConservativeQuality,2,Q2,25,370742.92,0.06871994726036072,0.06379911657896876,0.022284242161726774,0.18923114159458382,0.30533901241444644,0.11337898923033625
2014,Stockholm,Method3_ConservativeQuality,3,Q3,26,129456.72,0.13817394083097517,0.12876132418220138,0.1082762983037125,0.20298267483520652,0.13439207568399258,0.082281632579047
2014,Stockholm,Method3_ConservativeQuality,4,Q4,25,405878.37,0.21424493185390556,0.20646963688290373,0.1961310460957651,0.3565569943433733,0.056373607054624915,0.06907482222549925
2014,Stockholm,Method3_ConservativeQuality,5,Q5,26,1676618.19,0.40328645571713617,0.357532577199979,0.36616619223945146,0.7039037540382627,0.03072042301745769,0.10109621101731722
2014,Stockholm,Method4_ProbabilisticQuality,1,Q1,25,419468.25,-0.5781665179841254,-0.5308729667212498,-0.6283182473861608,0.07183850645933632,0.7230479588831676,0.11843086560161392
2014,Stockholm,Method4_ProbabilisticQuality,5,Q5,25,1566234.17,0.40954242723948875,0.35848466141181334,0.364815988969864,0.7131684821460489,0.04204920105435729,0.1124611526133889
2015,Copenhagen,Method1_ObservedQuality,1,Q1,14,33075.93,-0.3804307714307006,-0.2596124262580787,-0.4581190770316765,0.09904657949791365,0.7235884952452559,0.14678067621122873
2015,Copenhagen,Method1_ObservedQuality,2,Q2,14,11184.199999999999,0.023631050354647215,0.032531827520719904,-0.0010438092838112713,0.10185275133843595,0.38040145085569443,0.06902300544627363
2015,Copenhagen,Method1_ObservedQuality,3,Q3,14,172270.89,0.11721578417045819,0.11968003189338342,0.09286167684478823,0.17503911466525138,0.23767092175937568,0.06911456230956768
2015,Copenhagen,Method1_ObservedQuality,4,Q4,14,464499.95,0.2256820216181383,0.21955150089146436,0.19345165689397334,0.36787341703196974,0.17195395048968856,0.08501188867010541
2015,Copenhagen,Method1_ObservedQuality,5,Q5,14,1117508.22,0.4813825911694857,0.4536583394817277,0.43341239243840624,0.738212343771816,0.08929548448018296,0.10175670921180709
2015,Copenhagen,Method2_LatentQuality,1,Q1,14,33682.020000000004,-0.37795134612924036,-0.26099714068207763,-0.44809031830393536,0.08106031530741598,0.7232521848107664,0.13576055111027624
2015,Copenhagen,Method2_LatentQuality,2,Q2,14,10578.109999999999,0.021151625053187028,0.033916541944718846,-0.011072568011552378,0.11983901552893364,0.38073776129018405,0.08004313054722614
2015,Copenhagen,Method2_LatentQuality,3,Q3,14,172270.89,0.11721578417045819,0.11968003189338342,0.09286167684478823,0.17503911466525138,0.23767092175937568,0.06911456230956768
2015,Copenhagen,Method2_LatentQuality,4,Q4,14,457277.45,0.2300709340037847,0.21825253110464218,0.1853446092940443,0.3770263528196304,0.19364527067303494,0.10246355789759251
2015,Copenhagen,Method2_LatentQuality,5,Q5,14,1124730.72,0.47699367878383925,0.4549573092685498,0.4415194400383352,0.7290594079841552,0.06760416429683658,0.08430503998431997
2015,Copenhagen,Method3_ConservativeQuality,1,Q1,14,31416.91,-0.3800790323146722,-0.2572419408469288,-0.46190207190164745,0.10868857122145555,0.7213832118483575,0.1522350538576939
2015,Copenhagen,Method3_ConservativeQuality,2,Q2,14,13417.82,0.02995749138092877,0.03802811351272915,0.00013427275321149988,0.13692773157795596,0.4184345818070433,0.08057841347495807
2015,Copenhagen,Method3_ConservativeQuality,3,Q3,14,179982.52,0.11631025484298507,0.11642973803666504,0.0923868222745846,0.16841693974179298,0.22989475714242943,0.06642918264865828
2015,Copenhagen,Method3_ConservativeQuality,4,Q4,14,433764.66,0.23227541984745545,0.21583432092784102,0.18484757567825302,0.35512010661995574,0.18480988142984406,0.10408395176125282
2015,Copenhagen,Method3_ConservativeQuality,5,Q5,14,1139957.28,0.4690165421253318,0.4527590418989102,0.4450962410572784,0.7128708571442264,0.04838787060252327,0.06836024010641947
2015,Copenhagen,Method4_ProbabilisticQuality,1,Q1,14,33075.93,-0.3804307714307006,-0.2596124262580787,-0.4581190770316765,0.09904657949791365,0.7235884952452559,0.14678067621122873
2015,Copenhagen,Method4_ProbabilisticQuality,5,Q5,14,1117508.22,0.4813825911694857,0.4536583394817277,0.43341239243840624,0.738212343771816,0.08929548448018296,0.10175670921180709
2015,Helsinki,Method1_ObservedQuality,1,Q1,17,55112.74,-0.3619553274298773,-0.2829185397794772,-0.4063398757869836,0.05385261227737454,0.7549217642851053,0.10266841081573347
2015,Helsinki,Method1_ObservedQuality,2,Q2,17,345341.63,0.02583070725116822,0.03893749847548902,-0.0141026338859562,0.15002050098015926,0.4180580367599406,0.09320681194618521
2015,Helsinki,Method1_ObservedQuality,3,Q3,16,287517.59,0.10452721119740899,0.10785759486953428,0.07508568990731299,0.1850704715305642,0.2850469749738126,0.07910496863097227
2015,Helsinki,Method1_ObservedQuality,4,Q4,17,70205.37000000001,0.2317802701140035,0.22545978339000666,0.19833437617050276,0.3864598035876711,0.18181799824959435,0.08860968334429821
2015,Helsinki,Method1_ObservedQuality,5,Q5,17,551183.43,0.8346424799353052,0.7793940055355852,0.7956714143231746,0.7324315982335172,0.057869909477443776,0.0930421237784871
2015,Helsinki,Method2_LatentQuality,1,Q1,17,55112.74,-0.3619553274298773,-0.2829185397794772,-0.4063398757869836,0.05385261227737454,0.7549217642851053,0.10266841081573347
2015,Helsinki,Method2_LatentQuality,2,Q2,17,401156.06,0.027227259596354254,0.03884464570398711,-0.00759331300781997,0.13393875374489816,0.40732561623860203,0.08541739482298709
2015,Helsinki,Method2_LatentQuality,3,Q3,16,231703.16,0.10304337433064883,0.10795625093925505,0.06816953647429323,0.2021573279680291,0.29645017177773475,0.08738122432437029
2015,Helsinki,Method2_LatentQuality,4,Q4,17,70205.37000000001,0.2317802701140035,0.22545978339000666,0.19833437617050276,0.3864598035876711,0.18181799824959435,0.08860968334429821
2015,Helsinki,Method2_LatentQuality,5,Q5,17,551183.43,0.8346424799353052,0.7793940055355852,0.7956714143231746,0.7324315982335172,0.057869909477443776,0.0930421237784871
2015,Helsinki,Method3_ConservativeQuality,1,Q1,17,56455.969999999994,-0.3587426045658345,-0.27701560050260476,-0.41013654934286076,0.07519764552388694,0.7483712536566632,0.11256944646945877
2015,Helsinki,Method3_ConservativeQuality,2,Q2,17,345344.38,0.026254037753622558,0.03825792778125215,-0.014513332485610252,0.16618657805740547,0.4543751296994895,0.09804382335919333
2015,Helsinki,Method3_ConservativeQuality,3,Q3,16,260121.31,0.10664325851156636,0.10753533432248863,0.07589221499078014,0.18253622114945733,0.2794267796612284,0.0782966781433674
2015,Helsinki,Method3_ConservativeQuality,4,Q4,17,95690.14,0.2288130540206233,0.2209619439194738,0.20057459841967978,0.35288429570322555,0.1635087413947081,0.07961280116389663
2015,Helsinki,Method3_ConservativeQuality,5,Q5,17,551748.96,0.8319820687194519,0.7789717804677607,0.7968794817980304,0.7308811726234813,0.05170217960953768,0.08806170288048928
2015,Helsinki,Method4_ProbabilisticQuality,1,Q1,16,55003.43,-0.38269576373855774,-0.2994146284235512,-0.42833086504828527,0.05138525154783633,0.7686182127475166,0.1041903218935657
2015,Helsinki,Method4_ProbabilisticQuality,5,Q5,16,333496.73,0.8665581963278028,0.8085665254542149,0.8268069880784532,0.744867339127067,0.05504857855500459,0.09374022435781053
2015,Oslo,Method1_ObservedQuality,1,Q1,16,32515.170000000002,-0.5539763589786407,-0.39866883011240883,-0.6325464477148403,0.0685797760482756,0.7812553252387244,0.14877763631504265
2015,Oslo,Method1_ObservedQuality,2,Q2,16,43221.87,0.008321508980063156,0.016467042498401613,-0.013622430068005592,0.0974236830335106,0.4674517924184044,0.06901655565205522
2015,Oslo,Method1_ObservedQuality,3,Q3,16,184874.69999999998,0.09980388388877226,0.10461938731941235,0.05771367463414814,0.21352887085958983,0.3219512092199336,0.09745267153004011
2015,Oslo,Method1_ObservedQuality,4,Q4,16,387417.75,0.2120557498654084,0.20705389611627598,0.1749703851581794,0.32321078922470425,0.15800923068915973,0.0865454662025405
2015,Oslo,Method1_ObservedQuality,5,Q5,16,573859.27,0.605907729657728,0.5567121137745602,0.5624129872840601,0.7040458807476729,0.08033557925663481,0.10345936687791733
2015,Oslo,Method2_LatentQuality,1,Q1,16,31736.38,-0.55323064887612,-0.39871319939641053,-0.6303942645662668,0.06303874315863327,0.7834622617592263,0.1461340401152657
2015,Oslo,Method2_LatentQuality,2,Q2,16,131562.38999999998,0.007789387024613024,0.016361147784603583,-0.014102022705101405,0.09270752951875542,0.4573982747195878,0.06851297075987031
2015,Oslo,Method2_LatentQuality,3,Q3,16,111968.62,0.0995980337863277,0.10448650797625277,0.06293273553429375,0.21687834474598225,0.3236902564698355,0.09199660428253889
2015,Oslo,Method2_LatentQuality,4,Q4,16,239257.03,0.2122882930197884,0.2072652302385828,0.16750897367208328,0.330595333537223,0.16783162100351412,0.09745787105827626
2015,Oslo,Method2_LatentQuality,5,Q5,16,707364.34,0.6056674484587219,0.5567839229932127,0.5629827473585329,0.7035690489531592,0.07662072287069317,0.10115021036164466
2015,Oslo,Method3_ConservativeQuality,1,Q1,16,32557.710000000003,-0.5530568379221138,-0.39634617854735643,-0.6344238354458194,0.07856518310489079,0.769781768754234,0.15413443020980575
2015,Oslo,Method3_ConservativeQuality,2,Q2,16,93883.25,0.030986501692085323,0.03749180376442769,-0.019225982975429986,0.175264348735001,0.49145036992666424,0.10730943426748042
2015,Oslo,Method3_ConservativeQuality,3,Q3,16,134092.94999999998,0.08598988868005386,0.08843961329280328,0.05470570763239765,0.167998742032182,0.33643917256551337,0.08169662294431237
2015,Oslo,Method3_ConservativeQuality,4,Q4,16,174303.96000000002,0.20582797757883878,0.20040180564548682,0.1831738902425798,0.2837427197964249,0.14545321010335077,0.06788121068158129
2015,Oslo,Method3_ConservativeQuality,5,Q5,16,787050.89,0.6023649833844669,0.5561965654408799,0.5646983898398136,0.7012180062452545,0.06587861547309457,0.09422999847441599
2015,Oslo,Method4_ProbabilisticQuality,1,Q1,16,31736.38,-0.55323064887612,-0.39871319939641053,-0.6303942645662668,0.06303874315863327,0.7834622617592263,0.1461340401152657
2015,Oslo,Method4_ProbabilisticQuality,5,Q5,16,573859.27,0.605907729657728,0.5567121137745602,0.5624129872840601,0.7040458807476729,0.08033557925663481,0.10345936687791733
2015,Stockholm,Method1_ObservedQuality,1,Q1,27,651715.28,-0.4753935437903203,-0.41643698129627105,-0.528002689254627,0.11589587333633364,0.6557419905556423,0.11282329845840616
2015,Stockholm,Method1_ObservedQuality,2,Q2,26,129704.53,0.0917109232849597,0.09680998393395711,0.059271633078872496,0.17774738654693262,0.30204176365058205,0.08243665363506211
2015,Stockholm,Method1_ObservedQuality,3,Q3,27,305385.47,0.1591463687998442,0.1575940455479254,0.13050824413677933,0.22073188603664717,0.19560250431625092,0.07532953352221645
2015,Stockholm,Method1_ObservedQuality,4,Q4,26,420178.55,0.2466304025080103,0.23861461654190386,0.21184463077639976,0.39728479746394485,0.1368175969490194,0.08872007732373918
2015,Stockholm,Method1_ObservedQuality,5,Q5,27,2101676.87,1.0695878915140897,0.9141423463803009,1.0246625549729649,0.647881024325835,0.07564613921324688,0.10396323311555895
2015,Stockholm,Method2_LatentQuality,1,Q1,27,632610.21,-0.4749070614746056,-0.41762831080877066,-0.52189387163483,0.10957896775539433,0.653663290504835,0.10566566448988954
2015,Stockholm,Method2_LatentQuality,2,Q2,26,152070.53,0.09123124034256555,0.09791684105155807,0.05518970886242458,0.17219905448264863,0.2917581456159071,0.08579328678069423
2015,Stockholm,Method2_LatentQuality,3,Q3,27,297187.55,0.16078481366109312,0.15712437056657994,0.12027600568862279,0.24140914001900568,0.21922223240672564,0.09407967172924782
2015,Stockholm,Method2_LatentQuality,4,Q4,26,289652.77,0.24542071397721846,0.2390178556921257,0.2185405654272848,0.39065477107238844,0.13300810936773352,0.07687629430519773
2015,Stockholm,Method2_LatentQuality,5,Q5,27,2237139.64,1.0690897664964905,0.914349184097724,1.0262687805681632,0.6452479840670768,0.06767624991487511,0.10054353986577175
2015,Stockholm,Method3_ConservativeQuality,1,Q1,27,636349.73,-0.4639004995602048,-0.4066438997341284,-0.5317439945825725,0.14311381625071112,0.6524521600309506,0.13473433391941264
2015,Stockholm,Method3_ConservativeQuality,2,Q2,26,101842.73,0.09189938970700313,0.0954459953009862,0.05347661477757415,0.20727474746215507,0.3478474587297015,0.0938160075787067
2015,Stockholm,Method3_ConservativeQuality,3,Q3,27,310785.52,0.15151720897575682,0.1502043461598456,0.13020536642760636,0.18907044100598047,0.1796209830056224,0.0635663798784101
2015,Stockholm,Method3_ConservativeQuality,4,Q4,26,321852.14,0.24432128185061924,0.2381053948707737,0.22013954151425624,0.3803016457738619,0.12571525322774188,0.07311328901415272
2015,Stockholm,Method3_ConservativeQuality,5,Q5,27,2237830.58,1.067766118593952,0.9135427963509279,1.026299434182287,0.6402449175586565,0.06149944900027485,0.09788621402111769
2015,Stockholm,Method4_ProbabilisticQuality,1,Q1,26,636150.75,-0.49472952998464703,-0.4336720213167974,-0.5488295569828031,0.11751992771185883,0.6645388407191504,0.11492356811319335
2015,Stockholm,Method4_ProbabilisticQuality,5,Q5,26,2100700.54,1.100182643203912,0.9387780492190406,1.053593948375035,0.6598586953583377,0.07855522777581386,0.1071943388278997
2016,Copenhagen,Method1_ObservedQuality,1,Q1,14,12367.5,-0.2101593914659219,-0.14721147842556412,-0.29498424256961897,0.14182108900791104,0.6423646310212325,0.13995466902139636
2016,Copenhagen,Method1_ObservedQuality,2,Q2,14,18871.68,0.023889250450193727,0.025891081858360466,-0.0077898950989730344,0.13444840413003645,0.36364000095713583,0.06921258562977947
2016,Copenhagen,Method1_ObservedQuality,3,Q3,14,261436.24,0.11480774484975649,0.10967465501803193,0.0890552443849741,0.2281000219530775,0.249425141138756,0.0661522695951547
2016,Copenhagen,Method1_ObservedQuality,4,Q4,14,578633.53,0.22420717587942757,0.20090480132406588,0.17993368694504439,0.386429574763332,0.17985101510769813,0.08977674479832863
2016,Copenhagen,Method1_ObservedQuality,5,Q5,14,1784161.3800000001,1.039726640592404,0.9517106264297973,1.007271002972292,0.7784814285810203,0.06156122701406404,0.07685049958795467
2016,Copenhagen,Method2_LatentQuality,1,Q1,14,13304.28,-0.2098047325958295,-0.14865378802227358,-0.2853371123052908,0.134350741902345,0.6422884380499501,0.12941220984580995
2016,Copenhagen,Method2_LatentQuality,2,Q2,14,17934.9,0.023534591580101287,0.027333391455069928,-0.017437025363301214,0.1419187512356025,0.3637161939284183,0.0797550448053659
2016,Copenhagen,Method2_LatentQuality,3,Q3,14,261436.24,0.11480774484975649,0.10967465501803193,0.0890552443849741,0.2281000219530775,0.249425141138756,0.0661522695951547
2016,Copenhagen,Method2_LatentQuality,4,Q4,14,545376.39,0.22825986610552315,0.20045122419964967,0.1775903361438819,0.3922188635713996,0.19754919284616176,0.09852166670727029
2016,Copenhagen,Method2_LatentQuality,5,Q5,14,1817418.52,1.0356739503663084,0.9521642035542135,1.0096143537734545,0.7726921397729526,0.04386304927560041,0.068105577679013
