PortfolioStrategy,Method,MethodLabel,annualized_return,annualized_excess_return,volatility_ann,excess_volatility_ann,sharpe_ratio,max_drawdown,n_obs
Q5,Method1_ObservedQuality,Observed Quality,0.15342315442966703,0.1338973133185564,0.11930430627724449,0.1196226350960465,1.1193309126742492,-0.21057478880768066,189
Q5,Method2_LatentQuality,Latent Quality,0.15065875044000668,0.131132909328896,0.12229190960637856,0.12255834291440593,1.0699631392738274,-0.22018392827945887,189
Q5,Method3_ConservativeQuality,Conservative Quality,0.15464936802573323,0.1351235269146226,0.11978982551155397,0.12009003692777316,1.1251851558334616,-0.2223920260927944,189
Q5,Method4_ProbabilisticQuality,Probabilistic Quality,0.1518840707406167,0.13235822962950605,0.11883039701960983,0.11913773072972159,1.110968194700441,-0.20769615988094625,189
