PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.08348933823082791,0.08086971996686251,0.09730320345145949,0.08759266078812772,0.025161641236382426,0.03426984466684013,0.01151581808680091,0.029283120292270537,2.2570494134570906,2.1325053231607884,2.5518200587939237,2.196537227057314,-0.002619618263965359,0.013813865220631584,0.0041033225572998325,0.9605818920923566,0.7951470361001078,0.9399128947156454,-0.049456514251755256,0.2598181253616814,0.07543003338856157
LongShort,FF3,0.09790833350294247,0.09580974608329498,0.10996416750738842,0.1017337000653952,0.002704663964520293,0.0028901681820996394,0.0023110661788581233,0.004118045849702323,3.0404794397933297,3.0194357793556343,3.0899334753740058,2.905180477086219,-0.0020985874196475275,0.012055834004446328,0.0038253665624530427,0.9630605766780795,0.8022949187556869,0.9360470751181822,-0.04634462301380854,0.25055801485316553,0.08029370616979205
LongShort,FF3+MOM,0.06506012127489016,0.06969067977773509,0.06712144766765855,0.06640598676773243,0.09219551342704624,0.07117475633468384,0.11863391891577812,0.10718978411455282,1.6927501163638317,1.814854339274661,1.567851509937136,1.6188618370601604,0.004630558502844585,0.002061326392768459,0.0013458654928418135,0.9321045186955343,0.9715279270295041,0.9808943431607107,0.08525564219765645,0.035716314716565875,0.02396396224437433
LongShort,FF5,0.057671914207153965,0.057123533577147945,0.0680837700627382,0.06105050585951147,0.020460543197315495,0.020861884198739133,0.01782269696225036,0.02166303862255714,2.338139535576734,2.3306478642526236,2.390872985143469,2.31606415916576,-0.0005483806300259075,0.010411855855569073,0.0033785916523408005,0.9874243609699704,0.7823691268297019,0.9255105170003703,-0.015772651451037355,0.2764361536960547,0.09355919771299695
LongShort,FF5+MOM,0.04139713200406559,0.047666720397090204,0.041955183623255315,0.04223792836164613,0.18793120280825693,0.13125336316406244,0.22895109701577265,0.1884923132425549,1.3216873800861466,1.5160035408360706,1.2071234974732763,1.3200015499903992,0.006269588393023263,0.0005580516191883052,0.0008407963575790441,0.8881188960146675,0.9905068290935493,0.9850875701036326,0.14078344599522222,0.01190638183228648,0.018703893600525833
Q5,CAPM,0.015759049877689085,0.016719555856068744,0.015510742764224332,0.01519939323321495,0.15935334929493972,0.15800245452672046,0.2062067789571489,0.15517868201800988,1.4128796424626329,1.41749446700804,1.2684705646974996,1.4272390258595742,0.0009605059783796138,-0.0002483071134647685,-0.0005596566444740769,0.9528470529889452,0.9880284977338114,0.971078442800712,0.05917157524304946,-0.01501465146225224,-0.03628001294847314
Q5,FF3,0.01849986158654142,0.019362548160984924,0.018026253020574506,0.017707824687508457,0.07599039741097724,0.08477255042101728,0.12498910920974726,0.07912686488068776,1.7844438230408353,1.7329408327303946,1.5411496457242817,1.7655153999433566,0.0008626865744167378,-0.00047360856599355794,-0.0007920368990592674,0.9547493360177159,0.9757735242427084,0.9560847974434226,0.056782210196312834,-0.030388596401280075,-0.05510469596800429
Q5,FF3+MOM,0.024304804592791523,0.023014487476406397,0.020894403085977224,0.023582530940657313,0.03901210866599425,0.07096780201997821,0.10370804355411467,0.03577440894187567,2.078914771428522,1.8161964572132294,1.6352412175561741,2.1150192562404726,-0.0012903171163855254,-0.0034104015068143617,-0.0007222736521340367,0.940138259436162,0.843610852322163,0.964167156290896,-0.0751474110232928,-0.19741619411840677,-0.04495550831584798
Q5,FF5,0.009640735777469956,0.011219176520094035,0.00992520962270494,0.009524429132370256,0.350743994655057,0.32416660557973453,0.40571674569450855,0.33216735144472676,0.9355380101863315,0.9885950694941624,0.8333801805860611,0.9723350384849793,0.0015784407425722263,0.0002844738451837775,-0.00011630664514958311,0.9182876971403939,0.98561496242622,0.993503379748065,0.10266169857080872,0.018042271509682174,-0.008147959985523307
Q5,FF5+MOM,0.01690299355014918,0.016428567022477726,0.014272317730538327,0.016581994963779725,0.1332555242057445,0.18334573052814096,0.25485093876953613,0.11860774005711194,1.5081286300754242,1.335606682187134,1.142249200815995,1.568044471095147,-0.0004744265276725723,-0.0026306758196120994,-0.0003209985863703996,0.9774217829544487,0.8759424771161433,0.9835403651984003,-0.028320836255086818,-0.1562247469634826,-0.02064473658996105
