PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.015034161169384816,-0.0012528467641154013,-0.23015339584198885,0.8180984056647524
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.008432889570749887,0.0007027407975624905,0.13088119761280628,0.8959396600712499
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.007627542735279455,0.0006356285612732879,0.1181500493640554,0.9060121960062222
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.0152731007060234,-0.0012727583921686167,-0.27411423150053504,0.7841498060659964
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,0.00824337019375265,0.0006869475161460541,0.14808191046868732,0.882358791230013
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.007488833191077616,0.0006240694325898013,0.13473177151545254,0.8928972127626058
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.00019543053701995706,-1.628587808499642e-05,-0.0030607374769386214,0.9975595471234311
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.003980224254204369,0.0003316853545170307,0.06207899121934408,0.9505336298009555
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00455192604843881,0.00037932717070323415,0.07187951349913625,0.9427368422852929
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.014528415017271321,-0.0012107012514392767,-0.3315335626129179,0.7404312456690914
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0060342126509312895,0.0005028510542442741,0.1374657718928533,0.8907382368477281
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.006922548268799225,0.0005768790223999354,0.15791085517760825,0.8746141288105156
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,0.00045724170355429875,3.810347529619156e-05,0.009011085351941027,0.9928152279742755
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0016086764050453756,0.00013405636708711463,0.031629842130912925,0.9747845804749518
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.003923024347687206,0.0003269186956406005,0.07799856598067462,0.9378720513241867
