Ticker,Year,CompanyName,Industry,Sector,WCA_scaled,CFO_t-1_scaled,CFO_t_scaled,dREV_scaled,PPE_scaled,WCA_fitted,dd_resid,sigma_acc,sigma_acc_abs
AAK.ST,2018,AAK AB (publ),Food & Tobacco,Consumer Staples,0.05529678241173482,0.06168877372831863,0.059169539642722056,0.013902160854777289,0.30931047125502314,0.007238718983986711,0.04805806342774811,0.024231684797300278,0.022439668243453455
AAK.ST,2019,AAK AB (publ),Food & Tobacco,Consumer Staples,0.029196777789062326,0.05222572667692165,0.07418023004901773,0.03540093318151247,0.2894791574198265,-0.011083149523289228,0.040279927312351554,0.025697643278109507,0.024040851481865806
AAK.ST,2020,AAK AB (publ),Food & Tobacco,Consumer Staples,-0.009739682255938142,0.06479342167005564,0.09253010971331531,0.09201662458382687,0.26137108126829484,-0.007153697791024681,-0.0025859844649134605,0.0257736760759785,0.024114843042500635
AAK.ST,2021,AAK AB (publ),Food & Tobacco,Consumer Staples,0.06669581073461547,0.0832697231206299,0.020475383450941846,0.27911946842507007,0.2241252556808813,0.04322916077261201,0.023466649962003462,0.019785418496455397,0.02662720392219995
AAK.ST,2022,AAK AB (publ),Food & Tobacco,Consumer Staples,0.11343384274538558,0.017417465292162995,-0.0023728696430398047,0.42355825761030547,0.22360772660545875,0.056301911266784264,0.057131931478601315,0.023552998580878923,0.034304511329123585
AAK.ST,2023,AAK AB (publ),Food & Tobacco,Consumer Staples,-0.020893601037875444,-0.0022106325497475987,0.16856710629123522,-0.06694525863779345,0.2404314685583256,-0.020645267129377354,-0.00024833390849808915,0.025773419486525062,0.024742565425273574
AAK.ST,2024,AAK AB (publ),Food & Tobacco,Consumer Staples,0.07083945383564336,0.16000358192140135,0.07236388812122627,0.00021721449038471295,0.25124758413166465,0.008155475570416956,0.0626839782652264,0.030844892902955324,0.029223375615848545
ABB.ST,1998,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.26879214656322853,0.108057997775549,0.12399024823711059,1.846095603417648,0.0,0.16406307063313338,-0.4328552171963619,,
ABB.ST,1999,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.322257766700656,0.09490630074627356,0.14626163669341335,-0.14088025443178592,0.24939493621272849,-0.027406328890273755,0.34966409559092976,,
ABB.ST,2000,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.03208886589447166,0.0693935996997734,0.024632061845346255,0.02632050733586204,0.11009392476521519,0.012949159838447383,0.019139706056024275,,
ABB.ST,2001,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.01876458344558805,0.02270223418654036,0.05573166210332762,0.0070147555297999445,0.08788181017246961,-0.05662078847678112,0.037856205031193066,,
ABB.ST,2002,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.11919398430389377,0.06328100453815692,0.0019383461284503973,-0.03810547815958168,0.07582353019708471,-0.14905987780451782,0.029865893500624047,,
ABB.ST,2003,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.044939526887387976,0.002348708718339011,-0.008057190271770244,-0.05611823156176507,0.09357944828812567,0.049737306942027784,-0.09467683382941576,,
ABB.ST,2004,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.04974645783258799,-0.009306394234678734,0.0462167375824107,-0.09037053528240203,0.10212490916974196,0.023025303555109632,-0.07277176138769763,,
ABB.ST,2005,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.005095689349986037,0.05430588915098252,0.04501910775229092,0.04754226523664416,0.11444521819112122,0.006522638649772494,-0.0014269492997864572,,
ABB.ST,2006,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0668244542031629,0.044026443482111995,0.08094752802548988,0.09205577667669185,0.11343682087057133,0.013904693503256911,0.052919760699905984,,
ABB.ST,2007,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.11404758609213995,0.07640139945672354,0.10996500189629824,0.13345966506142218,0.10849808843358325,0.010429329982212052,0.1036182561099279,0.07558674746804182,0.0576841818743295
ABB.ST,2008,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.044489432786117805,0.08990290769562363,0.11310955410127853,0.13210287615339017,0.12439476485410787,0.023222099963040144,-0.06771153274915795,0.07644780380762892,0.059689652049295196
ABB.ST,2009,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.025546264558401536,0.1045140772351727,0.11751979547674662,0.012010096070640068,0.1096058792304592,-0.03848315359028941,0.06402941814869094,0.06640360072304796,0.057941183401493845
ABB.ST,2010,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.11652226062237822,0.1226391768752444,0.12292310729357656,-0.043103459352264915,0.12295777434431211,0.00934303168258965,0.10717922893978857,0.07103800982092974,0.07909163932949428
ABB.ST,2011,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.03370324533302998,0.11311502388321736,0.09028781731381617,0.09825408761076977,0.131248239452212,0.009265112176075424,-0.0429683575091054,0.0827136318068043,0.07710135869133415
ABB.ST,2012,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.04306797716932094,0.07936797639471492,0.08618419562508403,0.0623302521989741,0.12975399983507757,-0.011180122534208045,0.054248099703528986,0.07471009951999219,0.06722732741005437
ABB.ST,2013,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.005662238426363208,0.07784732911101032,0.07606540500034496,0.06106828474260911,0.13440381984105665,-0.0011838939729796661,-0.004478344453383541,0.05928496843649214,0.05458068975089948
ABB.ST,2014,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.029027830296746767,0.06852109856254807,0.07737464520375925,0.016553663433044197,0.13477395209910478,0.0053865525158590406,0.023641277780887725,0.05715665108109514,0.04650306167733885
ABB.ST,2015,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.004007547113695911,0.0692024641018816,0.08786517148656502,0.0996766564497863,0.13311808398107006,0.019280497297911973,-0.015272950184216063,0.03726707845604411,0.028121805926224347
ABB.ST,2016,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.03641397621846337,0.08743424352912929,0.09164483896733279,-0.0058304681489790905,0.11635115697930734,-0.00037708859504203114,-0.03603688762342134,0.035199608010787496,0.02673551194908753
ABB.ST,2017,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.01729476243480945,0.09282050184489701,0.09033209296925464,-0.2179452991329074,0.08980810689166396,0.016600919053164555,-0.033895681487974005,0.0244309151094065,0.022665028305976536
ABB.ST,2018,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.018174593302358103,0.08480355219344694,0.06428280032301506,0.04569630934606408,0.09642205349625022,0.009998748014867435,-0.02817334131722554,0.024611572085264183,0.027404027678744936
ABB.ST,2019,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0680373136979725,0.06036269252011502,0.05187368447319473,0.0531733966178423,0.08842211643865788,-0.0075911957717394035,0.0756285094697119,0.04719435428032725,0.037801474016509774
ABB.ST,2020,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.07130421247674823,0.05402916730822714,0.042082651971783056,-0.000553484168312429,0.0945694592454393,-0.009319237199198345,-0.061984975277549884,0.05332996732363783,0.04714387903517653
ABB.ST,2021,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.029123296603355057,0.045070476721218264,0.08096188648902096,0.008005584107076809,0.10077163364127487,0.017609405914975024,-0.04673270251833008,0.05449172461499958,0.04928304201415828
ABB.ST,2022,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.05238254004573432,0.07755428772229972,0.0335056058012404,0.09247705017912104,0.10382227121960821,0.02091355349542138,0.03146898655031294,0.05777598454647179,0.048797703026626074
ABB.ST,2023,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.027063050115814554,0.030972126461358856,0.11338380405888517,0.14333549624753436,0.10515342477773373,0.0020434797884118653,0.02501957032740269,0.0575598033057573,0.0481669488286615
ABB.ST,2024,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.025809722832098213,0.103720564606505,0.11509017121513294,-0.026455872147995895,0.10380843944697693,-0.0017835050048578777,0.027593227836956093,0.04550373455986128,0.03855989250211033
ABL.OL,2014,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.022318685457176225,-0.04063348595667083,0.003607460704445898,0.7802818576440508,0.01863193990208321,0.0799074710371136,-0.05758878557993737,,
ABL.OL,2015,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.05340032570411431,0.0022976026662290283,-0.045901556562685415,0.3043944807039249,0.00828146895080353,0.03839424605013016,0.01500607965398415,,
ABL.OL,2016,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.015494604072090615,-0.0494196319351945,-0.09419088264876178,-0.26947019327479815,0.004322179030635823,-0.025785727124150424,0.04128033119624104,,
ABL.OL,2017,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.04460438780395196,-0.1143998547303432,-0.007164435346748766,0.08557703418789316,0.004325073872922067,0.0014894735446047403,0.04311491425934722,0.04714354006979327,0.03924752767237745
ABL.OL,2018,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.07289000202574543,-0.00799248632621867,0.009355260492440287,0.13708771477505008,0.004493471575109114,0.007761819771496615,0.06512818225424881,0.047589465102654216,0.044423658588751726
ABL.OL,2019,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.3572991635868508,0.00617584127601634,-0.057017117292355576,0.4558694806457888,0.011938338844582766,-0.007155241464265068,0.36445440505111587,0.1456811943663171,0.10579678248298743
ABL.OL,2020,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,-0.0065990715701609885,-0.029702155147845802,0.10101265983116003,0.3074331384855067,0.013172810811837798,-0.027146471162520554,0.020547399592359565,0.14483646457790184,0.1069050464706625
ABL.OL,2021,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.08970628710730144,0.07839224629418473,0.002477096685408721,0.5611312074863368,0.00983957850037353,0.0632802506887896,0.026426036418511836,0.14665993290190046,0.10393418751511667
ABL.OL,2022,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,-0.04841803979601325,0.0022330428310020777,0.16418181576510515,0.281283645176583,0.018236516453183634,0.037080113622224097,-0.08549815341823735,0.16949476926427742,0.1124108353468947
ABL.OL,2023,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.0415686351078266,0.12058613923247392,0.0793364117683429,0.6754268643894058,0.07000348195080362,0.043491280613276034,-0.001922645505449433,0.17339626763903357,0.09976972799713482
ABL.OL,2024,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,0.02988378527946869,0.06188979656077538,0.04838472200362505,0.3430492021344112,0.05902631458700366,0.010474593736465984,0.019409191543002705,0.04669678152695465,0.03076068529551218
ACADE.ST,2012,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.02522523017576058,0.0,0.10163726333315933,0.4661598358065836,0.0634326205280236,0.006249912331216156,-0.031475142506976736,,
ACADE.ST,2013,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.008545374403947535,0.08470270363098271,0.08182905816556091,0.1042755493986524,0.061759335054467616,0.0013006168597386525,-0.009845991263686188,,
ACADE.ST,2014,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.06435916070631918,0.06428720480089802,0.10300307971275204,0.253040137004044,0.15296746153956856,0.021014298591181188,-0.08537345929750037,,
ACADE.ST,2015,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.00801124343252226,0.08524731234023294,0.09359651382129315,0.24087029408305435,0.11869771513560753,0.03281156729987829,-0.04082281073240055,0.03176600606672767,0.04187935095014096
ACADE.ST,2016,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,0.006007624565751649,0.09011723540327128,0.07763611225986883,0.15795995920377112,0.14610812434105705,0.013679173053877114,-0.007671548488125465,0.031477676310833196,0.03503779045773786
ACADE.ST,2017,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.028816803139687,0.07289328186658484,0.10656604809664551,0.0642123057210998,0.17019693029916394,0.01122918746797729,-0.04004599060766429,0.031468532475339574,0.036751960077875366
ACADE.ST,2018,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.03052989600217753,0.09708139098620146,0.10956431754034482,0.16277461580148944,0.17831175805609162,0.0044911354801569665,-0.0350210314823345,0.02789884661852813,0.041786968121605025
ACADE.ST,2019,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,0.018961164865188094,0.10227995245401494,0.0725345249207233,0.05088816792866504,0.2015759765726716,-0.0066644777680434485,0.02562564263323154,0.028696255506805837,0.02983740478875127
ACADE.ST,2020,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.10206414116275729,0.04879012094748549,0.1885678276378035,0.08221611178028272,0.13615532584297346,-0.01817187075248739,-0.08389227041026989,0.04064203510025565,0.03845129672432514
ACADE.ST,2021,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.024005498087596524,0.1418090885194419,0.17000068320802064,0.09937029064132392,0.10684852351798864,0.008907831687480862,-0.03291332977507738,0.038988511877377445,0.04349965298171552
ACADE.ST,2022,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,0.00404170220258193,0.16463768506011248,0.15490238627525854,0.019862543995846128,0.10698287042722161,0.006171878871754141,-0.002130176669172211,0.04097287685895806,0.0359164901940171
ACADE.ST,2023,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.015351672437962215,0.14550248456708434,0.14837193636116325,0.05942209093391758,0.11547331338727249,-0.0022617024446570525,-0.013089969993305164,0.04089487255002513,0.03153027789621124
ACADE.ST,2024,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,-0.029709952180133625,0.13203579517957933,0.16437472683150323,0.10411630503942415,0.10283907753708353,0.0007971470372076508,-0.030507099217341276,0.03140216223124005,0.03250656921303318
ACAST.ST,2020,Acast AB (publ),Software & IT Services,Information Technology,0.15495174296338585,-0.2938038800607217,-0.5382226369371753,0.7501636421876522,0.020918346030110162,-0.04007873732047654,0.19503048028386238,,
ACAST.ST,2021,Acast AB (publ),Software & IT Services,Information Technology,-0.010737503155768779,-0.15244729866195406,-0.09630617268366573,0.3333675208280738,0.0037474753850037868,0.06160467977283636,-0.07234218292860514,,
ACAST.ST,2022,Acast AB (publ),Software & IT Services,Information Technology,-0.014452405093072215,-0.06838004223687379,-0.1566293406230219,0.16417484049138173,0.00043693317723242044,0.0403625080954265,-0.05481491318849871,,
ACAST.ST,2023,Acast AB (publ),Software & IT Services,Information Technology,-0.028212285699546744,-0.16026893954592092,-0.01604924826467503,0.17630672406183553,0.00044135432727856333,0.011876285052077027,-0.04008857075162377,0.1260807266784155,0.09056903678814751
ACAST.ST,2024,Acast AB (publ),Software & IT Services,Information Technology,0.024973175401317042,-0.01472723064947087,0.018393259136142724,0.1830910353243146,0.005938229786875932,0.0008616081370721948,0.02411156726424485,0.10945863224731843,0.07727754288336698
ACELP.ST,2018,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,-0.20560142463979275,0.0,-0.21779720468404296,0.0,0.0,0.056045250625793096,-0.2616466752655858,,
ACELP.ST,2019,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,0.3953809537801544,-0.11859077953750771,-0.20303822760262097,0.0,0.001175329826932683,-0.016109955996269815,0.4114909097764242,,
ACELP.ST,2020,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,-0.29499890283069674,-0.1378443615472082,-0.3492589120070219,0.0,0.0012368090326956452,-0.03127654660892956,-0.2637223562217672,,
