PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_ObservedQuality,0.10964651577183143,0.00913720964765262,2.6430467020319433,0.008902100665419521,0.08082093176175187,192
LongShort,FF3,Method1_ObservedQuality,0.10083372395719006,0.008402810329765838,3.0073820504732582,0.0029955810731423504,0.33511136899535354,192
LongShort,FF3+MOM,Method1_ObservedQuality,0.05449378667229357,0.0045411488893577975,1.4867197178669918,0.13877295913436805,0.3813898848745193,192
LongShort,FF5,Method1_ObservedQuality,0.08570874164688919,0.007142395137240766,2.8053224482926282,0.005561151913320073,0.5155026331955522,192
LongShort,FF5+MOM,Method1_ObservedQuality,0.05625426146970252,0.00468785512247521,1.720044165654023,0.08709666478036904,0.5340774553753288,192
LongShort,CAPM,Method2_LatentQuality,0.07794029250008563,0.006495024375007137,1.8843164385565097,0.06104924189954719,0.058065867935177984,192
LongShort,FF3,Method2_LatentQuality,0.06896984835072065,0.005747487362560054,2.09440442349589,0.03756429514191906,0.32485595299409387,192
LongShort,FF3+MOM,Method2_LatentQuality,0.03521442679419878,0.002934535566183232,0.9642165055556062,0.33618263389307246,0.350467494926727,192
LongShort,FF5,Method2_LatentQuality,0.05416560169639892,0.0045138001413665765,1.9489728978569694,0.05280272522033935,0.5071459518507202,192
LongShort,FF5+MOM,Method2_LatentQuality,0.037364405869197564,0.0031137004890997967,1.1925237610182935,0.2345832577547844,0.51344946178165,192
LongShort,CAPM,Method3_ConservativeQuality,0.12050476467675655,0.010042063723063046,2.9356210947192607,0.0037396866071608414,0.08837023532383725,192
LongShort,FF3,Method3_ConservativeQuality,0.11287143070880076,0.00940595255906673,3.373236633151782,0.0009020850887777598,0.33848606678603166,192
LongShort,FF3+MOM,Method3_ConservativeQuality,0.06500265684003337,0.00541688807000278,1.7397517434301244,0.0835479217386792,0.38766692993821295,192
LongShort,FF5,Method3_ConservativeQuality,0.09703851054590742,0.008086542545492285,3.095562138064941,0.0022680834524619886,0.51983395290998,192
LongShort,FF5+MOM,Method3_ConservativeQuality,0.06582362999759078,0.005485302499799232,1.9540721574205917,0.05220015097733066,0.5406102570671238,192
LongShort,CAPM,Method4_ProbabilisticQuality,0.11863741767299667,0.009886451472749722,2.983167894874801,0.003227121033105629,0.08107901400679074,192
LongShort,FF3,Method4_ProbabilisticQuality,0.11017793371399151,0.00918149447616596,3.4417481351042585,0.0007122300838184881,0.3376725456319887,192
LongShort,FF3+MOM,Method4_ProbabilisticQuality,0.061665109710752466,0.005138759142562705,1.729681242996619,0.08533729576217919,0.38847169978192064,192
LongShort,FF5,Method4_ProbabilisticQuality,0.09511921571471589,0.007926601309559658,3.2027891878897137,0.00160125680020351,0.5138016501582364,192
LongShort,FF5+MOM,Method4_ProbabilisticQuality,0.06315669008647232,0.005263057507206027,1.9932925594492326,0.04769902094888212,0.5357084503468865,192
