PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0317062232717458,-0.0026421852726454835,-0.5418560979847225,0.5882352147796972
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.010858248904925129,0.0009048540754104273,0.18606399549285926,0.8524938593174074
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.008990901901165162,0.0007492418250970969,0.15651102977603065,0.8757133422481773
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.031863875606461936,-0.0026553229672051613,-0.6801639840656646,0.496819202522611
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,0.012037706751619108,0.0010031422293015923,0.2543355652393646,0.7993753603462075
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.009344209756809644,0.0007786841464008037,0.20185935365542626,0.8401358453976719
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.019279359878115812,-0.0016066133231763175,-0.37360440350225643,0.7089103437111834
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.01050887016771649,0.0008757391806430408,0.200720379835179,0.8410263308912376
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.007171323038434912,0.0005976102532029093,0.14030825635463612,0.8884919740704342
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.031543139950483995,-0.0026285949958736662,-0.7711323115465366,0.4411180249034439
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.011329768899027495,0.0009441474082522913,0.2605714592150607,0.7945671786577182
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.009410474067835045,0.0007842061723195872,0.22247849453812946,0.8240635100505187
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.018889855600502155,-0.0015741546333751797,-0.4212483696521271,0.6738183269994336
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.009569368527888956,0.0007974473773240797,0.2050025891479257,0.8376828319276552
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.006902428616769211,0.0005752023847307676,0.15261785738740408,0.8787828327316425
