sigma_firm,baseline,sigma0_half,sigma0_double,tau_double,nu_loose,betas_3x_wider
289,0.04632965121807115,0.04634060505720381,0.04655949942157201,0.0464848328795944,0.04655756506040288,0.04637697127302896
290,0.014541629454834778,0.014600306426465582,0.014617645186934383,0.014477393798234173,0.014699441504506963,0.014570152389876979
292,0.045737843857244845,0.045703996064297696,0.045834774323565954,0.046014182042429255,0.045621144012907594,0.045701733732642726
293,0.023110804630254073,0.02302818302256267,0.022940128016422583,0.02304775014150126,0.022852615859444817,0.022976119722594716
294,0.02404308337606088,0.024063161940879353,0.024015496720693523,0.023900847512938018,0.023812941800836637,0.0240054757845636
295,0.04979616814279563,0.04947062313723241,0.049711541775384206,0.04965501214116153,0.04996576615268685,0.049755424883708
297,0.048934599607356175,0.0487741584588968,0.048870032356431586,0.048929743841312365,0.04875181303089045,0.0487427590089213
298,0.03823008123294901,0.038431120985159536,0.038753059318310384,0.038631491525780916,0.03869963218890317,0.03857770781347202
299,0.030839879125265854,0.030814127071687833,0.03077915687446512,0.03088834407464704,0.030914926557350904,0.03092731134143115
300,0.0412503510433319,0.04097456435550343,0.04142240139840501,0.04095257318893305,0.04101164844133103,0.04121844007623368
301,0.01760317042101915,0.017572418206285353,0.017591994725261285,0.01780597729823462,0.017529090875935197,0.017828835246090302
302,0.044771479464154953,0.044744727138594904,0.0447201701250096,0.0445549466592788,0.04470442449006035,0.04479712442863782
303,0.04461631215611789,0.04455904516233041,0.044884960696482325,0.04431385754826929,0.04453400866869555,0.04459601988468303
306,0.06884754332953814,0.06839827182772049,0.06912772189604667,0.06910908574918925,0.06868176452703252,0.0686079193634996
307,0.0062716796670135725,0.006286462011100591,0.006423422713145463,0.006332002273850642,0.0063539620035258215,0.00645479959682939
308,0.01447902872991662,0.014362417850170839,0.014416761092801945,0.014381516477564343,0.014402331210415543,0.014393915279527174
310,0.09053397198096291,0.08962149961716656,0.09044652590221687,0.09006852638855933,0.0907482347089761,0.09024362713861875
311,0.014294934272062363,0.014381944011734508,0.014394378307676982,0.01438771233084115,0.014394132114570588,0.01432246142778539
312,0.016110004943565383,0.01607203911519183,0.01622386955618948,0.01612256493943415,0.016176113536973846,0.016069339520086504
313,0.031012229861708953,0.031090545458269267,0.031177150136482097,0.03104101048784791,0.03138734534698523,0.031191010789047534
314,0.030155806602559718,0.030297335204744216,0.030186964506257456,0.030113108804977612,0.030163139298879774,0.03015453313149209
316,0.10790798056250166,0.10700076456806006,0.10766916182407504,0.10741041922386421,0.10773574142783085,0.10761257345663157
317,0.04161890275844764,0.04128193350844124,0.04215422281229909,0.041687025972511504,0.04189504096603024,0.04170810960114049
318,0.04826373891645392,0.047996195135456506,0.04832841185600804,0.048189659672500065,0.04841954774735738,0.04819000648921919
319,0.009734826001385847,0.009737446966227449,0.009883167784128889,0.009884815319218828,0.009807725439656148,0.009812147167210074
320,0.040399661064028286,0.04047257889832316,0.040392985421480815,0.04048842785495756,0.04074582934081879,0.040528099117283514
321,0.02279637912448904,0.022920669077162396,0.023090096467830504,0.022858241229704895,0.02294961106336086,0.02308362808179687
322,0.07333976617241723,0.0730197599005844,0.0731934616845743,0.07325041087134809,0.07316500714521113,0.07307884328929122
323,0.08934155900911249,0.08874649196832975,0.08983224218089514,0.08977125222841562,0.0894823767826623,0.08947131189025517
324,0.0773274580192772,0.07704468943819784,0.07752747228783564,0.07694988901617114,0.0774800432969087,0.07734841972641106
325,0.007668202023342283,0.007691318005193689,0.007731190967065191,0.007705339656933098,0.0077487519450218,0.007665105310072606
326,0.06378112989713,0.06359942101651546,0.06349316067092511,0.0635861651057505,0.0630831167200532,0.06376025120082889
327,0.025650646746720594,0.02578499029094021,0.02554394080099391,0.025655795555085244,0.025782940095618413,0.025744068686580444
328,0.041484955383784675,0.04155526079424278,0.04179392255644636,0.04163350721949474,0.04185695852189981,0.041632997098926865
329,0.059151113077809264,0.0591037228939807,0.05932030778349073,0.058834042021613624,0.05937447664286854,0.05911861214833416
330,0.1958999956878442,0.19423735046671525,0.19523885622649806,0.19500067723555967,0.1954474890321309,0.19481315069729135
331,0.045454400936672155,0.045131404426141254,0.04548381792743643,0.045265371807633764,0.045597212009960385,0.04545559978073906
332,0.06998116062289261,0.06995579974020023,0.0704074767432194,0.07041757445105735,0.07044272948901621,0.07058102487859914
333,0.05281473849713064,0.05255969559012961,0.052667411890979364,0.05288252701920611,0.0530234122622868,0.05313050855697583
334,0.019573983314311573,0.01955594132279269,0.01958274578047067,0.01964003577187991,0.019698494067594132,0.019568999988614885
335,0.04553815031157774,0.04524911724509847,0.04556140633873163,0.04533129886562374,0.045488800608694015,0.045455992741936194
336,0.10205584617260224,0.10131427725282506,0.10212980455023427,0.10226914225870838,0.10211667633578556,0.10222544187539885
338,0.12220424982692177,0.12162264756155373,0.12191663909673969,0.12194562827482885,0.1217499335180366,0.12161241047670306
340,0.04452941107788047,0.04421271307796127,0.044249315800971745,0.04427887234930356,0.044174476465787496,0.044514605408522735
342,0.06076474602496197,0.06026929192329039,0.0603009187049961,0.060514402632945406,0.06082077420117935,0.06054757308903579
344,0.04826561478104315,0.048181667959172766,0.048336942372861756,0.04798098982155118,0.04814242656061235,0.048238130694664455
345,0.026780699269873105,0.02680764361034922,0.026737685408996497,0.026643278796464654,0.026825466616121865,0.026663407170692054
347,0.03995576969602666,0.040155253082486214,0.04000757152092484,0.03996640019712219,0.03986406552580847,0.039994744752236154
348,0.062036548718758605,0.061829550238096644,0.062239128650895544,0.06195565766608218,0.06213268047935705,0.062143185887613195
349,0.017964088370491727,0.017932048246003862,0.018079247055087688,0.018021121280127585,0.01820406743729976,0.017916936562754702
350,0.08049782915474536,0.08053272625508952,0.0806242318007798,0.08077381680408514,0.0804915960835886,0.08075523172393002
351,0.03319206263400816,0.0331203047860512,0.03348872461044163,0.03342509219481312,0.0332065368842946,0.03306695700548102
352,0.05520772374234818,0.055146750526219285,0.055254833711161626,0.055184190922141094,0.05511944901907289,0.05537220973542377
353,0.03380150202554446,0.03313102101752011,0.03397455720045889,0.03355775140744354,0.033533994036868256,0.033365569478882785
354,0.0749265642338414,0.07491385193858098,0.07542534112169114,0.07458508732932616,0.07519493854407878,0.07489967857955447
355,0.014357790415862794,0.014330675672462254,0.014409093218126183,0.014329179619239227,0.01436219315059336,0.014228564266992809
356,0.031494776367308644,0.031200401110517948,0.031649904940863643,0.03145419565150671,0.03140768443025065,0.03133793524327415
357,0.03680851012473766,0.036833577789268795,0.037157784863724896,0.03703031765750107,0.03719511823306767,0.03743550878694917
359,0.0370968954499745,0.037026197936209,0.037270892088601223,0.037113933035826684,0.036940894598099135,0.036929864562096675
360,0.04382432308230346,0.043896488665391926,0.04383707581242337,0.04381799298967971,0.04370172824554761,0.04381883794466859
361,0.08265492132171803,0.0821174372915414,0.08199488777366604,0.08277993575415,0.08174670360880232,0.08242921879857196
362,0.021091822501344885,0.021141753307336524,0.021280406550781013,0.021258683203657387,0.02114123479570282,0.021168424710462805
363,0.017641357138610807,0.017738999321223838,0.01782991961541358,0.017739042101684435,0.017604518545033636,0.017591673659283942
364,0.08605263550729224,0.08605029267312557,0.08662776342511211,0.08607226918120482,0.08613846078658725,0.08609868841464278
365,0.029326111593781828,0.029315328418446574,0.02915391733644271,0.029051641313395833,0.029202380912651826,0.029261837667717092
367,0.11604427108489274,0.11498481640839968,0.11574153921486058,0.11591039013821995,0.11569947078566001,0.1159344673037869
368,0.07282089497822503,0.07275876522582128,0.0730341872784023,0.0727565053702395,0.07301268966099662,0.07294717097586899
369,0.09349708174364511,0.09318686098328285,0.09369873306599613,0.09335052672966482,0.09368310210510768,0.09306565432263256
370,0.03603151706196597,0.03623322409920289,0.036322581560275555,0.03615710167536432,0.036249172631096484,0.036192000382097876
371,0.031632223676191534,0.031450870295829915,0.03174963795641053,0.03165556618597026,0.03154007043455001,0.0316542216362697
372,0.0439643383286533,0.043749194999919964,0.04374871617549391,0.0438064421409439,0.04391069411361994,0.04390107198346239
373,0.06078551110221594,0.06079018695189264,0.06056984244370816,0.060322879941393154,0.06093580390432976,0.060614095658998765
374,0.052074305937616736,0.05179935544252817,0.05211214794102857,0.051729465256948756,0.05232523257320337,0.05193777161667639
375,0.03938711250787267,0.03909005455828757,0.03932021575441997,0.039230412341199325,0.039434011293031625,0.03924613924039199
376,0.04218792284193772,0.04226376453091487,0.04213726429810721,0.04243321448750259,0.04231525616547709,0.042539658937199035
378,0.0238207813153031,0.023498649328607017,0.02351872953584075,0.023626832226220206,0.02348695016331962,0.023435073912372924
379,0.04943109696750419,0.04972396442214179,0.04958089501603136,0.05007122672374248,0.04965696504220682,0.04956612164333729
383,0.06758889853403496,0.0674512031939147,0.06789959858886638,0.06800818491247942,0.06742416828316933,0.06755438542296592
384,0.040236283837467635,0.04036628874142435,0.04040086399642739,0.04001865737545342,0.04064756538086525,0.04010773185934918
386,0.025264349765593382,0.02504411995741095,0.0251325041874545,0.025395030066150594,0.0252262388086069,0.024964011281307198
387,0.007830959215607064,0.007773555139890122,0.00786941563470118,0.007900028633512156,0.007835234663418941,0.007844121132937878
388,0.04536077921044063,0.04531558345747089,0.045732667479031416,0.04539218908649239,0.045664773098927795,0.04571813720234061
389,0.033964791266178435,0.0335612493092013,0.03382568555986427,0.033918821882167334,0.03364609540552993,0.03377103100129398
390,0.09480549865431134,0.09367520890393409,0.09476507267168315,0.09440173649788812,0.09445341066310675,0.0944024262490642
391,0.02728094635265929,0.027442172445261308,0.027537657112698753,0.027238661605020146,0.02749789953229811,0.027424608792372407
392,0.07746703214084713,0.07752982833888919,0.0782070025351897,0.0775751585739184,0.0775961199489856,0.07776096703830497
393,0.046575588449332454,0.04647305359702226,0.04659488647098219,0.046539893366805876,0.046708185283103686,0.046729019468917166
396,0.01656664842447437,0.016471712205618796,0.016614164247057545,0.016579030144491472,0.0165654097685534,0.016506268433513136
397,0.013033697642693296,0.013013437829725666,0.013080720345957149,0.01299986629855815,0.013060994982282095,0.013047544805148826
398,0.04048976637317265,0.04021632862948724,0.04053631209933247,0.040492353069172426,0.04048968628399209,0.040276366636728705
401,0.052667778703014735,0.0522776289088561,0.05276095462642237,0.05255322291374031,0.052500060741515836,0.05254670729847533
402,0.024215151579505594,0.024086709386943107,0.024197810609008268,0.024227296108833268,0.024406671003865024,0.02405755982196707
403,0.08267856430431732,0.0825072793615564,0.08308352055093496,0.08276890346748987,0.08309647099769898,0.08300040203734983
404,0.225982542995924,0.22446966277504576,0.22709892598008274,0.22597889994030157,0.2260719273270281,0.22563252636372233
406,0.050006782046459856,0.04920500007569237,0.05010205958773143,0.05002898653983612,0.05025626669010593,0.04960874615886557
407,0.012586722939230091,0.01254745202002296,0.012549858646777157,0.012542239595174198,0.012588344732518963,0.012562572665490402
408,0.07506154873379636,0.0746548731106744,0.0748340822129604,0.07521666067615602,0.07520126044387143,0.07493135734749434
409,0.024405936846326828,0.024364226109592588,0.024422925151523067,0.024289433101414643,0.02434940446702225,0.024307589312565436
410,0.030937297641779285,0.030683097607190547,0.030902131089945658,0.030806274888965576,0.03099282467838496,0.030986159293260474
412,0.08578144260509288,0.08492994770679409,0.08533768655698189,0.08496199167598736,0.08547846568142073,0.08590386164054212
413,0.05486390686131343,0.05493035410280366,0.0550103327393216,0.0549919819361389,0.05512310301191675,0.05512242633217861
416,0.036706990308212464,0.03641238438712065,0.03667785724848231,0.036768357336338126,0.03669256170283689,0.036803677281519995
417,0.01859583948844315,0.018641100009174943,0.01856276748208526,0.018691163386938738,0.01855570579734506,0.018542657759570483
418,0.13056941576585737,0.12914732048800176,0.13035374710923803,0.12976794697232058,0.13025541397159784,0.12971508433028467
419,0.01487146641562463,0.014901756865681409,0.014994150706025692,0.014836124469843483,0.014850268874453522,0.014743201323967805
420,0.04560356335469288,0.04528681197924881,0.04522429213475361,0.04539216683538934,0.045232761466297094,0.045112339898756966
422,0.014176963058619343,0.014041076209267898,0.014179307125318182,0.014209291765368426,0.014192654054679586,0.014230183837906854
423,0.02020231964482457,0.020459940997169627,0.02021375133005439,0.02020527883806385,0.020236923159703338,0.02017997461959302
424,0.02581998574053241,0.025839269915312553,0.02598290698086041,0.02590631735937427,0.025805570150740937,0.026024892290595004
425,0.10165672190826558,0.10113258199436927,0.10137684617855615,0.10140672247770158,0.10144922069366505,0.10107206487563217
426,0.05974626152439774,0.059267891782405456,0.05952561435019673,0.059886967384990185,0.060232286874428144,0.05940534293202185
427,0.04315244991272185,0.04301113351592891,0.042946838652853474,0.043040188116928675,0.043046741509562655,0.04299083525062061
428,0.05704474933537695,0.0571652070074575,0.0573678093057803,0.05722560920452651,0.05732245769889697,0.05705694810590347
430,0.03473553933311824,0.0347787039646923,0.03489510968197253,0.03475945119492499,0.03504615154512185,0.03491197166647992
431,0.08467871334455605,0.08434156565868792,0.08540942651681868,0.08496618078641625,0.08530753483234083,0.08472631983708985
433,0.0668942355491911,0.06706482035254718,0.0673648907071144,0.0677084984428138,0.06708934566797192,0.0672174220598509
434,0.017263000464710625,0.017565819830298594,0.01763487490387354,0.017521362939137308,0.017412484109727823,0.017533882091795815
435,0.04818148729324306,0.04785129762216154,0.04832986040579089,0.04818718710814509,0.048193894794197306,0.04811582185630059
436,0.03803326694047763,0.03808357194961484,0.038383888265339776,0.03809575510104278,0.03830565622288662,0.03793289786650826
437,0.05989816124239832,0.05972811088660331,0.06000003955511735,0.05969794157755764,0.05988446765884876,0.059946036216699625
439,0.040033690084129006,0.03981244959469336,0.03983420677036221,0.040101550522541475,0.0401193941559184,0.039972213499606994
440,0.04273027495314175,0.04263774321728953,0.042508771858550856,0.042688501645587545,0.042503317088673935,0.04278789727004725
442,0.08598120365895691,0.08534431761551964,0.08578512593284601,0.08585781815220468,0.08526919250328796,0.08537806556278535
443,0.03078040738127814,0.03086490978135493,0.030705790411874836,0.030709264251275896,0.030616242502246174,0.030759784667061703
445,0.04254251950332938,0.042279508914999236,0.042409211502397494,0.04240027912421552,0.04229005804972096,0.0420020272678299
446,0.007379314204208459,0.007340156320817966,0.007304101423550432,0.007338513216564593,0.0074071636725784986,0.007442504279836147
447,0.04444571947155211,0.04409123468126715,0.04432288938552129,0.044297768847930005,0.044232072298366794,0.04392520845121848
448,0.020903088931819275,0.020916228974561187,0.021139887778412192,0.02095030666275355,0.021091656664765965,0.020946478255621667
449,0.05176813449858495,0.051446711025552753,0.05209328376657012,0.051964147250794415,0.05174573450021325,0.052133656857045706
451,0.03166839811674949,0.031598369159066254,0.03163091362525298,0.03162231963807222,0.03184379708347407,0.03190935924806116
453,0.05221772985823311,0.05226575426502117,0.05227869495643723,0.05232718900574223,0.05227467006521393,0.05210969111213836
454,0.05395644715898382,0.05426535012966655,0.05414382980929335,0.05471995292572123,0.05433950744582632,0.05399153285754992
455,0.047922597519107685,0.04811757072670986,0.0482514279349546,0.04818583270409961,0.04841460957062352,0.0483689755591709
456,0.06272692805140263,0.062374938571120885,0.06239680201914464,0.06268055699340681,0.06274294383442212,0.06251321757062173
458,0.04541726664773722,0.04497082284838837,0.04510631212957043,0.04523421064690884,0.04483462321310077,0.04517973751217425
459,0.07703995832663522,0.07735659514886159,0.07726752730541071,0.07707674568262264,0.07776576080493919,0.07721519385686396
460,0.08177575895334886,0.08187962184622095,0.08242316208420254,0.08212685498286855,0.08229985006712423,0.08209569903907453
461,0.08582778412512142,0.08595120473772601,0.08596012917011554,0.08559529724738214,0.08601161634940453,0.08588432019723019
462,0.019410487098672786,0.01942023257789219,0.01952507756015222,0.01954583525708657,0.019420249814622582,0.019411976425032645
463,0.10186448614823561,0.10097845603610478,0.1014713814188569,0.10199804512365494,0.10147688964924638,0.10209415150610217
464,0.024426538246742378,0.02446398307523623,0.02457473655431995,0.024638354186727322,0.024539306550104376,0.024560487723635768
465,0.05365754446401471,0.0534069021052705,0.0536065220975464,0.053220038070556364,0.05356288276242025,0.053211391090737956
466,0.03624688402275794,0.03603295067636002,0.03620270232564289,0.03611323242494559,0.03614448448428987,0.03586798292811385
467,0.0052951666759468935,0.005256768612519368,0.005267974218278883,0.005336154556961944,0.005388679961265367,0.005326375264261499
468,0.05239106678190669,0.052303369702275754,0.052204573572035305,0.05210013885911121,0.05224054212384357,0.05220585761900795
469,0.07232881440365715,0.0722049871820424,0.071836650012784,0.07192665019711188,0.07179932091487802,0.07207169923052165
472,0.024158956789301484,0.024014690297777887,0.024324257403005378,0.02422396173899323,0.02420670408378831,0.024035190455530486
473,0.05389954209296261,0.05394656357338353,0.054149578998639085,0.05381111988191315,0.05455483668906482,0.05401863719049528
474,0.01044352826050109,0.010516292634710616,0.010570054767195433,0.010496677248022588,0.010508290263498348,0.010529667668109756
475,0.10529361814690788,0.10451777327189576,0.10449240995580196,0.10449157950832162,0.10477628701803715,0.10507113579265177
476,0.039511562801465165,0.039724259463239917,0.03958658423345341,0.039578026182097215,0.03939454964384125,0.039646493549961644
477,0.1088944192836777,0.10838096521735621,0.10926552344451948,0.10900437465130271,0.10905064881703186,0.109142214496239
480,0.05392538164175021,0.0537068990900007,0.05405746993131603,0.05395615273551152,0.05382377645996442,0.053599306741664646
481,0.05881279724492091,0.05868806374144267,0.0591825708321744,0.05915637402849381,0.059035976765086255,0.05870152403852471
482,0.011550710311702817,0.011582297079556597,0.011482613884247619,0.011594574090134745,0.011568398774542911,0.011539541204383759
483,0.07930777355782119,0.07925464122046505,0.07936225111802708,0.07884884097036045,0.0789614050515509,0.07926423626271344
484,0.04131476487521776,0.04108060168414912,0.04137697780100306,0.04146496048336937,0.041438472039464845,0.04122025948165611
486,0.01966999874672912,0.01978593703946618,0.019795895449867765,0.019824456940384812,0.019755880961664286,0.019635256369707307
487,0.12793284774056654,0.1274357151460027,0.12814577041451153,0.12757942484946472,0.12826347015016804,0.12797445528556214
488,0.020281519098567947,0.020361331252175922,0.02037338753306335,0.020542822222066683,0.0203965887411523,0.020425667067446557
489,0.032534540846959385,0.03250476418399185,0.03245489600556331,0.032452055423163845,0.0325944468903949,0.03264130988866457
490,0.07467873746723379,0.07408045350361872,0.07497758503592265,0.07468483416717234,0.0743201728698848,0.07423530021957597
491,0.08492296287266196,0.08415949631394361,0.08512232951650892,0.08511467630270214,0.08471033996540332,0.08482773334361698
492,0.06752456757607297,0.06703670345187022,0.06741029943918281,0.06762797664565964,0.06710970617858893,0.06726593365741304
493,0.02345309483900105,0.0233894821574083,0.023314303479859973,0.023448579568259194,0.02340622706530564,0.02332386827485022
494,0.020268306036899154,0.020163390357698874,0.020349506214085558,0.020433353392865845,0.02038988147693734,0.020192937006710803
495,0.01629423474096883,0.01606597631742615,0.01630166721437275,0.01611954847707271,0.016146484667168268,0.01609844219482069
496,0.04085192069149337,0.04061963484475639,0.040586851321745145,0.040694607108727465,0.040665931808966445,0.04062354762537826
497,0.06535515183043807,0.06525352586672388,0.06566466648387037,0.0655380236371552,0.06511469253916931,0.06545947028100416
498,0.04433302810176528,0.043550873398277054,0.04419063155514608,0.043934856665307546,0.04397281134030985,0.044014295761140125
499,0.02727977369697623,0.027260198482168988,0.027301913692452613,0.02722039173108732,0.027465397757846743,0.02740999217899453
500,0.07166036139486807,0.07089724548641023,0.07206420884722313,0.07167474335337294,0.07192336164357678,0.07179874605225266
503,0.05502618397361767,0.05454012436169184,0.05425881900030778,0.054583813721452094,0.05463630147402417,0.05486874834177218
504,0.03768900422764811,0.0377073210749019,0.03772791364352342,0.0375651061417813,0.03783076957095724,0.03788770911006072
505,0.02321955000115049,0.02321688655338503,0.02321332439976644,0.02331552554428481,0.023441529936233607,0.023097000653523624
506,0.13074833668113245,0.12906130362005927,0.1307440578057566,0.13023105842492452,0.13105744358997384,0.13044623829327429
507,0.044267564782024336,0.04476217075295696,0.04485422468391989,0.04523984150650163,0.0449240317245509,0.044293114171434014
508,0.013100542527716114,0.013154039395413633,0.013175560320884221,0.01305406384128811,0.013188497026293046,0.013104138004497695
509,0.055048454770413896,0.05544097472213899,0.05553633661731946,0.055011946962067945,0.05518989748562337,0.05544236454676575
510,0.03458567077447494,0.034454296995582084,0.03462081547689867,0.03422864593273097,0.034708719937684436,0.034927943792503476
512,0.07455206233273255,0.07463353218555095,0.07515149121252238,0.07464060457492763,0.07481501300086542,0.07423604836501563
513,0.039586936874120314,0.03963102502003053,0.03962273664095384,0.0393827788376122,0.03968998915166803,0.03947522609986522
514,0.032808694862625915,0.03309091787234698,0.03286807414871136,0.03273872789038391,0.03302051292422756,0.032960332203735475
515,0.023368253792759093,0.02327419740050197,0.023285175846755518,0.02342648143269805,0.023498935734709944,0.023384815222089232
516,0.01003043891942047,0.010028224462415018,0.010050980637566173,0.010070846839871037,0.00997614644223443,0.010045330235581589
522,0.1046526988114651,0.10396632767966488,0.10417843391853367,0.10458957097480848,0.10465676543558186,0.10423361755890996
523,0.01573964300081509,0.015733882541479376,0.0156273472373618,0.01567384749629436,0.01568365959799112,0.015680971920959737
524,0.01964714724750345,0.01974071109421291,0.019758685960783198,0.019499383568265572,0.01968893404164417,0.019535813133999016
525,0.030787065422429177,0.03054302870722221,0.030576759453678003,0.03056650218798414,0.030610379378455056,0.03046501481336837
526,0.034622750979495784,0.03458993650495906,0.0346469034894488,0.03496830834519575,0.03473561034010802,0.034557112673279274
527,0.04049414565554905,0.04053933122950721,0.0405590838583526,0.040930828892421764,0.04043110842020094,0.040110541285198247
528,0.10010423541316481,0.09973147581710744,0.10078222832742341,0.1001739601629284,0.10013548608911536,0.10012466711159974
529,0.06363867412243901,0.06324456763597315,0.0632763271725648,0.06346714739542664,0.06333983405481765,0.0631690536428059
530,0.017057877496216563,0.017195001417330585,0.01711071660647297,0.017271750288492763,0.017205798533750476,0.017224513689796543
531,0.022206093311677985,0.0221142376780136,0.02237515770897567,0.022285028520480178,0.022236726822967963,0.022388417086171754
532,0.08715221462746331,0.08697000337331058,0.08752470019893453,0.08722360666036091,0.08712605934017034,0.08751759857016084
533,0.024824755707626035,0.024861288118741796,0.024942347907153713,0.024819784237356805,0.024764129915993947,0.024897937941848934
534,0.015016556762285511,0.014775305885830679,0.014915755780895157,0.014911493814296965,0.014849703455239477,0.01491019191604395
535,0.02841856046949326,0.02820657803936481,0.028390082734003064,0.02812199351585762,0.02834828491763483,0.02830019361158186
536,0.01741059048406097,0.017242389556973388,0.017380695191154746,0.017275578413103853,0.017290148751299066,0.0172512565307809
538,0.13041610883055765,0.12975245593603532,0.13139514428116056,0.13128043107279708,0.13088965346244355,0.1315987005989471
539,0.034421604773152745,0.03464181458488611,0.03483551174872657,0.03447538881691958,0.03467651019348137,0.03460779972381961
540,0.03716134758321006,0.03732588074505387,0.03687276424929142,0.03727112059928955,0.03720970949488261,0.03711644051297845
541,0.11368318420923634,0.11335407214601323,0.11422187667446154,0.1131967538930612,0.11299133524189149,0.114059356246351
542,0.04103564022076451,0.04104533637525197,0.04087330717600453,0.040798994910604756,0.04081678508314049,0.04089412387835155
543,0.02677467118878883,0.027204252101050465,0.026942762073479166,0.027096363811622545,0.02703127663983878,0.027009946615929224
545,0.017345190458725308,0.01730252210538485,0.01739046303296789,0.01738245784915997,0.017246381865476484,0.01731295398067566
546,0.0578892073580012,0.057509011534972544,0.05785492164699411,0.05747038276500063,0.057776309422222276,0.05778441103224939
548,0.025668566825812252,0.025652745167089177,0.025560273410755553,0.02569649275773071,0.02567788012417866,0.025455330768502312
549,0.07877018089939643,0.07873964069926874,0.07911073882708086,0.07828545468659678,0.07843772587249472,0.07915307337827437
550,0.03733441326105836,0.03744258543985553,0.03746713104095891,0.03717378178568669,0.037339268865945976,0.037323953146754185
553,0.02964148422261431,0.029326283930221728,0.0294528419401476,0.029698886897881485,0.029943650548288965,0.02994102221935095
554,0.016189729775351016,0.01624606083872066,0.01635099944556014,0.016287619990757847,0.016196461627838558,0.01633220620081069
555,0.017574992434223387,0.017379929188309756,0.017590214424724592,0.01761526135904035,0.017591244474382733,0.017598584017301994
556,0.04434268998476749,0.044120923833393194,0.044300664241708906,0.04424072811182729,0.04433328590922775,0.04409004477818862
558,0.015825334191467585,0.01584076883535121,0.015879273275030446,0.01580949156627753,0.015960650481867872,0.015964516479450394
559,0.016385276943432156,0.01638274525111133,0.016352081629043183,0.016370663468435326,0.016420353880557816,0.016407032045957635
560,0.06671273599687438,0.06639599942666533,0.0668036910796488,0.06664431320144786,0.0667927717258507,0.06657736720759164
561,0.0665797911096353,0.066324393959359,0.0666728710137406,0.06636724466458953,0.0665968203494386,0.0665812092559774
562,0.09129081024058748,0.09094683053590005,0.09090852141420976,0.09031296751644104,0.09061209806884725,0.09096676856688048
563,0.047975398119736654,0.04769142808346037,0.04786120772687448,0.047712094166429436,0.04776310947652551,0.04761366262012477
564,0.014467785216234109,0.014393861106529933,0.014435324554769664,0.014513361631402521,0.014461446355791253,0.014454454854499936
565,0.03123305721573482,0.031227520507757633,0.03127116015208492,0.031141959358859012,0.03129059840877371,0.031070507381953143
566,0.026697063211180715,0.02645102836090977,0.026841896638415956,0.02692951590437379,0.026603608050342537,0.026741345161791573
567,0.024437193770900503,0.02431448298820522,0.024295797166366654,0.024559646543533424,0.024252519113359815,0.024167146652834728
568,0.05160999348555888,0.0514947426164311,0.051521920619604464,0.05152205433548041,0.05160067199437734,0.05174347635341975
569,0.025135219285287103,0.02512625494429981,0.02503871459393595,0.025171227272705272,0.024918586683088478,0.025180359001757874
570,0.06556359938890591,0.06541375329491741,0.06572917008499973,0.06545249504443196,0.06507292665807834,0.06538297652564892
572,0.03868763158501192,0.03854534902838741,0.03886843096102964,0.038921090180370925,0.038715393261763126,0.03862410931758626
573,0.025494973616661754,0.025284924944664618,0.02530569434516147,0.025357917139070294,0.025112099353571136,0.025340458142315645
574,0.053202832248720106,0.05279680628051737,0.053292162668863725,0.05314889020933124,0.05317160038539724,0.053017907211596
575,0.06515642296987588,0.06421186549477265,0.06467458992574708,0.06451238431710637,0.06483312178894307,0.06455975892641361
576,0.018406531155541084,0.018187451495923206,0.018302839462387886,0.018258435359289532,0.018282336020423024,0.018412511775601544
577,0.02393095345565932,0.023863802876088056,0.023877516918728366,0.023928656360583188,0.02377923900515644,0.023888927928439444
578,0.01066920614072939,0.010683265340558126,0.0107588025816287,0.010723019802279084,0.010778023401752854,0.010578669418097255
580,0.021297426829041753,0.021138471490649832,0.02114513503906663,0.021309721371468117,0.021324854647156756,0.02144399100761476
581,0.062300529587138324,0.06202333077489035,0.0624359159930942,0.06294680608109203,0.06220307150730799,0.062424576999414755
582,0.014939200518860031,0.014653208326777137,0.014925471449009286,0.01478656268552815,0.014949763876731083,0.014959392686776011
584,0.0190834076998694,0.019090424968580832,0.019141949380135626,0.019025652579248594,0.018936753106004983,0.01929502429261643
585,0.027046878913961413,0.027249148267425256,0.027213810704285725,0.02712541184134515,0.02722971493637033,0.02702623794927811
586,0.04813110995278703,0.04808503438607566,0.04836055083649535,0.04838264105205499,0.048101398729219605,0.048193550759484
587,0.051783812038175094,0.05185906626631175,0.05183820264423377,0.05173912347338343,0.05222392674211092,0.05185065762481776
588,0.010732155604904163,0.010693957500405667,0.010681402003460596,0.010770592076756055,0.010670261177103391,0.010632905764188169
589,0.024042067678282913,0.02378673204961659,0.02399519764291735,0.023854294460937012,0.023872528533515614,0.02389228930572606
590,0.02151039163136808,0.021513470571807754,0.021597099152719547,0.021471283144642472,0.021479566491526676,0.0215016284933544
592,0.034611902871766534,0.03448762190365231,0.03452865797264998,0.03443596117032004,0.03422807927957246,0.03448613995083514
593,0.049483012039333134,0.04928291478446579,0.04953967865142339,0.049205397279391355,0.04908024085493922,0.0491792269187653
594,0.03769123892962146,0.0370904111977991,0.037634781850004836,0.03763196558761306,0.03770758525380928,0.037840120104245846
595,0.037047653649660686,0.03691558931976654,0.03703200906045357,0.03708199440360074,0.03711284256560806,0.03713183177689366
