PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q4,CAPM,Method2_PostMean minus Method1_Raw,0.00047067755835866754,3.9223129863222295e-05,0.01259892310417007,0.9899543915289959
Q4,CAPM,Method3_ProbQ5 minus Method1_Raw,0.0045778459058838025,0.0003814871588236502,0.12550712948467713,0.9001884535015676
Q4,FF3,Method2_PostMean minus Method1_Raw,0.0006751432532718996,5.6261937772658296e-05,0.01987075247030963,0.9841570168476736
Q4,FF3,Method3_ProbQ5 minus Method1_Raw,0.005025393469759158,0.0004187827891465965,0.1482558584971821,0.882220324377254
Q4,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.008611945645247553,-0.0007176621371039627,-0.2740451935748011,0.7842011837548648
Q4,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.0021224589499054883,0.0001768715791587907,0.06801470364744257,0.9458102762769935
Q4,FF5,Method2_PostMean minus Method1_Raw,0.001175463802154303,9.795531684619191e-05,0.03440443581237114,0.972573099077688
Q4,FF5,Method3_ProbQ5 minus Method1_Raw,0.007401590712838219,0.0006167992260698515,0.21738374384299375,0.828028478995313
Q4,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.0069086097680223085,-0.0005757174806685257,-0.21826882334689046,0.8273399972956448
Q4,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.004780259361009238,0.00039835494675076986,0.15242349737698288,0.8789360079962854
