FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2010,Method1_ObservedQuality,1,Q1,Observed Quality,63,501070.10000000003,-0.5379163118699314,-0.34497963057418135,-0.5637090140469679,0.029739378287442983,0.7756626100153925,0.16409678207257616
2010,Method1_ObservedQuality,2,Q2,Observed Quality,62,477072.39,0.03459740512129471,0.05115494041127929,0.013782871712743507,0.09099808835213308,0.3356042642399777,0.13762187269074733
2010,Method1_ObservedQuality,3,Q3,Observed Quality,62,988980.02,0.14222386428949813,0.137907207822598,0.12422067221124623,0.13968202500627824,0.16531881763214457,0.12341086261764503
2010,Method1_ObservedQuality,4,Q4,Observed Quality,62,689406.95,0.26763504026353463,0.24412820891906636,0.2524921462717082,0.29612241634053826,0.07102916517730722,0.10935631332820778
2010,Method1_ObservedQuality,5,Q5,Observed Quality,63,2103071.69,0.6704510193622414,0.5370133442630384,0.6477529417339916,0.7751614234328856,0.028147034123979276,0.15111592942254937
2010,Method2_LatentQuality,1,Q1,Latent Quality,63,684101.7000000001,-0.5313970644035034,-0.3478467000397622,-0.5535451323476385,0.02025327186971745,0.766477413126076,0.14497289424156412
2010,Method2_LatentQuality,2,Q2,Latent Quality,62,274279.91,0.028151635629579706,0.053994301982931654,0.00482089990037467,0.09433088485205804,0.33785098586303147,0.15119961517436417
2010,Method2_LatentQuality,3,Q3,Latent Quality,62,886801.93,0.14299329421132873,0.13793383705049206,0.12298150639194957,0.1526188652281881,0.17648929105394198,0.13377366948778135
2010,Method2_LatentQuality,4,Q4,Latent Quality,62,633465.41,0.27073118043457,0.23637120812299098,0.2522458203535874,0.29535054574107966,0.07842161601844662,0.12800007078272974
2010,Method2_LatentQuality,5,Q5,Latent Quality,63,2280952.2,0.666471015748649,0.5446937886458382,0.6478706908296898,0.7693957600158917,0.016852896966765327,0.1283314518231954
2010,Method3_ConservativeQuality,1,Q1,Conservative Quality,63,498554.47000000003,-0.5379086195224263,-0.34450424674659774,-0.5640009232831991,0.030877774550494275,0.7756512320634312,0.1654789687511761
2010,Method3_ConservativeQuality,2,Q2,Conservative Quality,62,468704.92,0.03606345006487811,0.05226886048218948,0.012428899461767095,0.10672691565606572,0.35264746162063554,0.1536979520856138
2010,Method3_ConservativeQuality,3,Q3,Conservative Quality,62,878858.06,0.14099368653895378,0.13628284137546792,0.12578505293906247,0.1269194123076309,0.15088791340120264,0.10799884293865394
2010,Method3_ConservativeQuality,4,Q4,Conservative Quality,62,634564.08,0.26842155598024936,0.23746961011571704,0.2505223733579216,0.2939195916304778,0.07774301292554195,0.12455602355355747
2010,Method3_ConservativeQuality,5,Q5,Conservative Quality,63,2278919.62,0.6694371724051373,0.5435932112470943,0.6497762889875355,0.7732717545745337,0.01898030516049714,0.1341217786748073
2010,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,62,498383.66000000003,-0.5459168381814536,-0.35024085583481174,-0.5718881890270421,0.029628872271074087,0.7801054314849583,0.16495412200148724
2010,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,62,2098966.48,0.6755652571434015,0.5424141745122462,0.6535245671813449,0.7795975563195862,0.025568426094812313,0.14734295293907215
2011,Method1_ObservedQuality,1,Q1,Observed Quality,65,535274.47,-0.6651320626156536,-0.4275209562626265,-0.6906354006198306,0.0802412239098359,0.7246635630961362,0.15077275075530233
2011,Method1_ObservedQuality,2,Q2,Observed Quality,64,380291.48,0.05819580131910903,0.0710036758971197,0.038030039523953396,0.1731035092745058,0.37592977616937134,0.12803363194003664
