Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,52.35,29.26,13.92,1.05,0.46,,60.99,-9.06
2016,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,268.22,28.03,79.09,32.68,0.73,,281.11,-24.6
2017,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,359.68,101.51,60.64,30.49,0.0,,436.88,-26.49
2018,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,426.21,87.09,97.87,65.96,0.28,,523.77,-57.0
2019,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,608.34,80.47,191.88,129.34,0.12,5.54,759.66,-165.98
2020,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,971.49,231.83,427.25,226.01999999999998,0.0,4.78,1053.83,57.08
2021,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,801.14,195.21,134.68,66.19,,1.39,952.21,-58.78
2022,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,2347.82,164.27,904.39,675.35,,0.01,2535.33,-391.78
2023,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,2363.7,240.55,407.76,163.96,,0.0,2557.88,90.98
2024,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,4297.44,476.42,2092.48,1480.46,,,5737.49,714.24
