Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,12010.96,345.84,10295.48,7326.77,81.32,38.52,12467.23,
2013,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,13495.01,368.5,12203.85,8047.62,73.51,45.24,13975.66,296.03
2014,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,14459.0,443.79,12900.47,8645.69,117.9,50.8,15085.86,-86.35
2015,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,15417.98,612.24,8263.67,3187.83,,808.99,16228.02,1386.35
2016,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,15017.57,587.01,7395.94,2120.44,185.87,113.8,15903.3,695.22
2017,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,19020.28,1122.73,8526.51,2018.3,132.09,147.09,19725.74,82.31
2018,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,19862.65,317.15,11038.92,4233.28,293.73,176.63,20565.27,-589.98
2019,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,21175.24,467.89,12680.02,5557.53,182.84,138.77,22022.89,352.69
2020,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,23000.61,1448.31,11336.89,1633.13,250.61,173.34,23885.05,3879.0
2021,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,22246.68,1038.58,11333.78,1937.84,265.0,131.53,23101.12,720.59
2022,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,23161.71,112.01,11871.24,3239.83,383.09,362.39,24076.62,-3080.37
2023,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,17857.99,181.22,11118.71,5573.45,265.79,367.47,19226.19,-335.41
2024,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,16364.2,609.66,6766.93,1378.68,115.15,401.99,17738.76,575.62
