Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,2562.72,491.58,52.68,,2.69,,3435.39,51.07
2008,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,1808.43,82.06,51.77,,18.96,,2731.6,8.38
2009,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,793.89,480.29,46.79,,16.17,,3217.13,-13.63
2010,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,712.87,489.65,157.49,,1.96,,4258.69,23.5
2011,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,427.58,248.71,75.39,,0.0,,2699.51,-87.44
2012,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,347.53,341.28,35.44,,0.0,,2241.22,-7.11
2013,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,251.09,6.47,3.37,,,,2583.07,-4.29
2014,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,9.71,9.55,3.65,,,,2365.64,-13.01
2015,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,18.55,18.41,4.9,,,,2439.09,-16.17
2016,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,294.62,275.47,16.19,,,,2264.03,-27.05
2017,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,155.71,129.64,10.19,,,,2397.21,-15.57
2018,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,650.87,645.18,64.61,45.71,,,3148.33,17.45
2019,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,391.27,368.1,82.29,81.38,,3.73,4136.22,83.05
2020,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,270.66,254.34,235.82,208.93,,4.14,5261.4,117.53
2021,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,592.48,292.35,223.64,65.17,,4.92,6532.67,177.77
2022,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,2293.1,207.8,748.29,663.97,,5.49,8780.3,197.33
2023,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,1498.29,1438.62,1108.38,1019.91,,6.19,7976.29,190.86
2024,EAST9.ST,Eastnine AB (publ),Real Estate Operations,Real Estate,471.42,366.95,653.28,476.96,,6.73,11562.64,287.41
