Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,42.27,17.4,19.12,3.49,0.15,,59.15,16.36
2016,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,177.36,12.78,130.52,40.78,3.81,,272.57,-33.85
2017,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,437.61,29.43,408.78,89.09,0.0,,720.1,-73.18
2018,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,639.86,21.3,669.91,118.65,,213.79,1106.13,-7.03
2019,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,392.83,18.22,546.05,86.21000000000001,1.34,34.06,823.66,68.81
2020,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,387.23,67.75,468.07,19.88,0.05,28.92,791.88,164.79
2021,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,496.17,173.25,450.2,24.45,1.07,33.09,837.68,211.1
2022,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,667.64,87.82,644.04,94.86,19.66,41.2,1508.38,103.73
2023,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,716.89,67.56,759.26,164.41,25.68,34.79,1725.73,64.61
2024,TRANS.ST,Transtema Group AB,Telecommunications Services,Communication Services,685.85,129.6,695.37,233.18,14.93,41.22,1690.06,188.71
