Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,832.36,23.61,518.9,,,116.72,1232.69,78.98
2005,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,773.42,19.76,540.79,98.31,,,1306.96,98.68
2006,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,849.71,20.44,688.63,205.01,,,1550.5,2.15
2007,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,829.36,27.71,690.7,169.26,,,1696.91,101.94
2008,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,734.17,26.68,674.2,182.49,,,1644.61,73.48
2009,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,702.12,120.09,469.02,43.33,,,1582.58,168.25
2010,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,651.06,90.79,502.97,43.33,,,1497.44,144.92
2011,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,687.91,114.94,532.2,18.33,0.0,387.33,1510.43,123.66
2012,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,702.6,117.45,578.36,10.0,16.46,405.33,1561.27,167.49
2013,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,529.41,74.09,427.95,10.0,6.98,346.66,1292.09,32.12
2014,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,629.77,186.2,424.45,10.0,1.15,323.94,1330.09,100.26
2015,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,780.59,358.83,458.62,10.0,19.26,302.55,1402.67,166.48
2016,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,798.89,356.3,475.3,10.0,15.41,293.98,1402.53,117.63
2017,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,823.36,335.81,522.39,10.0,10.78,291.49,1493.59,129.51
2018,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,817.13,295.01,551.16,0.0,10.86,273.38,1451.23,128.97
2019,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,896.59,395.71,695.88,,1.79,737.4,1977.83,303.12
2020,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,1153.78,491.48,881.35,,20.15,734.29,2202.13,344.07
2021,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,1041.46,421.55,846.53,5.0,5.38,962.17,2298.75,309.79
2022,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,1016.18,326.53,839.53,5.0,3.08,1059.67,2362.58,215.0
2023,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,908.97,163.65,832.19,8.68,0.66,968.93,2170.47,209.49
2024,GYL.OL,Gyldendal ASA,Media & Publishing,Communication Services,959.21,216.21,854.33,6.42,-0.6,1024.31,2283.12,348.32
