Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,657.47,164.89,393.29,88.23,34.04,239.69,2350.96,119.68
2013,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,777.25,179.0,404.68,121.34,12.84,245.75,2576.51,97.22
2014,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1121.07,368.72,602.82,218.32,5.85,265.08,3118.94,284.34
2015,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1347.13,470.97,463.92,,13.88,280.54,3516.02,229.28
2016,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1119.32,218.65,473.35,,30.36,245.36,3106.9,220.0
2017,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2218.53,341.52,891.68,,50.03,360.63,5580.6,324.78
2018,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2513.62,347.02,1156.0,,136.82,349.16,5886.68,224.57
2019,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2456.02,294.05,1073.34,78.76,157.43,592.42,6016.89,467.25
2020,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2102.18,235.57,922.76,50.85,58.89,584.02,5867.78,516.96
2021,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2127.73,339.54,1017.73,58.46,59.14,516.76,5749.9,647.33
2022,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,4048.38,817.96,3490.21,2006.78,146.84,874.44,13485.51,476.02
2023,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2873.31,744.0,1833.32,28.19,73.49,939.31,13775.56,1061.96
2024,ALIG.ST,Alimak Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,4517.45,1125.76,1994.51,0.0,118.23,1005.48,14719.25,1168.53
