Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2003,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,77317.19,1940.77,43737.27,2340.92,9030.23,50333.21,157135.38,23824.76
2005,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,92858.0,29900.68,46118.8,7492.03,8651.91,47103.35,167508.54,43430.12
2006,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,105558.7,40008.34,58881.26,6775.05,18555.05,46453.06,186560.17,49285.75
2007,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,92368.16,24260.5,82705.26,59107.8,19304.05,,260800.38,43967.07
2008,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,110214.97,22551.39,93171.2,75391.23,31594.17,,326081.84,49359.83
2009,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,137651.18,51219.45,102195.58,52934.3,33184.6,42332.37,318173.53,73734.02
2010,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,146307.66,54247.53,97730.56,52960.91,40158.78,40502.26,326760.17,64514.14
2011,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,140485.96,36355.66,94143.4,43856.29,20260.67,38399.66,315743.78,43817.34
2012,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,105964.02,35586.51,77342.39,51997.36,15921.31,33873.11,297809.64,40401.44
2013,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,123358.21,49276.55,97370.18,10846.54,18659.94,35293.73,339100.1,43495.0
2014,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,124759.98,47521.92,129489.76,18276.51,17589.09,44906.72,437821.84,44505.84
2015,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,141498.68,55160.35,131438.99,8097.26,13109.42,56689.64,530883.03,26801.06
2016,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,114543.89,43340.47,131766.07,19925.56,11919.06,59146.18,540037.06,34802.26
2017,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,107922.05,27280.07,134455.28,18441.13,11079.45,62496.31,519946.28,29574.85
2018,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,134685.97,41733.56,140741.7,15152.28,10055.45,64107.79,523945.79,21312.02
2019,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,136618.24,47131.23,159038.27,15994.24,11947.4,67488.34,538791.86,26121.49
2020,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,167646.48,67182.11,174191.42,18819.91,9667.29,70776.25,572394.69,45162.64
2021,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,231123.03,55737.6,198978.58,14619.12,8066.94,80871.93,927900.33,51250.08
2022,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,221332.32,60405.22,257579.37,52058.6,8777.66,83338.83,945195.71,94229.66
2023,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,253924.8,59188.98,309546.22,51982.93,16054.0,95290.21,1024851.18,109153.81
2024,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,293541.93,62374.96,316716.6,26561.64,15980.17,116521.16,1182430.6,127432.07
