Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,4850.16,594.93,4017.91,3344.51,43.14,27.71,5898.23,-389.86
2006,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,3869.36,393.8,3466.69,2309.54,39.51,27.71,5129.89,542.96
2007,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,3006.75,655.79,2186.88,1636.8,45.38,19.64,4021.15,1319.52
2008,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,3388.07,694.87,2215.51,1453.89,72.25,15.31,4389.72,152.86
2009,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,3694.82,131.83,2549.04,1946.88,31.83,16.99,4532.39,-371.34
2010,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,4048.31,85.52,2957.34,2535.71,27.48,10.15,4830.1,-676.46
2011,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,4135.89,102.14,2697.72,2332.96,22.91,7.21,4902.44,-195.63
2012,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,3988.52,56.87,2649.66,2274.92,23.12,4.85,4788.14,-82.32
2013,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,3326.24,31.04,2466.1,2178.06,4.97,2.49,3989.08,45.64
2014,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,2796.49,6.92,1928.11,1778.07,6.47,1.48,3798.91,-26.78
2015,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,2697.92,27.68,1543.75,1402.16,8.09,1.17,3337.59,26.61
2016,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,2763.48,7.05,1857.06,1711.21,8.31,1.13,3537.54,-95.2
2017,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,2682.85,12.57,1848.37,1715.29,3.47,1.56,3414.18,-40.35
2018,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,2247.54,6.17,1732.92,1567.52,10.68,4.63,2921.13,269.65
2019,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,1231.45,7.5,1038.19,1380.1100000000001,3.62,4.27,2634.83,183.89
2020,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,1040.56,6.97,1555.58,1288.72,7.1,9.97,2348.12,163.49
2021,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,836.44,25.77,769.72,1221.03,0.0,5.01,2095.91,9.97
2022,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,717.37,2.01,683.13,1156.23,,2.42,1936.05,-16.08
2023,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,684.87,83.37,410.13,905.53,,3.06,1630.77,91.73
2024,AGATE.CO,Agat Ejendomme A/S,Real Estate Operations,Real Estate,482.25,62.51,183.11,742.36,,4.57,1323.56,153.37
