Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,54.72,15.86,155.03,,,759.11,872.81,85.34
2010,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,220.38,31.73,669.57,,,847.09,1397.09,207.45
2011,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,407.34,88.35,5256.76,,0.6,5186.2,5889.52,883.05
2012,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,638.67,123.62,5833.99,,0.6,5353.75,6228.45,253.12
2013,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,1539.86,672.8,922.57,,0.0,8221.55,9896.64,717.69
2014,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,1293.18,524.87,834.72,,5.04,11005.75,12433.89,2405.2
2015,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,1778.35,829.03,1508.51,1186.22,7.27,16476.8,18649.87,3390.63
2016,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,1430.38,695.82,4288.32,3937.57,1.62,20841.03,22403.18,2029.47
2017,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,2265.23,464.09,2506.66,3180.79,4.78,17528.26,20150.7,597.48
2018,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,1631.38,432.58,1495.52,1490.41,2.67,17332.41,19522.98,727.17
2019,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,3405.84,985.02,2370.16,1229.61,13.69,18161.74,22379.27,2834.53
2020,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,3214.17,774.21,2202.62,910.36,8.54,16312.94,20729.62,3743.21
2021,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,3983.98,1168.41,1933.08,814.88,10.84,16728.31,20821.53,2641.17
2022,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,7244.48,2787.26,4838.32,780.62,24.38,17339.37,25078.08,4854.63
2023,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,8905.8,2914.3,6641.97,1204.05,82.31,16308.87,25545.13,5416.68
2024,BWLPG.OL,BW LPG Ltd,Oil & Gas Related Equipment and Services,Energy,7705.14,3178.77,6934.27,7119.97,164.46,29533.17,37738.9,8048.64
